"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13388,"+44",-526,"-347",84.196,"-0.004",131,"8",1,13951,1685,86.013
"2",2,"=","ADELE Someone Like You",13018,"+31",-516,"-340",86.49,"-0.163",92,"3",2,13563,2614,91.686
"3",3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12141,"-94",-1222,"-298",84.177,"-0.324",121,"5",1,14127,1893,93.336
"4",4,"=","DAVID GUETTA Without You f/Usher",11871,"+247",1163,"-67",70.017,"+0.343",72,"4",4,11871,1586,70.017
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11548,"+165",247,"-161",68.807,"+0.359",146,"12",4,11548,1097,70.438
"6",6,"=","LMFAO Sexy And I Know It",9834,"+120",890,"-259",63.03,"+0.698",72,"2",6,9834,1530,63.03
"7",7,"=","RIHANNA We Found Love f/Calvin Harris",9415,"+277",1487,"-92",66.037,"+1.307",43,"1",7,9415,2184,66.037
"8",8,"=","FOSTER THE PEOPLE Pumped Up Kicks",8676,"-177",-1995,"-355",51.044,"-0.887",116,"7",3,12112,1356,70.246
"9",9,"=","DEV In The Dark",7901,"+89",48,"-163",50.572,"+0.507",101,"27",8,8037,1224,50.748
"10",10,"=","JASON DERULO It Girl",6479,"+67",168,"-230",28.569,"+0.171",81,"13",10,6501,1048,28.921
"11",11,"=","LADY GAGA You And I",5978,"-215",-1481,"-350",29.821,"-1.220",90,"19",7,7824,1553,44.474
"12",12,"=","LMFAO Party Rock Anthem",5900,"+12",-711,"-40",38.072,"-0.289",180,"11",1,14043,1859,94.193
"13",13,"=","KATY PERRY The One That Got Away",5659,"+231",1242,"-21",35.492,"+1.288",31,"14",13,5659,1631,35.492
"14",14,"=","KELLY CLARKSON Mr. Know It All",5484,"+81",194,"-40",28.23,"+0.506",64,"15",13,5484,1093,28.23
"15",15,"=","BRUNO MARS It Will Rain",5434,"+171",818,"-176",31.505,"+0.900",35,"9",15,5434,1337,31.505
"16",16,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",4864,"-3",-622,"+6",31.342,"-0.549",134,"71",2,11835,1599,78.403
"17",17,"+2","FLO RIDA Good Feeling",4778,"+253",1053,"-54",29.145,"+0.882",43,"6",17,4778,1207,29.145
"18",18,"+2","NICKI MINAJ Fly f/Rihanna",4501,"+69",516,"-175",24.73,"+0.355",50,"21",18,4501,987,24.73
"19",19,"+3","ALEXANDRA STAN Mr. Saxobeat",3428,"-92",-801,"-182",32.207,"-0.146",106,"63",18,4585,673,38.816
"20",20,"+3","BRITNEY SPEARS Criminal",3390,"+62",152,"-42",16.784,"+0.241",47,"39",20,3390,669,17.372
"21",21,"+3","SELENA GOMEZ & THE SCENE Love You Like A...",2887,"+65",204,"-23",15.231,"+0.218",76,"37",21,2887,366,15.231
"22",22,"+3","T-PAIN 5 O'clock f/Wiz Khalifa",2442,"+107",593,"-43",15.681,"+0.441",30,"10",22,2442,637,15.681
"23",23,"+3","ANDY GRAMMER Keep Your Head Up",2192,"-106",-840,"-132",10.073,"-0.398",134,"107",21,3215,355,13.959
"24",24,"+4","GAVIN DEGRAW Not Over You",2179,"+71",381,"+18",10.224,"+0.174",74,"31",24,2179,381,10.224
"25",25,"+4","JESSIE J Domino",1993,"+47",310,"-15",9.533,"+0.138",52,"44",25,1993,335,9.533
"26",26,"+5","LADY ANTEBELLUM Just A Kiss",1835,"+66",327,"+10",7.443,"+0.255",47,"34",26,1835,332,7.443
"27",27,"+3","THE SCRIPT Nothing",1824,"-103",-1151,"+41",10.129,"-0.610",100,"43",18,4360,722,20.667
"28",28,"+4","DRAKE Headlines",1672,"+27",247,"-132",12.455,"-0.010",22,"20",28,1672,618,12.465
"29",29,"+5","NICOLE SCHERZINGER Don't Hold Your Breat...",1562,"+51",74,"-93",4.773,"+0.076",42,"147",29,1562,446,5.007
"30",30,"+3","HOT CHELLE RAE I Like It Like That f/New...",1495,"-44",33,"-137",6.159,"-0.317",38,"55",30,1539,407,6.476
"31",31,"+5","BREATHE CAROLINA Blackout",1469,"+52",224,"+32",6.056,"+0.297",74,"82",31,1469,224,6.056
"32",32,"+3","NICKELBACK When We Stand Together",1446,"+24",109,"-123",4.989,"+0.005",36,"47",32,1446,457,4.989
"33",33,"+4","JENNIFER LOPEZ Papi",1426,"+69",193,"+5",5.796,"+0.445",30,"166",33,1426,488,5.796
"34",34,"+4","RIHANNA Cheers (Drink To That)",1147,"-46",-445,"-63",6.573,"-0.161",102,"36",10,8085,1594,43.942
"35",35,"+4","FRAY Heartbeat",1102,"+100",564,"+43",4.498,"+0.484",11,"238",35,1102,564,4.498
"36",36,"+4","BEYONCE Countdown",1002,"+94",213,"+38",3.468,"+0.810",23,"60",36,1002,255,3.468
"37",37,"+5","J. COLE Workout",911,"+71",367,"+40",9.803,"+0.374",14,"30",37,911,367,9.803
"38",38,"+3","COLDPLAY Paradise",892,"+44",247,"-8",2.679,"+0.216",24,"415",38,892,255,2.679
"39",39,"+5","OUTASIGHT Tonight Is The Night",866,"+95",470,"+12",3.722,"+0.397",6,"83",39,866,470,3.722
"40",40,"+3","ENRIQUE IGLESIAS I Like How It Feels",793,"-23",-367,"-77",2.669,"-0.313",36,"244",37,1222,322,5.77
