"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","PINK","Blow Me (One Last Ki...",12102,138,1015,-28,79.017,1.278,77,"22",1,12102,2737,79.017
2,"-1","FLO RIDA","Whistle",12099,16,37,-30,74.349,-0.167,106,"8",1,12179,1412,76.089
3,"=","NEON TREES","Everybody Talks",10849,23,705,-68,65.255,-0.203,163,"19",3,10849,1632,66.269
4,"+1","MAROON 5","One More Night",10597,244,1484,20,72.993,1.535,63,"3",4,10597,1494,72.993
5,"-1","DEMI LOVATO","Give Your Heart A Br...",10561,-222,-1181,-112,70.028,-1.136,203,"45",1,11880,1256,80.294
6,"+1","OWL CITY & CARLY RAE...","Good Time",9611,128,945,0,66.564,0.94,85,"11",6,9611,1961,66.564
7,"-1","ELLIE GOULDING","Lights",9477,-90,-1280,97,72.229,-1.405,222,"46",1,13999,1482,101.262
8,"=","JUSTIN BIEBER","As Long As You Love ...",9444,165,1043,70,69.214,1.235,76,"13",8,9444,1300,69.214
9,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",8226,102,536,9,54.811,1.035,36,"2",9,8226,4592,54.811
10,"-1","KATY PERRY","Wide Awake",8109,-185,-1414,48,52.738,-1.385,120,"42",1,14124,2824,100.029
11,"=","DAVID GUETTA","Titanium f/Sia",7910,-166,-1596,138,59.745,-0.647,164,"43",3,11268,1091,79.723
12,"=","FUN.","Some Nights",7786,183,1215,87,49.926,1.339,101,"5",12,7786,1215,49.926
13,"=","ALEX CLARE","Too Close",7006,188,1328,28,45.627,1.304,113,"7",13,7006,1328,45.627
14,"=","NICKI MINAJ","Pound The Alarm",6453,98,553,23,44.33,0.695,65,"29",13,6453,1036,44.33
15,"=","CHRIS BROWN","Don't Wake Me Up",5246,59,611,-31,40.836,0.93,94,"23",15,5246,982,40.836
16,"=","CHER LLOYD","Want U Back",4478,-183,-1288,98,24.019,-0.914,130,"30",9,8069,1103,45.503
17,"=","KARMIN","Hello",4370,103,491,59,25.618,0.755,43,"58",17,4370,1012,25.618
18,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4141,164,1428,-104,28.326,0.624,21,"--",18,4141,1803,28.326
19,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",3825,-139,-1422,104,24.946,-1.16,144,"88",5,9398,1254,61.384
20,"+1","TRAIN","50 Ways To Say Goodb...",3361,57,432,9,18.721,0.419,46,"20",20,3361,717,18.721
21,"-1","JASON MRAZ","I Won't Give Up",3326,-84,-305,-28,24.464,-0.517,157,"25",20,3773,443,26.174
22,"=","NE-YO","Let Me Love You",3179,78,650,-5,24.343,0.918,41,"28",22,3179,655,24.343
23,"=","DAVID GUETTA","I Can Only Imagine f...",3101,27,321,-31,20.594,0.333,52,"69",22,3101,589,20.594
24,"=","KELLY CLARKSON","Dark Side",2501,-146,-936,-84,15.868,-0.598,102,"78",20,3559,493,18.412
25,"=","LINKIN PARK","Burn It Down",2469,-24,307,-106,10.744,0.161,105,"93",25,2493,475,10.744
26,"=","OLLY MURS","Heart Skips A Beat",2413,33,132,19,13.274,0.14,68,"107",26,2413,401,13.274
27,"=","PSY","Gangnam Style",2265,259,1530,158,18.654,1.658,10,"1",27,2265,1530,18.654
28,"=","CONOR MAYNARD","Vegas Girl",1844,10,184,-29,8.66,-0.036,53,"151",27,1844,280,8.696
29,"=","ONEREPUBLIC","Feel Again",1786,105,798,-15,8.297,0.439,13,"70",29,1786,813,8.297
30,"=","USHER","Numb",1722,120,733,33,7.972,0.638,17,"274",29,1722,733,7.972
31,"=","PHILLIP PHILLIPS","Home",1529,51,245,41,8.228,0.319,70,"12",30,1529,311,8.228
32,"=","CHRISTINA AGUILERA","Your Body",1415,162,1415,162,14.829,1.243,5,"4",32,1415,1415,14.829
33,"=","ED SHEERAN","The A Team",1236,34,224,-7,7.925,0.069,31,"48",32,1236,231,7.925
34,"=","ZEDD","Spectrum f/Matthew K...",1165,36,296,-9,6.568,0.202,29,"236",34,1165,305,6.568
35,"=","TREY SONGZ","2 Reasons f/T.I.",1105,21,168,-10,6.043,0.381,31,"129",34,1105,243,6.102
36,"=","AUSTIN MAHONE","Say Somethin",1004,22,145,3,4.484,-0.078,47,"310",36,1004,195,4.562
37,"+1","RITA ORA","R.I.P. f/Tinie Tempa...",901,37,230,6,3.671,0.188,17,"335",37,901,352,3.671
38,"+1","CHRIS WALLACE","Remember When (Push ...",848,3,42,-5,2.495,-0.014,38,"--",37,848,122,2.509
39,"-2","NO DOUBT","Settle Down",832,-122,-1501,195,3.125,-0.549,63,"205",19,4315,1467,23.29
40,"+1","KANYE WEST","Mercy f/Big Sean/Pus...",698,0,59,-32,6.248,0.057,29,"35",40,698,131,6.248
41,"+2","BRIDGIT MENDLER","Ready Or Not",691,14,119,-4,3.166,-0.032,16,"110",41,691,218,3.198
42,"-2","MATCHBOX TWENTY","She's So Mean",688,-34,-199,-28,2.933,-0.182,94,"72",33,1064,574,5.015
43,"-1","WIZ KHALIFA","Work Hard, Play Hard",667,-14,14,-18,2.583,-0.042,63,"84",41,681,95,2.822
44,"=","THE WANTED","Chasing The Sun",600,-54,-478,1,3.617,-0.288,138,"230",16,4729,656,26.67
45,"=","FLO RIDA","I Cry",435,57,299,35,3.286,0.213,4,"140",45,435,299,3.286
46,"=","THE SCRIPT","Hall Of Fame f/will....",392,53,236,36,1.222,0.13,3,"221",46,392,236,1.222
47,"+1","MEGAN & LIZ","Bad For Me",353,30,34,16,1.766,0.031,10,"--",47,353,116,1.829
48,"-1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",327,-2,-60,-3,2.108,-0.023,10,"17",46,386,85,3.663
49,"+1","LUMINEERS","Ho Hey",307,23,100,12,1.372,0.099,3,"15",49,307,100,1.372
50,"-1","TAIO CRUZ","Fast Car",300,3,36,-1,0.483,0.02,10,"--",48,300,47,0.483
