"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",14326,201,1794,-118,110.886,1.742,59,"2",1,14326,3842,110.886
2,"=","MAROON 5","One More Night",13992,12,-596,156,110.702,-0.771,128,"10",1,15401,1593,119.954
3,"=","FUN.","Some Nights",12583,6,-495,92,87.32,0.799,166,"9",2,13297,1295,93.147
4,"+1","NE-YO","Let Me Love You",11263,101,623,-62,88.727,0.403,106,"24",4,11263,1345,88.727
5,"-1","ALEX CLARE","Too Close",11150,-179,-616,-133,71.918,-0.145,178,"37",4,11973,1328,81.998
6,"=","BRUNO MARS","Locked Out Of Heaven",10818,315,1898,131,83.703,3.008,53,"3",6,10818,2790,83.703
7,"=","RIHANNA","Diamonds",10652,154,977,16,83.676,1.072,58,"8",6,10652,2812,83.676
8,"=","CHRIS BROWN","Don't Wake Me Up",9638,-160,-682,-136,66.391,-1.711,159,"54",6,10385,1456,75.301
9,"=","TAYLOR SWIFT","We Are Never Ever Ge...",9527,-225,-2268,173,63.212,-0.903,101,"17",2,13523,4592,90.881
10,"+1","FLO RIDA","I Cry",7721,218,938,120,57.585,1.514,69,"5",10,7721,1268,57.585
11,"-1","JUSTIN BIEBER","As Long As You Love ...",7650,-164,-1710,125,57.855,-0.524,141,"32",2,13498,1300,100.233
12,"=","PHILLIP PHILLIPS","Home",6530,86,543,-57,44.414,1.228,135,"6",12,6530,1033,44.414
13,"=","PINK","Blow Me (One Last Ki...",5852,-66,-721,80,43.5,-0.485,142,"62",1,12762,2737,90.315
14,"=","NICKI MINAJ","Va Va Voom",5732,90,1132,-142,41.208,0.513,35,"27",14,5732,1566,41.208
15,"=","JUSTIN BIEBER","Beauty And A Beat f/...",5424,147,1267,-117,41.163,1.192,36,"12",15,5424,1998,41.163
16,"=","LUMINEERS","Ho Hey",5104,161,1314,-62,40.84,1.869,68,"7",16,5104,1376,40.84
17,"+1","ED SHEERAN","The A Team",4779,140,868,51,38.043,1.425,96,"36",17,4779,868,38.043
18,"-1","ENRIQUE IGLESIAS","Finally Found You f/...",4488,-218,-1715,32,29.115,-1.279,86,"92",12,7155,1803,47.652
19,"=","ONEREPUBLIC","Feel Again",4140,64,190,36,25.014,0.119,78,"46",19,4140,813,25.014
20,"=","PINK","Try",4070,199,1515,21,24.231,1.196,26,"11",20,4070,1515,24.231
21,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",3990,149,874,24,29.867,1.138,75,"34",21,3990,874,29.867
22,"=","PSY","Gangnam Style",3466,-86,-1531,222,23.247,-0.242,75,"1",10,7746,1695,59.817
23,"+1","THE SCRIPT","Hall Of Fame f/will....",2947,76,361,31,15.305,0.413,68,"50",23,2947,493,15.305
24,"+1","PITBULL","Don't Stop The Party",2927,64,483,24,18.514,0.184,47,"18",24,2927,503,18.514
25,"-2","TRAIN","50 Ways To Say Goodb...",2886,-88,-544,37,15.207,-0.336,111,"48",16,4812,717,29.769
26,"=","ONE DIRECTION","Live While We're You...",2570,-145,-1464,112,14.431,-0.892,64,"58",15,5363,2151,28.68
27,"+1","BRIDGIT MENDLER","Ready Or Not",2389,43,209,-2,15.281,0.241,81,"93",27,2389,336,15.281
