"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","When I Was Your M...",15376,131,1262,-186,100.558,0.753,74,"3",1,15376,2737,100.558
"2",2,"=","MAROON 5","Daylight",14130,-192,-353,-285,84.461,-1.216,127,"22",1,14639,1641,96.697
"3",3,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14008,-108,-700,-41,89.201,-0.934,132,"7/13",1,15012,2020,109.652
"4",4,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12155,44,302,-68,72.162,0.614,75,"4",4,12155,6457,72.162
"5",5,"+1","RIHANNA","Stay f/Mikky Ekko",11498,265,1455,56,79.971,1.246,62,"5",5,11498,1617,79.971
"6",6,"-1","CALVIN HARRIS","Sweet Nothing f/F...",11455,-47,-103,-54,76.668,-0.434,135,"42",4,11639,1126,84.444
"7",7,"=","TAYLOR SWIFT","I Knew You Were T...",9893,-118,-1128,149,77.577,-0.378,131,"25",1,16073,2452,126.481
"8",8,"+1","PITBULL","Feel This Moment",9411,149,915,-1,62.909,1.052,83,"8",8,9411,1516,62.909
"9",9,"-1","SWEDISH HOUSE MAF...","Don't You Worry C...",9210,-140,-1244,117,58.036,-0.652,202,"51",1,14704,1905,116.982
"10",10,"=","IMAGINE DRAGONS","It's Time",8128,-58,-76,-42,47.275,0.204,188,"33",10,8287,983,50.249
"11",11,"=","WILL.I.AM & BRITN...","Scream And Shout",7886,-181,-1872,91,51.906,-0.784,125,"23",3,13157,2182,99.406
"12",12,"=","PINK","Just Give Me A Re...",7066,271,1755,129,44.593,1.779,38,"1",12,7066,1755,44.593
"13",13,"=","OLLY MURS","Troublemaker f/Fl...",6770,-16,335,-164,38.617,-0.025,103,"20",12,6786,1121,38.642
"14",14,"=","DEMI LOVATO","Heart Attack",6680,64,630,-109,39.618,0.519,30,"14",13,6680,2482,39.618
"15",15,"=","KREWELLA","Alive",6411,183,1026,79,38.466,1.128,51,"48",15,6411,1026,38.466
"16",16,"=","MUMFORD & SONS","I Will Wait",6043,44,587,-23,37.092,0.215,84,"26",14,6043,747,37.092
