"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",15306,"-144",-486,"-135",122.433,"-1.121",98,"5",1,16073,2452,126.481
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",14632,"-18",53,"-68",113.906,"-0.672",169,"23",2,14704,1905,116.982
"3",3,"+1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",13195,"+174",1424,"+49",98.325,"+0.956",99,"2",3,13195,2020,98.325
"4",4,"-1","WILL.I.AM & BRITN...","Scream And Shout",13126,"+27",367,"-24",98.989,"+0.071",92,"6",3,13126,2182,99.406
"5",5,"=","MAROON 5","Daylight",11094,"+133",913,"+65",82.654,"+1.259",94,"15",5,11094,1308,82.654
"6",6,"=","BRUNO MARS","Locked Out Of Hea...",9984,"-11",-557,"+135",81.254,"+0.094",147,"13",1,15928,2790,124.488
"7",7,"=","CALVIN HARRIS","Sweet Nothing f/F...",9671,"+16",703,"-88",77.386,"+0.424",102,"27",7,9671,1126,77.386
"8",8,"=","LUMINEERS","Ho Hey",8686,"-166",-646,"-124",66.711,"-1.455",162,"14",2,13545,1921,101.636
"9",9,"=","KE$HA","C'mon",8209,"-19",325,"-47",51.201,"-0.725",71,"36",9,8228,1547,54.334
"10",10,"=","JUSTIN BIEBER","Beauty And A Beat...",7694,"-151",-1091,"+186",58.5,"-1.894",130,"40",2,12731,1998,87.772
"11",11,"=","BRUNO MARS","When I Was Your M...",7396,"+71",1254,"-153",59.205,"+1.323",41,"3",11,7396,1738,59.205
"12",12,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7175,"+37",216,"+17",49.264,"+0.666",42,"8",11,7175,6457,59.334
"13",13,"=","IMAGINE DRAGONS","It's Time",7056,"+84",486,"-80",46.518,"+0.607",155,"29",13,7056,983,46.518
"14",14,"=","KELLY CLARKSON","Catch My Breath",6579,"+37",205,"-39",43.041,"+0.454",122,"28",14,6579,767,43.041
"15",15,"=","PINK","Try",6124,"-295",-2348,"-157",46.907,"-0.443",120,"34",6,9909,1515,66.33
"16",16,"=","THE SCRIPT","Hall Of Fame f/wi...",5608,"-9",-20,"-52",31.052,"-0.302",162,"31",16,5672,564,31.748
"17",17,"=","PITBULL","Feel This Moment",5332,"+323",1516,"+170",40.302,"+2.434",50,"19",17,5332,1516,40.302
"18",18,"+2","RIHANNA","Stay f/Mikky Ekko",4938,"+262",1422,"+36",38.414,"+2.505",29,"4",18,4938,1490,38.414
"19",19,"=","OLLY MURS","Troublemaker f/Fl...",4736,"+48",326,"-47",32.154,"+0.364",70,"21",18,4736,766,32.154
"20",20,"-2","ALICIA KEYS","Girl On Fire",4639,"-211",-1474,"-39",29.273,"-1.441",125,"24/50",9,7658,1171,50.899
"21",21,"=","ONE DIRECTION","Kiss You",4075,"+68",404,"+21",21.43,"+0.913",34,"56",20,4075,1186,21.43
"22",22,"+1","MUMFORD & SONS","I Will Wait",3766,"+75",568,"-23",25.215,"+0.154",51,"18",22,3766,747,25.224
"23",23,"-1","OF MONSTERS AND M...","Little Talks",3751,"-42",77,"-191",23.541,"-0.614",99,"25",20,3793,655,24.51
"24",24,"=","HUNTER HAYES","Wanted",2843,"-19",-155,"-12",18.121,"-0.026",134,"32",23,3020,368,18.605
"25",25,"=","CHRIS WALLACE","Remember When (Pu...",2830,"-11",42,"-28",13.607,"+0.032",197,"118",25,2858,332,13.81
"26",26,"=","NELLY","Hey Porsche",2443,"+30",126,"-48",13.43,"+0.137",38,"11",26,2443,673,13.955
"27",27,"=","KREWELLA","Alive",2411,"+181",892,"+116",22.192,"+1.210",18,"104",27,2411,892,22.192
"28",28,"=","FUN.","Carry On",2098,"+86",436,"+19",11.85,"+0.575",48,"22",27,2098,495,11.85
"29",29,"=","FALL OUT BOY","My Songs Know Wha...",1834,"+105",940,"+56",12.114,"+0.385",15,"39",29,1834,940,12.114
"30",30,"=","BRITT NICOLE","Gold",1561,"+7",49,"+10",5.592,"+0.069",71,"119",29,1575,314,5.592
"31",31,"=","ICONA POP","I Love It f/Charl...",1488,"+108",579,"+53",14.012,"+0.801",17,"70",31,1488,579,14.012
"32",32,"=","MUSE","Madness",1298,"+8",125,"-4",4.412,"+0.013",72,"48",32,1298,215,4.412
"33",33,"=","AFROJACK & CHRIS ...","As Your Friend",1262,"+12",285,"+6",9.977,"+0.421",25,"64",33,1262,362,9.977
"34",34,"=","CHER LLOYD","With Ur Love f/Ju...",1243,"+74",329,"+20",5.74,"+0.207",15,"256",34,1243,571,5.74
"35",35,"=","JONN HART","Who Booty f/Frenc...",1066,"-73",-406,"-42",4.898,"-0.481",84,"123",29,1580,252,6.617
"36",36,"=","PITBULL","Don't Stop The Pa...",1062,"-57",-554,"+268",6.089,"-0.259",141,"52",12,6363,675,41.893
"37",37,"=","TREY SONGZ","Simply Amazing",1054,"+9",115,"-17",6.428,"-0.175",29,"206",35,1054,243,6.918
"38",38,"=","NE-YO","Forever Now",963,"+24",165,"-3",9.758,"+0.297",31,"353",38,963,269,9.758
"39",39,"=","ONEREPUBLIC","If I Lose Myself",877,"+33",199,"+15",2.683,"+0.103",20,"338",39,877,318,2.683
"40",40,"=","EMELI SANDE","Next To Me",839,"+42",392,"-20",7.57,"+0.309",9,"66",40,839,453,7.57
"41",41,"+1","A$AP ROCKY","F**kin Problems f...",685,"+13",130,"+5",3.062,"+0.069",22,"30",41,685,154,3.062
"42",42,"-1","SKYLAR GREY","C'mon Let Me Ride...",659,"-81",-523,"-60",1.632,"-0.325",43,"221",32,1286,381,5.139
"43",43,"+2","BAAUER","Harlem Shake",586,"+94",429,"+83",4.352,"+0.467",4,"1",43,586,429,4.352
"44",44,"+2","PINK","Just Give Me A Re...",583,"+97",399,"+74",5.337,"+0.496",5,"51",44,583,399,5.337
