"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",13805,"-147",-999,"+129",89.151,"-1.001",123,"8",1,16771,2544,113.5
"2",2,"=","ZEDD","Clarity f/Foxes",13479,"+5",-374,"+103",88.834,"+0.094",176,"20",2,14188,1183,92.157
"3",3,"=","MAROON 5","Love Somebody",12224,"-118",-1226,"+48",75.466,"-0.406",117,"40",2,13931,1278,87.913
"4",4,"=","CAPITAL CITIES","Safe And Sound",12133,"+76",911,"-11",81.147,"+0.446",141,"11",4,12133,1083,81.147
"5",5,"=","KATY PERRY","Roar",11855,"+354",2379,"+109",87.674,"+2.679",29,"1",5,11855,6098,87.674
"6",6,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",11157,"+93",165,"+78",69.965,"+0.479",108,"18",5,11157,1815,71.324
"7",7,"+1","LANA DEL REY","Summertime Sadnes...",10854,"+133",995,"+37",72.528,"+0.605",68,"15/22",7,10854,1923,72.528
"8",8,"-1","CALVIN HARRIS F/E...","I Need Your Love",10829,"+62",128,"+75",69.775,"-0.045",157,"46",5,10846,1386,72.137
"9",9,"=","MILEY CYRUS","We Can't Stop",9126,"-26",-242,"+12",53.198,"-0.476",96,"12",9,9405,1276,55.184
"10",10,"=","IMAGINE DRAGONS","Radioactive",9079,"-46",-1091,"+121",61.986,"-0.487",149,"14",2,14606,2069,92.777
"11",11,"=","AVICII","Wake Me Up",8388,"+148",1391,"-88",57.919,"+0.896",44,"3",11,8388,2103,57.919
"12",12,"+1","JAY Z","Holy Grail f/Just...",7546,"+177",1008,"+173",47.544,"+1.153",67,"7",12,7546,2095,47.544
"13",13,"+2","LADY GAGA","Applause",6443,"+148",646,"+76",40.353,"+1.273",28,"4",13,6443,3922,40.353
"14",14,"=","BRUNO MARS","Treasure",6328,"-89",-986,"+286",34.86,"-0.241",121,"34/75",5,11434,2114,69.467
"15",15,"+2","LORDE","Royals",6222,"+421",2237,"+140",44.83,"+2.476",28,"2",15,6222,2237,44.83
"16",16,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",5804,"-180",-728,"-80",30.477,"-0.602",59,"56",13,6823,3722,40.113
"17",17,"+2","ONE DIRECTION","Best Song Ever",5307,"+74",250,"+125",25.473,"+0.232",51,"17",17,5307,1660,25.473
"18",18,"=","DAFT PUNK","Get Lucky",5116,"-123",-866,"+32",38.44,"-0.468",140,"30",2,14968,2173,99.686
"19",19,"+1","PARAMORE","Still Into You",4604,"+88",391,"+99",28.057,"+0.499",123,"21",19,4604,711,28.057
"20",20,"+3","TAYLOR SWIFT","Everything Has .....",4379,"+86",377,"+67",23.114,"+0.509",57,"36",20,4379,990,23.114
"21",21,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4360,"+26",120,"+39",23.653,"+0.151",104,"32",19,4360,462,24.14
"22",22,"+2","DRAKE","Hold On We're Goi...",4319,"+284",1302,"+159",27.446,"+1.638",29,"6",22,4319,1302,27.446
"23",23,"-1","JASON DERULO","The Other Side",4238,"-59",-912,"+264",29.961,"-0.348",143,"91",5,11323,2399,66.105
"24",24,"+1","ENRIQUE IGLESIAS","Turn The Night Up",3978,"-14",-39,"-24",18.333,"-0.275",49,"71",21,4111,2260,24.628
"25",25,"+1","BONNIE MCKEE","American Girl",3061,"+27",78,"+15",14.829,"-0.033",64,"82",25,3061,740,15.059
"26",26,"+3","ROBIN THICKE","Give It 2 U f/Ken...",2749,"+256",801,"+202",18.015,"+1.797",36,"31",26,2749,801,18.015
"27",27,"+1","SELENA GOMEZ","Slow Down",2726,"+139",915,"+26",16.815,"+0.827",22,"60",27,2726,915,16.815
"28",28,"-1","AWOLNATION","Sail",2694,"+52",226,"+87",11.872,"+0.259",109,"16",27,2694,299,11.872
"29",29,"+1","EMINEM","Berzerk",2403,"+126",646,"-171",15.223,"+0.321",13,"5/84",29,2403,1757,15.223
"30",30,"+1","PINK","True Love f/Lily ...",2228,"+33",13,"+39",10.394,"+0.165",50,"74",28,2250,503,10.728
"31",31,"+1","TEGAN & SARA","Closer",2137,"+68",504,"+30",10.561,"+0.600",85,"298",31,2137,504,10.561
"32",32,"+1","NEIGHBOURHOOD","Sweater Weather",1691,"+34",130,"+53",6.142,"+0.142",72,"54",32,1691,262,6.142
"33",33,"+1","KREWELLA","Live For The Nigh...",1663,"+69",233,"+68",6.943,"+0.634",49,"282",33,1663,288,6.943
"34",34,"+1","FIFTH HARMONY","Miss Movin' On",1552,"+10",100,"-28",6.842,"-0.127",62,"112",34,1552,324,6.969
"35",35,"+1","CODY SIMPSON","Pretty Brown Eyes",1526,"+17",138,"+14",4.406,"+0.035",59,"145",34,1526,328,4.406
"36",36,"+2","ARMIN VAN BUUREN","This Is What It F...",1228,"+15",163,"-5",10.28,"+0.064",46,"155",36,1228,225,10.28
"37",37,"+2","FLO RIDA","Can't Believe It ...",1193,"+0",62,"+8",4.936,"-0.037",36,"110",37,1193,479,5.365
"38",38,"-1","LABRINTH","Beneath Your Beau...",1138,"-83",-849,"+28",4.147,"-0.283",115,"47",25,2799,485,13.99
"39",39,"+1","DEMI LOVATO","Made In The USA",797,"-7",-136,"+7",2.846,"+0.056",47,"117",39,1032,271,4.421
"40",40,"+2","J. COLE","Crooked Smile f/T...",694,"+32",190,"+30",2.472,"+0.107",21,"125",40,694,190,2.472
"41",41,"=","DAFT PUNK","Lose Yourself To ...",690,"-9",198,"-51",2.055,"-0.142",12,"--",41,699,249,2.197
"42",42,"+2","ICONA POP","All Night",660,"+53",145,"+20",2.158,"+0.310",22,"--",42,660,145,2.158
"43",43,"=","FALL OUT BOY","Alone Together",658,"+23",146,"+13",2.487,"+0.207",21,"--",42,658,170,2.487
"44",44,"+1","MIKA","Popular Song f/Ar...",597,"-2",60,"+12",1.342,"-0.042",22,"213",41,599,210,1.384
"45",45,"+1","THE WANTED","We Own The Night",543,"+24",130,"+36",2.543,"+0.069",15,"--",45,543,193,2.543
"46",46,"+1","IMAGINE DRAGONS","Demons",473,"+22",179,"+10",2.948,"+0.080",8,"42",46,473,179,2.948
"47",47,"+2","CHRIS WALLACE","Keep Me Crazy",425,"+8",57,"+10",0.724,"-0.022",10,"--",47,425,92,0.758
"48",48,"+2","SARA BAREILLES","Brave",412,"+9",97,"+2",1.732,"+0.076",8,"26",48,412,97,1.732
"49",49,"-1","NEW POLITICS","Harlem",408,"-9",22,"-33",1.251,"-0.181",8,"343",47,419,105,1.492
"50",50,"--","CHRIS BROWN","Love More f/Nicki...",346,"--",57,"--",1.099,"--",1,"73",50,346,57,1.099
