"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","LORDE","Team",16381,125,317,14,107.882,0.582,113,"11",1,16381,1641,107.882
2,"-1","KATY PERRY","Dark Horse",16318,-310,-973,-306,118.065,-1.152,114,"3",1,17515,2780,123.167
3,"=","PHARRELL WILLIAMS","Happy",16038,185,2203,-136,112.338,1.762,57,"1",3,16038,2386,112.338
4,"=","BASTILLE","Pompeii",14817,16,759,-132,100.614,-0.283,128,"7",3,14817,1804,100.897
5,"=","JASON DERULO","Talk Dirty f/2 Chainz",13086,15,412,-151,84.831,0.663,77,"4",5,13086,2775,84.831
6,"+1","JOHN LEGEND","All Of Me",9281,405,2392,203,68.904,2.661,46,"2",6,9281,2392,68.904
7,"-1","ONEREPUBLIC","Counting Stars",9269,-133,-774,-132,72.073,-0.319,155,"18",1,16524,2609,113.696
8,"+1","BRUNO MARS","Young Girls",7814,-152,-587,-148,41.381,-1.19,93,"55",8,8405,938,46.994
9,"+1","ALOE BLACC","The Man",7781,18,349,-75,41.572,-0.271,53,"5",9,7781,1722,42.029
10,"+1","ELLIE GOULDING","Burn",7753,12,-1055,343,53.381,-0.626,161,"38",2,14810,1623,95.425
11,"-3","ONE DIRECTION","Story Of My Life",7704,-489,-3057,-274,50.353,-2.829,137,"26",3,12896,1527,82.164
12,"=","DEMI LOVATO","Neon Lights",7312,100,615,-28,40.32,0.274,108,"30",12,7312,675,40.32
13,"=","BEYONCE","Drunk In Love f/Jay Z",6906,114,618,77,40.481,-0.118,56,"15",13,6906,1663,41.601
14,"+2","AMERICAN AUTHORS","Best Day Of My Life",6772,224,1116,115,38.554,1.483,97,"13",14,6772,1116,38.554
15,"=","AVICII","Hey Brother",6686,47,371,-79,42.038,0.221,101,"12",15,6686,816,42.038
16,"-2","CASH CASH","Take Me Home f/Bebe Rexha",6576,-83,119,-229,36.722,-0.528,119,"52",14,6665,1074,37.25
17,"=","EMINEM","The Monster f/Rihanna",5587,-122,-989,-66,42.033,-0.852,138,"48",1,16414,2904,117.022
18,"+1","MARTIN GARRIX","Animals",5482,14,550,-35,35.94,0.071,105,"17",18,5482,993,36.04
19,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",5467,-202,-2619,120,31.731,-1.178,114,"20",7,10605,1506,64.936
20,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",4173,266,1927,0,29.121,1.136,21,"27",20,4173,1996,29.121
21,"-1","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4015,-82,-169,-92,19.345,-0.691,62,"34",20,4182,1848,20.539
22,"=","NAUGHTY BOY","La La La f/Sam Smith",3955,57,370,-4,19.921,0.42,63,"44",21,3955,697,19.921
23,"+2","THE CHAINSMOKERS","#Selfie",3818,316,1464,205,24.68,1.814,27,"6",23,3818,1464,24.68
24,"-1","KID INK","Show Me f/Chris Brown",3653,-24,27,-73,19.344,-0.389,70,"23",23,3677,644,21.33
25,"-1","ZENDAYA","Replay",3275,-247,-1430,-202,13.482,-1.346,150,"83",18,4830,472,20.776
26,"=","PARAMORE","Ain't It Fun",3118,136,709,86,19.045,0.609,36,"31",25,3118,887,19.045
27,"=","JOHN NEWMAN","Love Me Again",2654,-192,-1573,153,10.278,-0.996,163,"58",13,6684,697,35.821
28,"=","MKTO","Classic",2588,60,428,43,9.571,0.172,105,"37",28,2588,428,9.571
29,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2532,35,433,-40,11.066,0.216,40,"25",28,2532,512,11.066
30,"=","DJ SNAKE & LIL JON","Turn Down For What",2046,43,277,-37,12.179,0.394,56,"9",30,2046,355,12.179
31,"=","TIESTO","Red Lights",1924,-1,486,-101,14.915,0.093,23,"--",31,1925,587,14.915
32,"+1","B.O.B","John Doe f/Priscilla",1678,46,411,-42,9.493,-0.041,26,"133",32,1678,644,9.534
33,"-1","DISCLOSURE","Latch f/Sam Smith",1675,-37,162,-142,7.525,-0.272,42,"81",32,1712,344,7.797
34,"=","EMINEM","Headlights",1512,36,359,-11,7.411,0.235,29,"75",34,1512,370,7.411
35,"=","NONONO","Pumpin Blood",1446,-12,-133,24,5.473,0.202,96,"218",32,1617,237,5.839
36,"=","RIXTON","Me And My Broken Heart",1398,147,540,54,9.022,0.632,14,"--",36,1398,540,9.022
37,"+1","ZEDD","Find You f/M. Koma & M. Bryant",990,23,194,0,5.678,0.201,21,"155",37,990,262,5.678
38,"+1","NEON TREES","Sleeping With A Friend",984,23,105,12,5.411,0.357,39,"88",38,984,192,5.411
39,"-2","CALVIN HARRIS","Thinking About You",960,-192,-1045,-107,4.881,-0.744,135,"291",22,3761,605,22.25
40,"=","PITBULL","Wild Wild Love f/GRL",930,34,220,-28,9.193,0.425,14,"65",40,930,386,9.193
41,"=","MARIAH CAREY","You're Mine (Eternal)",886,15,117,-15,3.073,-0.014,17,"--",41,886,328,3.239
42,"+1","KARMIN","I Want It All",838,5,7,-9,2.106,-0.026,42,"--",39,846,311,2.341
43,"+1","ICONA POP","Just Another Night",824,10,-20,-7,2.113,0.19,43,"--",40,855,159,2.189
44,"+1","LITTLE MIX","Move",712,23,146,17,2.109,0.079,16,"274",44,712,281,2.109
45,"-3","MILEY CYRUS","Adore You",674,-163,-1420,70,2.72,-0.615,80,"49",15,5927,1542,27.855
46,"=","HOT CHELLE RAE","Don't Say Goodnight",646,18,134,7,3.133,0.146,9,"--",46,646,225,3.133
47,"=","SOMO","Ride",588,-8,62,-20,1.998,-0.029,16,"92",47,596,195,2.061
48,"=","DAUGHTRY","Waiting For Superman",506,-40,-194,-33,1.805,-0.109,55,"124",41,739,191,2.329
49,"=","CHRISTINA PERRI","Human",495,3,67,-9,1.449,0.044,5,"28",49,495,102,1.449
50,"=","TIMEFLIES","All The Way",413,-47,-71,-90,1.191,-0.208,9,"--",49,480,96,1.537
