"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",13576,-43,-300,-66,89.524,-0.366,102,"7",1,13928,2301,91.812
2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12983,51,1128,-317,83.465,0.006,58,"3",2,12983,2321,83.465
3,"=","JESSIE J Domino",11669,-75,-328,-119,63.641,-0.83,172,"26",2,12024,1524,67.403
4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11585,31,695,-98,70.3,1.03,86,"13",4,11585,1674,70.3
5,"=","FLO RIDA Good Feeling",9194,-90,-1510,162,62.502,-0.493,163,"24",1,13154,1657,85.747
6,"=","PITBULL F/CHRIS BROWN International Love",9055,10,7,-78,54.829,-0.061,124,"19",6,9126,1086,56.669
7,"=","GYM CLASS HEROES Ass Back Home",8787,70,607,-46,57.238,0.54,103,"21",7,8787,1379,57.238
8,"=","RIHANNA We Found Love f/Calvin Harris",8321,-127,-733,-120,58.113,-1.551,163,"34",1,14238,2184,95.593
9,"=","WANTED Glad You Came",8278,130,997,-42,49.969,0.852,58,"2",9,8278,1330,49.969
10,"+1","KATY PERRY Part Of Me",6882,161,1231,-140,42.005,0.847,22,"8",10,6882,3625,42.005
11,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6792,26,342,-96,43.009,0.163,103,"11",10,6792,1174,43.009
12,"+1","BRUNO MARS It Will Rain",6178,-20,-394,147,34.928,-0.437,155,"43",1,13635,2024,86.477
13,"-1","GAVIN DEGRAW Not Over You",6167,-147,-635,-83,35.38,-0.096,194,"37",10,7039,547,37.933
14,"=","DRAKE Take Care f/Rihanna",5756,41,498,-75,42.626,0.418,59,"15",14,5756,1220,42.626
15,"+1","OUTASIGHT Tonight Is The Night",5475,65,179,31,28.802,0.18,126,"40",15,5475,572,28.802
16,"-1","KATY PERRY The One That Got Away",5381,-139,-985,-14,33.192,-0.758,151,"80",1,13402,1631,80.623
17,"=","CALVIN HARRIS Feel So Close",4279,164,1135,-14,30.741,1.044,26,"33",17,4279,1328,30.741
18,"=","CHRIS BROWN Turn Up The Music",4142,112,870,11,23.545,0.955,34,"22",18,4142,987,23.545
19,"=","NICKI MINAJ Starships",3900,113,1038,-123,24.159,0.547,21,"6/75",19,3900,1834,24.159
20,"=","LMFAO Sorry For Party Rocking",3616,-81,-338,-75,13.382,-0.445,56,"50",19,3980,1009,16.853
21,"=","FLO RIDA Wild Ones f/Sia",3153,70,722,-80,23.684,0.665,31,"5",21,3153,973,23.684
22,"=","TRAIN Drive By",2929,83,300,42,13.212,0.438,51,"12",22,2929,500,13.212
23,"+1","FUN. We Are Young f/Janelle Monae",2442,182,1340,41,16.508,1.245,13,"1",23,2442,1340,16.508
24,"-1","BREATHE CAROLINA Blackout",2210,-133,-600,32,12.433,-0.309,194,"74",17,4661,498,24.36
25,"=","KARMIN Broken Hearted",2181,149,895,89,10.797,0.821,16,"169",25,2181,895,10.797
26,"=","COLDPLAY Princess Of China",1990,-5,72,-30,9.449,0.003,101,"57",26,1995,363,9.624
27,"=","JAY Z & KANYE WEST N***** In Paris",1913,-68,-602,28,12.093,-0.651,121,"38",15,5155,785,36.602
28,"=","J. COLE Workout",1859,-28,-331,38,15.022,-0.164,134,"77",12,5803,659,35.209
29,"=","CHRISTINA PERRI A Thousand Years",1644,25,176,-29,7.957,0.062,61,"29",29,1644,280,7.957
30,"=","JASON DERULO Breathing",1408,31,71,12,5.087,0.093,31,"245",30,1410,432,5.087
