"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12937,"-162",-451,"-217",82.439,"-0.782",138,"12",1,13951,1685,86.013
"2",2,"=","DAVID GUETTA Without You f/Usher",12379,"-45",508,"-286",72.696,"-0.034",79,"3",2,12424,1586,72.73
"3",3,"=","ADELE Someone Like You",12036,"-211",-982,"-236",76.742,"-1.697",99,"4",2,13563,2614,91.686
"4",4,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",11320,"-136",-821,"-39",80.991,"-1.057",128,"9",1,14127,1893,93.336
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11282,"-168",-266,"-332",64.771,"-1.108",153,"16",4,11548,1097,70.438
"6",6,"=","RIHANNA We Found Love f/Calvin Harris",10951,"+108",1536,"-166",77.105,"+0.892",50,"1",6,10951,2184,77.105
"7",7,"=","LMFAO Sexy And I Know It",10343,"+10",509,"-106",65.437,"-0.218",79,"2",6,10343,1530,65.655
"8",8,"=","DEV In The Dark",7765,"-83",-136,"-165",50.459,"-0.489",108,"31",8,8037,1224,51.486
"9",9,"=","FOSTER THE PEOPLE Pumped Up Kicks",7537,"-191",-1139,"-7",43.671,"-1.075",123,"10",3,12112,1356,70.246
"10",10,"=","JASON DERULO It Girl",6569,"-11",90,"-76",28.78,"-0.202",88,"17",10,6634,1048,29.284
"11",11,"=","KATY PERRY The One That Got Away",6499,"+84",840,"-147",41.018,"+0.704",38,"11",11,6499,1631,41.018
"12",12,"=","BRUNO MARS It Will Rain",6334,"+97",900,"-74",36.21,"+0.540",42,"5",12,6334,1337,36.21
"13",13,"+1","FLO RIDA Good Feeling",5707,"+48",929,"-201",36.035,"+0.986",50,"6",13,5707,1207,36.035
"14",14,"-1","KELLY CLARKSON Mr. Know It All",5696,"-65",212,"-145",28.531,"-0.021",71,"19",13,5782,1093,29.195
"15",15,"=","LMFAO Party Rock Anthem",5271,"-163",-629,"-174",34.285,"-0.701",187,"15",1,14043,1859,94.193
"16",16,"=","NICKI MINAJ Fly f/Rihanna",4764,"+15",263,"-54",25.024,"-0.044",57,"35",16,4764,987,25.465
"17",17,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4066,"-176",-798,"-173",26.73,"-0.953",141,"90",2,11835,1599,78.403
"18",18,"=","LADY GAGA You And I",3831,"-301",-2147,"-85",19.576,"-1.355",97,"27",7,7824,1553,44.474
"19",19,"=","SELENA GOMEZ & THE SCENE Love You Like A...",3501,"+73",614,"+9",16.988,"+0.290",83,"46",19,3501,614,16.988
"20",20,"=","BRITNEY SPEARS Criminal",3344,"-50",-46,"-110",14.819,"-0.314",54,"49",19,3422,669,17.372
"21",21,"=","T-PAIN 5 O'clock f/Wiz Khalifa",3093,"+138",651,"+31",19.515,"+1.138",37,"13",21,3093,651,19.515
"22",22,"=","ALEXANDRA STAN Mr. Saxobeat",2705,"-174",-723,"-80",26.293,"-1.432",113,"56",18,4585,673,38.816
"23",23,"=","GAVIN DEGRAW Not Over You",2650,"+27",471,"-44",12.796,"+0.285",81,"36",23,2650,532,12.796
"24",24,"+4","RIHANNA You Da One",2527,"+803",2527,"+803",29.228,"+8.464",3,"567",24,2527,2527,29.228
"25",25,"=","JESSIE J Domino",2369,"+113",376,"+66",12.348,"+0.976",59,"41",24,2369,376,12.348
"26",26,"-2","LADY ANTEBELLUM Just A Kiss",2305,"+27",470,"-39",9.267,"+0.131",54,"34",24,2305,525,9.267
"27",27,"-1","DRAKE Headlines",2073,"+71",401,"+44",16.035,"+0.929",29,"26",26,2073,618,16.035
"28",28,"-1","BREATHE CAROLINA Blackout",1754,"+12",285,"-40",8.171,"+0.150",81,"82",27,1754,326,8.171
"29",29,"=","HOT CHELLE RAE I Like It Like That f/New...",1694,"+20",199,"+64",6.626,"+0.014",45,"61",29,1694,407,6.626
"30",30,"+2","FRAY Heartbeat",1565,"+23",463,"-77",6.881,"+0.277",18,"233",30,1565,677,6.881
"31",31,"=","NICKELBACK When We Stand Together",1554,"-14",108,"-35",5.231,"-0.051",43,"54",30,1615,457,5.4
"32",32,"-2","ANDY GRAMMER Keep Your Head Up",1554,"-90",-638,"+16",7.075,"-0.566",141,"137",21,3215,355,13.959
"33",33,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1452,"-50",-110,"-99",4.524,"-0.116",49,"149",29,1562,446,5.007
"34",34,"=","JENNIFER LOPEZ Papi",1426,"-51",0,"-118",5.22,"-0.366",37,"223",32,1477,488,6.062
"35",35,"=","OUTASIGHT Tonight Is The Night",1251,"+18",385,"-74",5.672,"+0.143",13,"179",35,1251,500,5.672
