"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JASON DERULO","Want To Want Me",17984,"-377",-597,"-431",103.819,"-3.217",101,"18",1,18660,4301,111.336
"2",2,"=","WIZ KHALIFA","See You Again f/Charlie Puth",17977,"-72",-651,"+72",112.918,"-0.602",76,"4",1,19208,3713,118.768
"3",3,"=","WALK THE MOON","Shut Up And Dance",17486,"+84",229,"+121",100.534,"+1.708",124,"6",3,17486,2567,100.534
"4",4,"=","TAYLOR SWIFT","Bad Blood",17211,"+252",2484,"-307",105.725,"+1.522",31,"3/23",4,17211,6848,105.725
"5",5,"=","TOVE LO","Talking Body",14592,"-65",16,"-117",82.791,"+0.364",154,"22",4,14657,2353,82.791
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",12967,"+36",295,"-76",81.558,"+0.383",102,"12",5,12967,1678,81.558
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11444,"+5",-54,"+11",63.083,"-0.373",103,"17",6,11556,1606,64.807
"8",8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9647,"+24",353,"-25",47.442,"+0.219",106,"7",8,9647,1312,47.442
"9",9,"=","MAROON 5","This Summer's Gonna Hurt...",8821,"+67",497,"+3",46.699,"+0.190",34,"32/91",9,8821,4375,46.699
"10",10,"=","ANDY GRAMMER","Honey, I'm Good",8751,"+122",604,"+51",47.478,"+0.702",113,"5",10,8751,1319,47.478
"11",11,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8108,"+93",739,"-31",46.824,"+0.726",68,"10",11,8108,1280,46.824
"12",12,"=","OMI","Cheerleader",7800,"+341",1520,"+178",46.292,"+2.033",47,"2",12,7800,1872,46.292
"13",13,"=","NICKI MINAJ","The Night Is Still Young",6695,"+52",476,"-12",32.696,"+0.587",49,"43",13,6695,1341,32.696
"14",14,"=","THE WEEKND","Earned It",6376,"-157",-1894,"+234",38.234,"-1.050",120,"35",1,17055,2820,102.104
"15",15,"=","SIA","Elastic Heart f/The Weeknd...",6179,"+154",704,"+109",38.499,"+0.362",95,"29",15,6179,909,38.499
"16",16,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",5790,"+282",1494,"+123",35.178,"+1.281",39,"9",16,5790,1494,35.178
"17",17,"=","ECHOSMITH","Bright",5357,"-137",-389,"-110",23.427,"-0.827",136,"27",16,5773,965,25.825
"18",18,"+1","THE WEEKND","Can't Feel My Face",4853,"+348",2857,"-130",33.972,"+2.057",10,"8",18,4853,4549,34.896
"19",19,"-1","GEORGE EZRA","Budapest",4477,"-55",87,"-83",19.612,"-0.133",108,"34",18,4532,712,19.745
