"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",15913,-23,-288,-34,110.577,-0.315,70,"10",1,16201,3114,111.412
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15554,98,250,22,105.477,1.118,78,"4",2,15554,2448,105.477
"3",3,"=","PINK","Just Give Me A Re...",13420,-209,-1166,-127,93.354,-0.872,100,"6",1,15624,1949,106.133
"4",4,"=","ICONA POP","I Love It f/Charl...",12999,132,706,31,87.926,1.175,112,"11",4,12999,1359,87.926
"5",5,"=","DEMI LOVATO","Heart Attack",12174,-5,94,-46,72.746,-0.363,92,"21",4,12179,2482,74.905
"6",6,"=","RIHANNA","Stay f/Mikky Ekko",10129,-227,-930,-103,66.618,-0.787,124,"24",1,15599,1920,102.136
"7",7,"=","SELENA GOMEZ","Come & Get It",9861,202,853,38,58.18,1.293,52,"5",7,9861,2034,58.18
"8",8,"+1","FLORIDA-GEORGIA L...","Cruise",7774,110,443,-19,40.829,0.38,66,"9/20",8,7774,1411,40.829
"9",9,"-1","FALL OUT BOY","My Songs Know Wha...",7695,24,331,-55,44.496,0.172,110,"13",8,7695,1015,44.496
"10",10,"=","WILL.I.AM F/JUSTI...","#thatpower",7384,-32,23,-37,36.734,-0.485,68,"17",9,7421,1416,38.399
"11",11,"=","BRUNO MARS","When I Was Your M...",7061,-98,-893,15,42.303,-0.411,136,"23",1,16011,2737,106.569
"12",12,"=","JASON DERULO","The Other Side",6947,60,454,-124,40.221,0.594,42,"26",12,6947,2399,40.221
"13",13,"=","ARIANA GRANDE","The Way f/Mac Mil...",6880,94,356,92,35.83,0.198,61,"12",12,6880,1373,35.985
"14",14,"=","DAFT PUNK","Get Lucky",6302,180,1431,-24,41.03,0.866,39,"3",14,6302,1568,41.03
"15",15,"=","MARIAH CAREY","#Beautiful f/Migu...",5784,63,624,-64,32.824,0.278,25,"15",15,5784,3429,32.824
"16",16,"=","PITBULL","Feel This Moment",5441,-141,-1037,7,38.429,-0.199,145,"29",3,13073,1706,86.979
"17",17,"=","EMELI SANDE","Next To Me",5039,47,216,1,23.845,0.069,104,"22",17,5039,560,23.936
"18",18,"+3","BRUNO MARS","Treasure",4779,203,1858,-103,33.001,0.461,20,"32",18,4779,2114,33.001
"19",19,"-1","ZEDD","Clarity f/Foxes",4763,74,695,-45,38.068,0.198,75,"19",18,4763,740,38.068
"20",20,"=","IMAGINE DRAGONS","Radioactive",4749,168,839,86,26.975,0.298,48,"7",20,4749,839,26.975
"21",21,"-2","AVRIL LAVIGNE","Here's To Never G...",4624,24,201,49,21.061,0.147,50,"25",18,4624,1758,21.508
"22",22,"=","KREWELLA","Alive",3965,-131,-1189,145,30.763,-0.881,113,"84",9,7991,1026,53.493
"23",23,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",3481,-116,-439,-44,17.875,-0.453,137,"46",3,12353,6457,74.223
"24",24,"=","CALVIN HARRIS F/E...","I Need Your Love",3479,70,495,0,26.438,0.427,56,"35",24,3479,495,26.438
"25",25,"+1","ED SHEERAN","Lego House",3308,74,286,5,17.396,0.307,82,"40",24,3308,788,17.396
"26",26,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",3059,7,258,-50,19.167,0.082,64,"27",26,3059,599,19.167
"27",27,"-2","TAYLOR SWIFT","22",2947,-296,-2706,49,16.462,-1.082,89,"18",10,7057,2327,34.286
"28",28,"+1","ROBIN THICKE","Blurred Lines f/P...",2734,297,1253,123,19.19,1.927,22,"1",28,2734,1253,19.19
"29",29,"+1","MAROON 5","Love Somebody",2552,186,917,79,14.702,0.894,16,"31",29,2552,1005,14.702
