"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",18772,-66,-413,-38,115.355,-0.045,68,"2",1,19208,3713,118.768
"2",2,"=","JASON DERULO","Want To Want Me",18521,-38,180,-159,110.924,-0.274,93,"10",2,18611,4301,111.336
"3",3,"=","WALK THE MOON","Shut Up And Dance",17294,-45,150,-29,96.483,-0.318,116,"6",3,17339,2567,97.615
"4",4,"=","TOVE LO","Talking Body",14521,123,1210,-204,82.41,0.31,146,"23",4,14521,2353,82.41
"5",5,"=","TAYLOR SWIFT","Bad Blood",14159,633,3907,41,87.282,3.565,23,"1/20",5,14159,6848,87.282
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",12558,35,700,-167,79.752,-0.194,94,"11",5,12558,1678,79.946
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11504,88,493,1,64.513,0.355,95,"13",6,11504,1606,64.513
"8",8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9245,45,644,-97,43.827,0.371,98,"12",8,9245,1312,43.827
"9",9,"=","THE WEEKND","Earned It",8660,-432,-2940,270,47.115,-2.224,112,"24",1,17055,2820,102.104
"10",10,"=","MAROON 5","This Summer's Gonna Hurt...",8260,31,978,-322,44.21,0.01,26,"29/90",10,8260,4375,44.21
"11",11,"=","ANDY GRAMMER","Honey, I'm Good",8076,106,720,-108,41.862,0.862,105,"7",11,8076,1319,41.862
"12",12,"=","ELLIE GOULDING","Love Me Like You Do",7345,-303,-1764,0,52.864,-0.979,151,"40",1,18696,2216,120.696
"13",13,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7245,136,1160,-64,40.108,1.204,60,"15",13,7245,1280,40.108
"14",14,"+1","NICKI MINAJ","The Night Is Still Young",6154,52,699,-101,29.074,0.335,41,"45",14,6154,1341,29.074
"15",15,"+1","OMI","Cheerleader",6116,212,1872,1,37.362,0.821,39,"4",15,6116,1872,37.362
"16",16,"-2","NICK JONAS","Chains",5812,-411,-2312,-62,33.282,-1.751,150,"62",6,11747,1317,67.449
"17",17,"=","ECHOSMITH","Bright",5773,30,84,19,25.737,0.09,128,"32",16,5773,965,25.825
"18",18,"=","SIA","Elastic Heart f/The Weeknd...",5430,112,822,5,34.487,0.522,87,"37",18,5430,909,34.487
"19",19,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4460,-22,62,-24,24.025,-0.263,108,"67",19,4482,753,25.548
"20",20,"=","GEORGE EZRA","Budapest",4362,-49,76,-77,18.916,-0.335,100,"28",20,4426,712,19.467
