"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",16054,-19,102,-55,126.26,-0.221,85,"13",1,16073,2452,126.481
2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13842,114,676,-23,107.953,1.45,156,"22",2,13842,1905,107.953
3,"=","WILL.I.AM & BRITN...","Scream And Shout",12360,162,1070,93,98.103,1.76,79,"12",3,12360,2182,98.103
4,"+1","BRUNO MARS","Locked Out Of Hea...",10995,-69,-755,109,88.927,-0.781,134,"9",1,15928,2790,124.488
5,"-1","JUSTIN BIEBER","Beauty And A Beat...",10809,-390,-1616,-336,78.127,-1.17,117,"46",2,12731,1998,87.772
6,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",10781,309,1999,-2,84.363,1.182,86,"4",6,10781,2001,84.363
7,"=","LUMINEERS","Ho Hey",9887,-168,-953,-2,77.706,-1.163,149,"1",2,13545,1921,101.636
8,"=","PINK","Try",9407,-46,-481,-25,61.971,-0.354,107,"21",6,9909,1515,66.33
9,"=","MAROON 5","Daylight",9325,177,1239,30,67.507,1.018,81,"8",9,9325,1239,67.507
10,"=","CALVIN HARRIS","Sweet Nothing f/F...",8146,121,825,-10,68.596,0.24,89,"30",10,8146,903,68.596
11,"=","KE$HA","C'mon",7601,47,572,-36,53.401,0.827,58,"48",11,7601,1547,53.401
12,"=","ALICIA KEYS","Girl On Fire",7120,-100,-526,-86,43.624,-1.134,112,"16/78",9,7658,1171,50.899
13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6856,6,37,-8,45.604,0.018,29,"3",12,6903,6457,59.334
14,"=","KELLY CLARKSON","Catch My Breath",5953,112,507,132,38.622,0.704,109,"39",14,5953,767,38.622
15,"=","IMAGINE DRAGONS","It's Time",5738,40,303,-4,40.359,0.009,142,"41",15,5738,833,41.487
16,"=","THE SCRIPT","Hall Of Fame f/wi...",5416,69,466,10,30.097,0.741,149,"35",16,5416,564,30.097
17,"=","BRUNO MARS","When I Was Your M...",4723,240,1454,29,34.804,1.618,28,"7",17,4723,1466,34.804
18,"=","RIHANNA","Diamonds",4067,-199,-1480,-57,28.247,-1.426,139,"62",2,13317,2812,96.67
19,"+1","KE$HA","Die Young",4040,-100,-542,-28,37.679,-0.582,140,"85",1,15607,3842,121.911
20,"+1","OLLY MURS","Troublemaker f/Fl...",3763,119,491,75,26.356,0.684,57,"44",20,3763,763,26.356
21,"-2","PITBULL","Don't Stop The Pa...",3734,-473,-2087,-392,20.11,-2.502,128,"52",12,6363,675,41.893
22,"=","OF MONSTERS AND M...","Little Talks",3141,122,381,44,20.797,0.594,86,"38",22,3141,468,20.797
23,"+1","ONE DIRECTION","Kiss You",2979,190,1146,42,14.782,0.905,21,"92",23,2979,1153,14.782
24,"-1","HUNTER HAYES","Wanted",2953,-14,53,-54,17.804,0.037,121,"18",23,2985,368,17.804
25,"+2","PITBULL","Feel This Moment",2726,171,1205,69,24.592,0.485,37,"55",25,2726,1205,24.592
26,"-1","CHRIS WALLACE","Remember When (Pu...",2709,71,245,78,13.628,0.331,184,"173",25,2709,332,13.628
27,"-1","MUMFORD & SONS","I Will Wait",2638,65,499,-45,19.592,0.424,38,"5",26,2638,596,19.592
28,"=","RIHANNA","Stay f/Mikky Ekko",2261,118,900,-61,17.351,1.308,16,"2",28,2261,1160,17.351
29,"=","NELLY","Hey Porsche",2071,33,363,-60,11.667,0.218,25,"--",28,2071,673,11.667
30,"=","JONN HART","Who Booty f/Frenc...",1577,-3,33,2,6.348,-0.132,71,"131",29,1580,252,6.617
31,"=","BRITT NICOLE","Gold",1450,31,155,0,5.146,0.072,58,"196",31,1450,314,5.146
32,"=","SKYLAR GREY","C'mon Let Me Ride...",1271,10,84,-22,4.884,0.005,30,"214",32,1286,381,5.139
33,"=","FUN.","Carry On",1251,50,251,24,6.023,0.219,35,"6",33,1251,289,6.023
34,"=","MUSE","Madness",1040,73,191,55,3.122,0.167,59,"74",34,1040,210,3.122
35,"+1","KREWELLA","Alive",931,108,658,78,10.344,1.044,5,"241",35,931,658,10.344
36,"-1","AFROJACK & CHRIS ...","As Your Friend",868,14,307,-11,8.2,-0.105,12,"--",35,868,362,8.305
37,"+1","TREY SONGZ","Simply Amazing",795,33,233,9,4.993,-0.138,16,"392",37,795,243,5.508
38,"+1","NICKI MINAJ","Va Va Voom",742,-7,-263,20,5.021,0.066,116,"183",12,6322,1566,45.452
39,"+1","NE-YO","Forever Now",678,-1,36,-26,8.756,-0.314,18,"--",39,684,269,9.685
40,"-3","ONE DIRECTION","Little Things",675,-134,-1184,128,4.148,-0.739,86,"122",17,5162,1166,29.586
41,"=","NEON TREES","Lessons In Love (...",616,-4,-14,-4,1.347,-0.042,65,"395",38,636,88,1.865
42,"=","KENDRICK LAMAR","Swimming Pools (D...",583,-5,48,-17,2.228,-0.102,25,"72",42,588,166,2.33
43,"+2","FALL OUT BOY","My Songs Know Wha...",574,57,549,32,7.028,0.827,2,"27",43,574,549,7.028
44,"+3","ICONA POP","I Love It f/Charl...",569,58,348,41,6.89,0.85,4,"90",44,569,348,6.89
45,"+3","CHER LLOYD","With Ur Love f/Ju...",565,104,515,98,2.203,0.524,2,"--",45,565,515,2.203
46,"=","ONEREPUBLIC","If I Lose Myself",535,19,212,-33,1.461,0.084,7,"--",46,535,318,1.461
47,"-3","A$AP ROCKY","F**kin Problems f...",532,14,112,0,2.396,-0.039,9,"33",44,532,154,2.833
48,"-5","AUSTIN MAHONE","Say You're Just A...",524,-15,-10,-22,1.53,-0.067,25,"169",42,539,148,1.879
49,"=","MARINA AND THE DI...","How To Be A Heart...",407,-1,12,-9,0.781,0.004,13,"--",48,408,96,0.781
50,"=","BENNY BENASSI","Cinema f/Gary Go",385,9,148,-7,3.777,-0.151,2,"263",50,385,155,3.928
