"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17365,"-210",277,"-255",116.113,"-0.716",77,"4",1,18014,3248,118.647
"2",2,"=","NICK JONAS","Jealous",15947,"+124",1548,"+123",97.03,"+0.916",124,"20",2,15947,1846,97.03
"3",3,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",15520,"+74",1622,"-44",93.102,"+0.080",98,"29",3,15520,1751,93.102
"4",4,"=","SAM SMITH","I'm Not The Only One",14525,"+203",2111,"+175",87.287,"+0.664",110,"17",4,14525,2111,87.287
"5",5,"=","MARK RONSON","Uptown Funk f/Bruno Mars",12475,"+419",2575,"+320",79.227,"+2.315",64,"2",5,12475,2689,79.227
"6",6,"=","HOZIER","Take Me To Church",12071,"+193",1782,"+136",76.715,"+0.862",92,"6",5,12071,1782,76.715
"7",7,"+1","SELENA GOMEZ","The Heart Wants What It Wants",10410,"+30",1347,"-21",66.492,"+0.126",68,"22",7,10410,2058,66.492
"8",8,"-1","MAROON 5","Animals",10258,"-256",-823,"-82",70.971,"-2.066",112,"28",1,17381,3186,114.705
"9",9,"+1","MEGHAN TRAINOR","Lips Are Movin",9357,"+127",1229,"+36",52.607,"+0.988",85,"7",9,9357,1423,52.607
"10",10,"-1","MR PROBZ","Waves",9249,"-340",-1068,"-170",65.071,"-1.136",184,"48",5,12307,1264,83.219
"11",11,"=","CALVIN HARRIS","Blame f/John Newman",8217,"-491",-2373,"-380",58.297,"-2.425",127,"87",3,13993,1988,88.09
"12",12,"+1","ED SHEERAN","Thinking Out Loud",7451,"+514",2893,"+464",52.644,"+3.332",37,"3",12,7451,2893,52.644
"13",13,"-1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7437,"+160",1777,"+98",48.205,"+1.130",36,"24/65",12,7437,2403,48.205
"14",14,"=","ALESSO","Heroes",6876,"+28",301,"+19",43.739,"-0.296",127,"37",12,7022,896,44.035
"15",15,"=","ELLA HENDERSON","Ghost",5496,"+166",1111,"+184",24.47,"+0.672",124,"16",15,5496,1111,24.47
"16",16,"=","FALL OUT BOY","Centuries",5267,"+79",499,"+143",24.479,"+0.212",118,"5",15,5267,679,24.479
"17",17,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",4972,"+192",1379,"+154",38.883,"+0.855",72,"69",17,4972,1379,38.883
"18",18,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",4649,"+159",1223,"+47",27.908,"+0.302",40,"76",18,4649,1304,27.908
"19",19,"+1","PITBULL","Time Of Our Lives f/Ne-Yo",4572,"+156",1347,"+92",25.491,"+1.357",46,"44",19,4572,1347,25.491
"20",20,"+1","ONEREPUBLIC","I Lived",4528,"+124",1072,"+35",21.785,"+0.200",60,"12",20,4528,1072,21.785
"21",21,"-2","FIFTH HARMONY","Sledgehammer",4495,"+71",774,"+37",19.72,"+0.264",59,"26",19,4495,800,19.72
"22",22,"=","ONE DIRECTION","Night Changes",4126,"-7",364,"-48",15.69,"-0.047",59,"34",19,4133,1221,15.737
"23",23,"=","IGGY AZALEA","Beg For It f/MØ",3156,"-452",-2128,"-269",16.56,"-2.211",81,"62",11,7303,2920,38.689
"24",24,"=","I LOVE MAKONNEN","Tuesday f/Drake",2637,"+60",407,"+48",10.312,"+0.166",54,"51",24,2637,445,10.312
"25",25,"+3","CALVIN HARRIS","Outside f/Ellie Goulding",2195,"+209",1271,"+181",13.284,"+0.865",24,"94",25,2195,1271,13.284
"26",26,"=","HOODIE ALLEN","All About It f/Ed Sheeran",2154,"+29",328,"+0",9.662,"+0.113",50,"114",26,2154,444,9.662
