"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"17",17,"+2","CALVIN HARRIS Feel So Close",4115,"+150",1149,"-20",29.697,"+1.018",25,"38",17,4115,1328,29.697
"18",18,"+2","CHRIS BROWN Turn Up The Music",4030,"+140",859,"+7",22.59,"+1.223",33,"26",18,4030,987,22.59
"19",19,"+3","NICKI MINAJ Starships",3787,"+76",1161,"-258",23.612,"+0.442",20,"7/75",19,3787,1834,23.612
"20",20,"+1","LMFAO Sorry For Party Rocking",3697,"-47",-263,"-126",13.827,"-0.471",55,"50",19,3980,1009,16.853
"21",21,"+2","FLO RIDA Wild Ones f/Sia",3083,"+118",802,"-87",23.019,"+0.915",30,"8",21,3083,973,23.019
"22",22,"+2","TRAIN Drive By",2846,"+54",258,"-53",12.774,"+0.387",50,"13",22,2846,500,12.774
"23",23,"+2","BREATHE CAROLINA Blackout",2343,"-40",-632,"+67",12.742,"-0.420",193,"73",17,4661,498,24.36
"24",24,"+2","FUN. We Are Young f/Janelle Monae",2260,"+184",1299,"+85",15.263,"+1.062",12,"1",24,2260,1299,15.263
"25",25,"+6","KARMIN Broken Hearted",2032,"+154",806,"+91",9.976,"+0.861",15,"--",25,2032,806,9.976
"26",26,"+2","COLDPLAY Princess Of China",1995,"+16",102,"-97",9.446,"-0.047",100,"57",26,1995,363,9.624
"27",27,"=","JAY Z & KANYE WEST N***** In Paris",1981,"-73",-630,"+118",12.744,"-0.614",120,"37",15,5155,785,36.602
"28",28,"+1","J. COLE Workout",1887,"-47",-369,"+6",15.186,"-0.265",133,"78",12,5803,659,35.209
"29",29,"+3","CHRISTINA PERRI A Thousand Years",1619,"+22",205,"-23",7.895,"+0.073",60,"32",29,1619,280,7.895
"30",30,"+3","JASON DERULO Breathing",1377,"+2",59,"-7",4.994,"+0.000",30,"264",30,1410,432,5.049
"31",31,"+7","RIHANNA Talk That Talk f/Jay Z",1186,"+31",193,"-13",5.146,"+0.259",27,"56",31,1186,256,5.146
"32",32,"+4","TYGA Rack City",1178,"+1",37,"-7",6.103,"-0.052",38,"18",32,1186,287,8.937
"33",33,"+7","ONE DIRECTION What Makes You Beautiful",1166,"+139",765,"+128",6.635,"+1.058",5,"16",33,1166,765,6.635
"34",34,"+3","DEV & ENRIQUE IGLESIAS Naked",1165,"-11",9,"-47",4.178,"-0.076",44,"185",34,1176,318,4.254
"35",35,"=","JOJO Disaster",1127,"-89",-721,"-51",5.118,"-0.282",113,"342",27,1975,318,7.773
"36",36,"-2","MADONNA Give Me All Your Luvin'",1036,"-188",-1277,"-109",3.713,"-0.688",30,"81",20,4569,4569,39.788
"37",37,"+2","AVICII Levels (ID)",948,"-89",-398,"-117",7.668,"-0.409",60,"100",33,1352,260,9.722
"38",38,"+3","HAVANA BROWN We Run The Night f/Pitbull",849,"+23",103,"+31",6.367,"+0.243",22,"175",38,849,237,6.367
"39",39,"+3","DRAKE The Motto f/Lil Wayne",836,"+38",137,"+42",7.269,"+0.665",15,"20",39,836,201,7.269
"40",40,"+3","ELLIE GOULDING Lights",825,"+30",159,"+13",3.361,"+0.196",24,"96",40,825,193,3.361
"41",41,"+8","B.O.B So Good",803,"+144",639,"+113",8.002,"+0.930",2,"31",41,803,639,8.002
"42",42,"+4","ALL-AMERICAN REJECTS Beekeeper's Daughte...",707,"+19",82,"-7",1.797,"+0.089",16,"600",42,707,204,1.797
"43",43,"+4","GOTYE Somebody That I Used To Know",706,"+28",250,"-1",3.391,"+0.115",4,"--",43,706,251,3.391
"44",44,"+4","CHILDISH GAMBINO Heartbeat",663,"-4",19,"+5",1.917,"-0.104",43,"214",44,667,131,2.366
"45",45,"--","CHIDDY BANG Ray Charles",619,"--",65,"--",1.459,"--",17,"--",45,619,150,1.459
"46",46,"--","ADELE Rumour Has It",596,"--",455,"--",3.342,"--",1,"28",46,596,455,3.342
"47",47,"--","DEMI LOVATO Give Your Heart A Break",593,"--",28,"--",2.873,"--",5,"303",47,593,96,2.873
"48",48,"--","CADY GROVES This Little Girl",490,"--",46,"--",0.872,"--",11,"--",47,490,89,0.872
"49",49,"--","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",458,"--",144,"--",3.617,"--",1,"476",49,458,144,3.617
"50",50,"--","NEON HITCH F U Betta",381,"--",143,"--",0.745,"--",1,"--",50,381,143,0.745
