"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA","Stay f/Mikky Ekko",15517,"+86",379,"-2",101.873,"+0.164",85,"6",1,15517,1920,101.978
2,"=","BRUNO MARS","When I Was Your M...",14966,"-170",-770,"-144",98.153,"-1.203",97,"8",1,16011,2737,106.569
3,"+1","PINK","Just Give Me A Re...",12948,"+178",1703,"+44",88.362,"+1.959",61,"1",3,12948,1949,88.362
4,"-1","PITBULL","Feel This Moment",12853,"+50",681,"-144",86.501,"+0.694",106,"12",3,12853,1706,86.501
5,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",10111,"-341",-1899,"-306",56.139,"-3.026",98,"13",3,12353,6457,74.223
6,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",9834,"-259",-1412,"-204",62.514,"-1.174",155,"15/26",1,15012,2020,109.652
7,"=","MAROON 5","Daylight",8972,"-92",-1200,"+348",58.615,"-0.779",150,"41",1,14639,1641,96.697
8,"=","DEMI LOVATO","Heart Attack",8754,"+141",673,"+135",54.55,"+0.443",53,"11",8,8754,2482,54.55
9,"=","JUSTIN TIMBERLAKE","Mirrors",8101,"+172",1715,"-154",56.29,"+1.704",31,"3",9,8101,2236,56.29
10,"=","OLLY MURS","Troublemaker f/Fl...",7701,"+34",245,"-25",41.32,"-0.092",126,"32",10,7701,1121,42.217
11,"=","ICONA POP","I Love It f/Charl...",7538,"+86",1143,"-139",46.402,"+1.112",73,"5",11,7538,1359,46.402
12,"+2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",7315,"+284",1650,"+129",50.814,"+1.510",39,"2",12,7315,1985,50.814
13,"=","KREWELLA","Alive",7309,"+2",354,"-50",43.963,"-0.479",74,"49",12,7309,1026,45.974
14,"+2","TAYLOR SWIFT","22",6402,"+62",227,"+94",31.597,"+0.012",50,"17",14,6402,2327,31.907
15,"+3","FALL OUT BOY","My Songs Know Wha...",5222,"+17",194,"-40",25.268,"+0.114",71,"16",15,5235,1015,25.315
16,"+3","FUN.","Carry On",4778,"-42",-198,"-15",26.108,"-0.316",104,"22",16,5029,935,27.572
17,"+5","WILL.I.AM F/JUSTI...","#thatpower",4736,"+95",1072,"-106",22.864,"+0.632",29,"20",17,4736,1416,22.864
18,"+3","JUSTIN BIEBER","All Around The Wo...",4668,"-56",-312,"-24",22.925,"-0.458",64,"95",18,5005,1137,26.156
19,"+1","WILL.I.AM & BRITN...","Scream And Shout",4641,"-116",-920,"-29",31.885,"-0.825",148,"47",3,13157,2182,99.406
