"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA","Stay f/Mikky Ekko",15584,"+67",394,"+15",102.136,"+0.263",86,"5",1,15584,1920,102.136
2,"=","BRUNO MARS","When I Was Your M...",14788,"-178",-856,"-86",96.624,"-1.529",98,"8",1,16011,2737,106.569
3,"=","PINK","Just Give Me A Re...",13216,"+268",1672,"-31",90.882,"+2.520",62,"1",3,13216,1949,90.882
4,"=","PITBULL","Feel This Moment",12980,"+127",644,"-37",86.724,"+0.223",107,"15",3,12980,1706,86.724
5,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",9740,"-371",-2106,"-207",53.628,"-2.511",99,"14",3,12353,6457,74.223
6,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",9700,"-134",-1410,"+2",61.602,"-0.912",156,"17/27",1,15012,2020,109.652
7,"+1","DEMI LOVATO","Heart Attack",8930,"+176",790,"+117",54.912,"+0.362",54,"11",7,8930,2482,54.912
8,"-1","MAROON 5","Daylight",8917,"-55",-1029,"+171",58.047,"-0.568",151,"47",1,14639,1641,96.697
9,"=","JUSTIN TIMBERLAKE","Mirrors",8334,"+233",1702,"-13",59.017,"+2.727",32,"3",9,8334,2236,59.017
10,"=","OLLY MURS","Troublemaker f/Fl...",7739,"+38",253,"+8",41.27,"-0.050",127,"32",10,7739,1121,42.217
11,"=","ICONA POP","I Love It f/Charl...",7682,"+144",1113,"-30",47.657,"+1.255",74,"7",11,7682,1359,47.657
12,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",7628,"+313",1806,"+156",52.049,"+1.235",40,"2",12,7628,1985,52.049
13,"=","KREWELLA","Alive",7392,"+83",363,"+9",43.595,"-0.368",75,"46",12,7392,1026,45.974
14,"=","TAYLOR SWIFT","22",6453,"+51",258,"+31",31.987,"+0.390",51,"18",14,6453,2327,31.987
15,"=","FALL OUT BOY","My Songs Know Wha...",5306,"+84",232,"+38",25.661,"+0.393",72,"13",15,5306,1015,25.661
16,"+1","WILL.I.AM F/JUSTI...","#thatpower",4833,"+97",930,"-142",23.241,"+0.377",30,"--",16,4833,1416,23.241
17,"-1","FUN.","Carry On",4795,"+17",-195,"+3",25.932,"-0.176",105,"24",16,5029,935,27.572
18,"+1","WILL.I.AM & BRITN...","Scream And Shout",4624,"-17",-746,"+174",31.599,"-0.286",149,"--",3,13157,2182,99.406
19,"-1","JUSTIN BIEBER","All Around The Wo...",4587,"-81",-417,"-105",22.176,"-0.749",65,"105",18,5005,1137,26.156
20,"=","MUMFORD & SONS","I Will Wait",3739,"-219",-1280,"-58",24.098,"-0.658",108,"53",14,6076,747,37.093
21,"+1","SELENA GOMEZ","Come & Get It",3646,"+329",1852,"+223",23.551,"+1.317",14,"10",21,3646,1852,23.551
22,"-1","EMELI SANDE","Next To Me",3507,"+62",211,"+30",19.653,"+0.073",66,"25",21,3507,498,19.653
23,"=","MUSE","Madness",3176,"-32",100,"-63",13.979,"+0.110",129,"45",23,3235,385,13.979
24,"+1","FLORIDA-GEORGIA L...","Cruise",2993,"+96",825,"-41",16.661,"+0.411",28,"16/40",24,2993,903,16.661
25,"-1","OF MONSTERS AND M...","Little Talks",2935,"-223",-1201,"-58",19.667,"-0.617",156,"61",17,5184,655,31.534
26,"=","ARIANA GRANDE","The Way f/Mac Mil...",2815,"+127",761,"-3",20.678,"+0.973",23,"20",26,2815,839,20.678
27,"=","AVRIL LAVIGNE","Here's To Never G...",2680,"+148",1012,"-139",12.806,"+0.747",12,"50",27,2680,1758,12.806
28,"=","LITTLE MIX","Wings",2445,"+20",177,"-4",13.078,"-0.264",59,"84",27,2445,389,14.241
29,"=","ZEDD","Clarity f/Foxes",1894,"+17",250,"-23",13.458,"+0.119",37,"60",29,1894,350,13.458
30,"+1","ED SHEERAN","Lego House",1475,"+63",261,"+43",8.583,"+0.308",44,"91",30,1475,261,8.583
31,"+1","CALVIN HARRIS F/E...","I Need Your Love",1441,"+50",385,"-9",7.585,"+0.332",18,"86",31,1441,482,7.585
32,"-2","CARLY RAE JEPSEN","Tonight I'm Getti...",1430,"+2",121,"-11",5.667,"-0.032",51,"--",30,1430,257,5.699
33,"=","AVICII VS NICKY R...","I Could Be The On...",1167,"-7",-82,"+2",6.315,"-0.132",38,"131",33,1257,478,7.445
34,"=","IMAGINE DRAGONS","Radioactive",1077,"+64",414,"+4",5.642,"+0.426",10,"4",34,1077,439,5.642
35,"=","HOT CHELLE RAE","Hung Up",1019,"+21",108,"+12",3.657,"+0.106",57,"360",35,1019,137,3.657
36,"+5","JASON DERULO","The Other Side",947,"+166",947,"+166",9.999,"+1.544",4,"31",36,947,947,9.999
37,"-1","AFROJACK & CHRIS ...","As Your Friend",910,"-82",-534,"+64",3.707,"-0.233",82,"222",28,2097,437,9.977
38,"=","NIKKI WILLIAMS","Glowing",901,"+28",241,"+4",6.725,"+0.258",16,"--",38,901,279,6.725
39,"=","ANNA KENDRICK","Cups (Pitch Perfe...",899,"+34",147,"+38",5.666,"+0.274",26,"106",39,899,198,5.666
40,"=","MKTO","Thank You",863,"+28",155,"+8",2.341,"+0.100",23,"--",40,863,203,2.341
41,"-4","CHER LLOYD","With Ur Love f/Ju...",828,"-135",-959,"-50",4.901,"-0.343",72,"175",27,2208,571,11.029
42,"=","DRAKE","Started From The ...",753,"+4",85,"-39",3.72,"+0.145",23,"197",42,753,171,3.72
43,"=","LUPE FIASCO","Battle Scars f/Gu...",693,"+17",161,"+5",5.361,"-0.001",27,"69",43,693,162,5.362
44,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",629,"+10",125,"+2",2.789,"+0.038",13,"179",44,629,128,2.789
45,"=","RIHANNA","Pour It Up",595,"-22",-133,"-8",3.352,"-0.066",40,"68",39,801,193,4.584
46,"=","CHRIS BROWN","Fine China",520,"+21",153,"+0",3.09,"+0.240",4,"85",46,520,158,3.09
47,"=","WALLPAPER","Good 4 It",507,"+13",85,"+3",0.625,"+0.048",6,"--",47,507,85,0.625
48,"+1","CAPITAL CITIES","Safe And Sound",420,"+18",117,"+14",0.59,"+0.007",2,"128",48,420,117,0.59
49,"-1","JAY SEAN","Where You Are",412,"+4",93,"-6",0.567,"+0.017",2,"--",48,412,99,0.567
50,"--","DAFT PUNK","Get Lucky",360,"--",360,"--",4.247,"--",1,"6",50,360,360,4.247
