"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","KATY PERRY","Dark Horse",17499,2,27,-46,122.883,0.033,97,"2",1,17515,2780,123.167
2,"=","LORDE","Team",14587,169,1375,-117,92.921,1.099,96,"9",2,14587,1641,92.921
3,"=","ONE DIRECTION","Story Of My Life",12730,-49,-96,-25,77.689,-1.152,120,"25",3,12896,1527,82.164
4,"=","ELLIE GOULDING","Burn",12211,-406,-1929,-240,81.727,-2.213,144,"38",2,14810,1623,95.425
5,"+1","BASTILLE","Pompeii",11711,254,953,79,81.393,1.163,111,"6",5,11711,1308,81.393
6,"-1","ONEREPUBLIC","Counting Stars",11440,-93,-1901,329,85.21,-0.611,138,"17",1,16524,2609,113.696
7,"=","JASON DERULO","Talk Dirty f/2 Chainz",10969,171,1126,-23,69.187,1.616,60,"4",7,10969,2775,69.187
8,"=","PHARRELL WILLIAMS","Happy",10916,328,2148,5,82.491,2.593,40,"1",8,10916,2386,82.491
9,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10426,-84,-5,-90,62.426,-1.578,97,"8",7,10605,1506,64.936
10,"=","PITBULL","Timber f/Ke$ha",9809,-256,-2139,-30,70.963,-1.722,136,"11",1,16901,2001,117.778
11,"=","BRUNO MARS","Young Girls",7974,55,453,-31,45.232,0.071,76,"57",11,7974,938,45.232
12,"=","EMINEM","The Monster f/Rihanna",7416,-120,-863,15,58.536,-0.622,121,"43",1,16414,2904,117.022
13,"+1","ALOE BLACC","The Man",6696,73,622,-31,38.056,0.307,36,"5",13,6696,1722,38.056
14,"-1","JOHN NEWMAN","Love Me Again",6525,-110,-122,-121,30.887,-0.689,146,"41",13,6684,697,35.821
15,"=","DEMI LOVATO","Neon Lights",5979,102,646,-29,32.576,0.222,91,"48",15,5979,675,32.576
16,"=","CASH CASH","Take Me Home f/Bebe Rexha",5903,72,505,25,32.894,0.304,102,"64",15,5903,1074,32.894
17,"=","AVICII","Hey Brother",5218,82,482,18,29.751,0.675,84,"15",17,5218,789,29.751
18,"+1","ZENDAYA","Replay",4788,46,226,31,20.776,0.219,133,"66",18,4788,472,20.776
19,"-1","MILEY CYRUS","Adore You",4631,-288,-1164,-271,20.15,-1.387,63,"24",15,5927,1542,27.855
20,"=","BEYONCE","Drunk In Love f/Jay Z",4572,256,1431,114,28.137,1.005,39,"12",20,4572,1431,28.137
21,"=","AMERICAN AUTHORS","Best Day Of My Life",4358,108,512,30,22.326,0.676,80,"18",20,4358,746,22.326
22,"=","JOHN LEGEND","All Of Me",4310,267,1697,59,31.528,1.296,29,"3",22,4310,1697,31.528
23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3864,-12,232,-59,19.854,-0.197,45,"20",22,3876,1848,20.193
24,"=","MARTIN GARRIX","Animals",3661,78,646,-62,27.414,0.509,88,"35",24,3661,778,27.414
25,"=","CALVIN HARRIS","Thinking About You",3424,-118,-276,-162,17.245,-1.076,118,"209",22,3761,605,22.25
26,"=","ZEDD","Stay The Night f/H. Williams",3404,-98,-667,55,25.05,-0.048,151,"114",5,10105,1238,64.483
27,"=","KID INK","Show Me f/Chris Brown",3252,4,329,-90,21.233,-0.097,53,"22",27,3252,644,21.33
28,"+1","NAUGHTY BOY","La La La f/Sam Smith",2676,49,411,-8,12.099,0.476,46,"110",28,2676,585,12.099
29,"-1","THE 1975","Chocolate",2662,-89,-312,-80,12.043,-0.26,95,"79",25,2989,389,13.87
30,"=","MKTO","Classic",1855,9,162,-33,6.182,0.17,88,"61",30,1855,212,6.182
31,"=","SARA BAREILLES","Brave",1513,-107,-872,49,8.729,-0.284,179,"42",21,3348,380,19.453
32,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",1445,73,288,18,5.461,0.442,23,"102",32,1445,458,5.461
33,"-1","NONONO","Pumpin Blood",1418,22,97,5,5.101,0.039,79,"259",32,1418,237,5.301
34,"+1","PARAMORE","Ain't It Fun",1408,114,485,103,10.13,0.795,19,"97",34,1408,554,10.13
35,"-1","DJ SNAKE & LIL JON","Turn Down For What",1336,7,100,-51,7.368,-0.137,39,"13",33,1336,353,7.505
36,"=","DISCLOSURE","Latch f/Sam Smith",1136,54,294,25,6.985,0.201,25,"107",36,1136,331,6.985
37,"=","LADY GAGA","Do What U Want f/R. Kelly",1045,7,-551,116,5.203,-0.217,121,"191",7,9983,1408,60.79
38,"=","THE CHAINSMOKERS","#Selfie",1023,105,541,45,8.008,0.829,10,"32",38,1023,541,8.008
39,"+4","TIESTO","Red Lights",798,70,500,44,6.055,0.402,6,"--",39,798,500,6.055
40,"-1","KARMIN","I Want It All",774,11,27,-5,2.182,0.002,25,"391",39,774,311,2.182
41,"=","ICONA POP","Just Another Night",769,18,118,0,1.95,-0.105,26,"--",41,769,159,2.055
42,"-2","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",740,-12,-35,-20,1.831,-0.135,37,"--",37,888,349,4.591
43,"-1","DAUGHTRY","Waiting For Superman",739,2,48,-16,2.192,-0.004,38,"82",41,739,191,2.196
44,"+2","EMINEM","Headlights",679,62,255,35,4.627,0.089,12,"167",44,679,255,4.627
45,"=","NEON TREES","Sleeping With A Friend",648,26,114,19,2.786,-0.014,22,"131",45,648,157,2.847
46,"-2","CAMRYN","LoveSick",611,-33,-147,-35,0.631,-0.047,65,"--",39,758,125,1.148
47,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",572,89,272,54,5.223,0.573,4,"14",47,572,272,5.223
48,"-1","B.O.B","John Doe f/Priscilla",551,30,176,13,3.709,0.235,9,"--",47,551,245,3.709
49,"=","ZEDD","Find You f/M. Koma & M. Bryant",495,35,262,4,3.667,0.239,4,"275",49,495,262,3.667
50,"=","LITTLE MIX","Move",396,31,281,3,0.874,0.06,2,"395",50,396,281,0.874
