"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN Call Me Maybe",14560,26,139,-117,110.977,0.275,101,"1",1,14563,1711,111.23
2,"=","MAROON 5 Payphone f/Wiz Khalifa",13487,113,952,-78,94.955,0.951,65,"3",2,13487,3415,94.955
3,"=","GOTYE Somebody That I Used To Know",13311,-52,-284,55,101.021,-0.3,111,"4",1,14242,2018,106.819
4,"=","ONE DIRECTION What Makes You Beautiful",10809,-139,-902,-94,74.719,-1.125,112,"10",3,11838,1579,80.433
5,"=","NICKI MINAJ Starships",9084,-100,-1388,147,70.071,-0.756,127,"27/51",3,12071,1834,87.938
6,"+1","RIHANNA Where Have You Been",8974,151,822,45,70.796,1.253,66,"8",6,8974,1884,70.796
7,"-1","FUN. We Are Young f/Janelle Monae",8843,-136,-986,-37,61.98,-1.286,119,"18",1,14439,2738,110.772
8,"=","FLO RIDA Wild Ones f/Sia",8068,-102,-567,35,64.838,-0.46,137,"15",2,12595,1940,93.589
9,"=","USHER Scream",7835,65,218,64,53.239,0.356,55,"--",9,7835,2323,53.239
10,"+1","ELLIE GOULDING Lights",7643,100,815,-98,53.2,0.215,131,"5",10,7643,914,53.2
11,"-1","JUSTIN BIEBER Boyfriend",7598,-40,-106,-102,46.786,-0.624,86,"11",9,7937,4726,51.515
12,"+1","KATY PERRY Wide Awake",7204,136,886,-41,52.08,1.238,29,"2",12,7204,2824,52.08
13,"-1","KARMIN Broken Hearted",7183,-11,-135,-8,44.831,0.02,122,"16",10,7320,936,47.276
14,"+1","DAVID GUETTA Titanium f/Sia",6167,44,464,-36,45.411,0.535,73,"9",14,6167,987,45.411
15,"-1","PITBULL Back In Time",6095,-61,62,-190,41.974,0.396,83,"7",14,6156,925,41.974
16,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",5553,37,252,-10,34.427,0.119,51,"17",16,5553,1441,34.427
17,"+1","DEMI LOVATO Give Your Heart A Break",4042,74,206,73,30.562,0.763,112,"24",17,4042,665,30.562
18,"-1","KATY PERRY Part Of Me",3986,-54,-542,38,26.68,-0.592,128,"59",3,12039,3625,78.553
19,"=","ONE DIRECTION One Thing",3984,58,614,-79,22.234,0.596,45,"38",19,3984,975,22.234
20,"=","CALVIN HARRIS Let's Go f/Ne-Yo",3841,134,570,27,29.065,0.667,53,"53",20,3841,836,29.065
21,"=","HAVANA BROWN We Run The Night f/Pitbull",3418,46,383,-10,25.719,0.257,129,"45",21,3418,444,25.719
22,"=","RITA ORA How We Do (Party)",3012,-28,190,-146,16.263,-0.249,55,"47",22,3040,620,16.512
