"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Heaven",15576,74,605,-26,120.823,1.567,82,"2",1,15576,2790,120.823
2,"=","RIHANNA","Diamonds",13292,6,97,-20,94.865,-0.125,87,"6",2,13292,2812,96.67
3,"=","LUMINEERS","Ho Hey",11684,190,1627,1,92.461,1.713,97,"3",3,11684,1921,92.461
4,"=","KE$HA","Die Young",10962,-477,-4199,-152,77.589,-3.279,88,"12",1,15607,3842,121.911
5,"=","FLO RIDA","I Cry",10801,31,578,-71,77.059,-0.153,98,"13",5,10801,1268,77.212
6,"=","NE-YO","Let Me Love You",10326,-118,-1058,34,72.531,-1.257,135,"42",4,12234,1345,90.373
7,"=","MAROON 5","One More Night",9915,-87,-887,95,72.704,-0.066,157,"21",1,15401,1593,119.954
8,"=","PHILLIP PHILLIPS","Home",8919,84,562,-28,58.197,0.672,164,"9",8,8919,1033,58.197
9,"=","JUSTIN BIEBER","Beauty And A Beat f/...",8805,242,1121,192,67.092,1.694,65,"8",9,8805,1998,67.092
10,"+1","TAYLOR SWIFT","I Knew You Were Trou...",8124,258,1883,15,60.269,1.998,33,"1",10,8124,2452,60.269
11,"+1","PINK","Try",7800,143,1037,53,52.323,0.531,55,"10",11,7800,1515,52.323
12,"-2","FUN.","Some Nights",7713,-170,-963,-48,53.559,-1.242,195,"20",2,13297,1295,93.147
13,"=","ED SHEERAN","The A Team",7672,136,1183,14,56.912,0.069,125,"23",12,7672,1183,56.912
14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",7468,159,1263,-9,59.105,1.189,104,"11",14,7468,1312,59.105
15,"=","NICKI MINAJ","Va Va Voom",4671,-254,-1371,-179,31.768,-1.285,64,"46",12,6322,1566,45.452
16,"=","PITBULL","Don't Stop The Party",4456,27,323,-35,31.546,0.062,76,"17",16,4456,567,31.546
17,"=","WILL.I.AM & BRITNEY ...","Scream And Shout",4431,138,1424,-91,33.144,0.915,27,"4",17,4431,1543,33.144
18,"=","ALICIA KEYS","Girl On Fire",4312,175,1125,34,34.955,0.97,60,"26/61",18,4312,1125,34.955
19,"=","ONE DIRECTION","Little Things",4198,103,728,14,26.359,0.849,34,"34",18,4198,1166,26.359
20,"=","CALVIN HARRIS","Sweet Nothing f/Flor...",4077,133,763,-4,34.777,0.595,37,"28",20,4077,875,34.777
21,"=","MAROON 5","Daylight",4011,127,1070,13,24.93,0.292,29,"37",21,4011,1070,24.93
22,"=","THE SCRIPT","Hall Of Fame f/will....",3937,96,427,98,20.971,0.573,97,"29",18,3937,493,20.971
23,"=","KELLY CLARKSON","Catch My Breath",3839,45,194,-52,24.263,0.64,57,"19",18,3839,767,24.263
24,"+1","IMAGINE DRAGONS","It's Time",3718,-8,706,-118,25.96,0.236,90,"15",23,3726,833,25.96
25,"-1","TAYLOR SWIFT","We Are Never Ever Ge...",3689,-105,-707,4,22.06,-0.691,130,"30",2,13523,4592,90.881
26,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2538,46,431,30,20.55,0.208,40,"135",26,2538,615,20.55
27,"=","HUNTER HAYES","Wanted",2345,21,148,3,12.218,0.139,69,"32",27,2345,368,12.589
28,"+1","CHRIS WALLACE","Remember When (Push ...",1783,34,251,39,9.374,-0.062,132,"264",28,1783,251,9.436
29,"-1","ELLIE GOULDING","Anything Could Happe...",1617,-133,-704,-56,8.073,-0.716,90,"22",25,2455,455,14.156
30,"+3","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",1541,119,571,73,13.954,0.964,34,"5",30,1541,571,13.954
31,"=","THE READY SET","Give Me Your Hand",1420,-7,95,-49,4.321,-0.043,55,"356",31,1427,324,4.412
32,"=","ONEREPUBLIC","Feel Again",1375,-52,-1061,146,11.605,-0.295,107,"51",18,4153,813,25.014
33,"-3","BRIDGIT MENDLER","Ready Or Not",1367,-168,-930,-107,7,-0.777,110,"62",23,2567,336,15.584
34,"=","CHER LLOYD","Oath f/Becky G",1201,-104,-741,-29,5.011,-0.395,76,"82",28,2120,343,11.061
35,"=","OF MONSTERS AND MEN","Little Talks",1182,2,89,-26,5.707,0.013,34,"33",35,1182,189,5.707
36,"+1","PSY","Gangnam Style",1127,-12,-368,87,8.453,0.108,104,"7",10,7746,1695,59.817
37,"-1","MIGUEL","Adorn",1118,-36,-168,-16,6.979,-0.256,69,"111",34,1329,248,9.94
38,"+2","KE$HA","C'mon",1064,195,911,143,10.14,1.346,6,"362",38,1064,911,10.14
39,"-1","TRAIN","50 Ways To Say Goodb...",923,-19,-122,21,5.913,-0.098,140,"68",16,4812,717,29.769
40,"-1","CONOR MAYNARD","Turn Around f/Ne-Yo",907,9,97,-19,2.838,-0.042,45,"--",39,907,281,2.88
41,"=","JONN HART","Who Booty f/French M...",762,24,228,-9,3.341,-0.027,19,"178",40,762,237,3.379
42,"=","OLLY MURS","Troublemaker f/Flo R...",561,56,351,27,4.945,0.487,5,"238",42,561,351,4.945
43,"=","THE WANTED","I Found You",415,-51,-296,5,3.686,-0.157,71,"211",40,931,173,7.507
44,"=","NEON TREES","Lessons In Love (All...",413,9,87,5,1.41,0.073,13,"--",44,413,87,1.41
45,"=","THE CAB","Endlessly",406,4,22,4,1.098,-0.016,25,"--",42,406,52,1.19
46,"=","BRITT NICOLE","Gold",403,19,171,-7,1.018,0.118,6,"--",46,403,179,1.018
47,"+1","50 CENT","My Life f/Eminem & A...",368,38,211,20,0.719,0.078,2,"126",47,368,211,0.719
48,"-1","SAM AND THE WOMP","Bom Bom",351,-15,-59,-12,1.121,-0.086,22,"--",43,418,73,1.562
49,"+1","C. AGUILERA & B. SHE...","Just A Fool",342,14,80,9,1.492,0.049,3,"--",49,342,80,1.492
50,"-1","MUSE","Madness",337,8,81,0,0.862,0.034,7,"63",48,337,81,0.862
