"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",12833,109,414,55,76.899,1.35,84,"10",1,12833,1586,76.899
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12611,-44,-546,22,80.451,-0.181,143,"15",1,13951,1685,86.013
"3",3,"=","RIHANNA We Found Love f/Calvin Harris",12070,192,1347,-8,84.382,1.568,55,"1",3,12070,2184,84.382
"4",4,"=","ADELE Someone Like You",11159,-118,-1257,61,71.883,-0.233,104,"7",2,13563,2614,91.686
"5",5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10798,-161,-757,-75,75.222,-1.263,133,"12",1,14127,1893,93.336
"6",6,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10668,-179,-801,-95,62.442,-0.648,158,"16",4,11548,1097,70.438
"7",7,"=","LMFAO Sexy And I Know It",10534,18,311,-25,67.719,0.403,84,"3",6,10534,1530,67.719
"8",8,"+1","BRUNO MARS It Will Rain",7167,151,1017,-18,40.109,0.719,47,"2",8,7167,1337,40.109
"9",9,"+1","KATY PERRY The One That Got Away",7125,121,868,21,43.964,0.269,43,"11",9,7125,1631,43.964
"10",10,"-2","DEV In The Dark",7112,-196,-751,-183,48.289,-1.027,113,"44",8,8037,1224,51.486
"11",11,"=","FOSTER THE PEOPLE Pumped Up Kicks",6856,-80,-1019,133,39.804,-0.361,128,"13",3,12112,1356,70.246
"12",12,"=","JASON DERULO It Girl",6633,-14,-1,20,29.298,0.122,93,"24",10,6647,1048,29.298
"13",13,"=","FLO RIDA Good Feeling",6520,175,1064,86,42.008,1.305,55,"6",13,6520,1207,42.008
"14",14,"=","KELLY CLARKSON Mr. Know It All",5795,74,13,73,30.972,0.774,76,"30",13,5795,1093,30.972
"15",15,"=","LMFAO Party Rock Anthem",5101,-29,-361,32,33.84,-0.28,192,"17",1,14043,1859,94.193
"16",16,"=","NICKI MINAJ Fly f/Rihanna",4803,8,43,-40,25.933,0.602,62,"37",16,4803,987,25.933
"17",17,"=","SELENA GOMEZ & THE SCENE Love You Like A...",3921,76,616,8,19.067,0.294,88,"42",17,3921,636,19.067
"18",18,"=","T-PAIN 5 O'clock f/Wiz Khalifa",3883,192,1017,130,22.18,0.941,42,"14",18,3883,1017,22.18
"19",19,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3540,-106,-835,4,23.506,-0.615,146,"121",2,11835,1599,78.403
"20",20,"+1","LADY GAGA You And I",3165,-101,-1260,167,16.289,-0.36,102,"29",7,7824,1553,44.474
"21",21,"-1","RIHANNA You Da One",2929,-465,2182,-1212,28.878,-8.085,8,"9",20,3394,3394,36.963
"22",22,"=","GAVIN DEGRAW Not Over You",2828,34,257,-29,13.955,0.181,86,"35",22,2828,532,13.955
"23",23,"+1","JESSIE J Domino",2577,40,367,8,14.065,0.223,64,"49",23,2577,381,14.065
