"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13749,"-53",-587,"+38",82.123,"-0.841",91,"14",1,14935,2322,96.531
2,"=","BRITNEY SPEARS I Wanna Go",12719,"+51",593,"-69",81.817,"+0.058",74,"17",2,12719,1768,81.817
3,"=","LMFAO Party Rock Anthem",11978,"-75",-710,"-14",81.599,"-0.435",108,"6",1,14043,1859,94.193
4,"=","NICKI MINAJ Super Bass",11924,"-10",186,"-78",71.688,"+0.954",108,"16",4,12009,1188,71.688
5,"=","HOT CHELLE RAE Tonight Tonight",9850,"-61",-86,"-99",53.936,"-0.314",108,"13",5,10036,838,54.593
6,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9825,"+96",940,"-57",61.396,"+0.855",62,"8/87",6,9825,1599,61.396
7,"=","ONEREPUBLIC Good Life",9448,"-23",-79,"-31",56.943,"-0.100",108,"10",6,9571,978,57.364
8,"=","PITBULL Give Me Everything f/Ne-Yo",9083,"-34",-878,"+194",65.117,"+0.156",108,"21",1,14233,1811,95.596
9,"=","LIL WAYNE How To Love",7936,"-10",-21,"+2",43.004,"-0.005",83,"9",9,8047,1328,45.275
10,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",7609,"+210",1461,"-4",45.456,"+1.491",49,"1",10,7609,1684,45.456
11,"+1","FOSTER THE PEOPLE Pumped Up Kicks",6091,"+146",1058,"-49",35.025,"+0.880",44,"2",11,6091,1302,35.025
12,"-1","THE BAND PERRY If I Die Young",5997,"-22",-36,"-34",32.009,"-0.106",108,"15",11,6052,768,32.397
13,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",5995,"+123",778,"+75",33.13,"+0.746",74,"11",13,5995,1017,33.13
14,"+1","RIHANNA Cheers (Drink To That)",5967,"+132",1017,"+37",34.896,"+0.692",30,"3",14,5967,1594,34.896
15,"-2","LADY GAGA The Edge Of Glory",5807,"-123",-872,"+80",33.873,"-0.881",108,"34",3,11672,2193,68.045
16,"=","ADELE Rolling In The Deep",5243,"-36",-478,"+39",34.897,"-0.235",108,"20",1,14295,2273,96.15
17,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5098,"+140",1014,"+14",29.364,"+0.690",59,"4",17,5098,1014,29.364
18,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4249,"-275",-1018,"-201",20.803,"-1.530",108,"38",12,5432,615,27.03
19,"=","IYAZ Pretty Girls",3654,"+56",617,"-38",17.074,"+0.495",83,"45",19,3654,655,17.074
20,"=","LADY GAGA You And I",3600,"+217",1518,"-2",21.779,"+1.081",18,"5",20,3600,1553,21.779
21,"=","PITBULL Rain Over Me",3234,"-48",-111,"-58",16.015,"-0.506",48,"28",20,3403,813,19.382
22,"=","CHRIS BROWN She Ain't You",2824,"-190",-1134,"-65",15.244,"-0.913",97,"65",16,4328,635,24.246
23,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",2535,"-251",-1183,"-172",10.041,"-1.019",83,"92",19,3899,611,20.698
24,"=","KELLY ROWLAND Motivation f/Lil Wayne",2450,"+46",415,"+9",11.971,"+0.338",53,"42",24,2450,415,11.971
25,"+1","DEV In The Dark",2345,"+136",751,"+41",18.098,"+1.169",29,"33",25,2345,751,18.098
26,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",2147,"-7",132,"-48",17.414,"-0.636",108,"76",18,4031,605,23.761
27,"+1","COLDPLAY Every Teardrop Is A Waterfall",2119,"+1",-19,"-12",10.75,"-0.255",63,"48",26,2154,446,11.589
28,"-3","BEYONCE Best Thing I Never Had",2112,"-194",-1653,"+9",8.997,"-0.719",80,"36",15,4574,856,22.192
29,"+1","ANDY GRAMMER Keep Your Head Up",2042,"+37",255,"+21",7.57,"+0.123",62,"72",29,2042,289,7.57
30,"+1","THE SCRIPT Nothing",2030,"+72",456,"+24",9.554,"+0.450",28,"53",30,2030,722,9.554
31,"+3","ADELE Someone Like You",1952,"+146",769,"+47",10.629,"+0.859",20,"12",31,1952,769,10.629
32,"-3","BLACK EYED PEAS Don't Stop The Party",1914,"-159",-690,"-145",7.107,"-0.650",56,"213",24,2690,492,10.42
33,"-1","AFROJACK Take Over Control f/Eva Simons",1910,"+22",155,"+4",17.592,"+0.224",68,"52",30,1910,236,17.592
34,"-1","ALEXANDRA STAN Mr. Saxobeat",1843,"+27",437,"-49",16.827,"-0.026",34,"39",33,1843,550,16.853
35,"=","JASON DERULO It Girl",1535,"+132",983,"+16",5.684,"+0.571",9,"67",35,1535,983,5.684
36,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1013,"-18",34,"-21",2.877,"-0.062",38,"203",35,1034,293,3.027
37,"=","NEW BOYZ Better With The Lights Off",965,"+47",200,"+38",2.772,"+0.127",22,"58",37,965,233,2.772
38,"=","MATT NATHANSON Faster",912,"+19",61,"+16",2.783,"+0.044",46,"139",37,912,166,2.783
39,"=","CODY SIMPSON On My Mind",815,"-11",-71,"-1",2.215,"-0.004",68,"569",37,896,113,2.631
40,"=","JASON DERULO Don't Wanna Go Home",747,"-43",-354,"+17",4.131,"-0.258",106,"108",9,7292,1463,37.775
41,"=","SWEDISH HOUSE MAFIA Save The World",745,"+15",144,"+8",4.401,"-0.038",22,"382",41,745,229,4.439
42,"=","WIZ KHALIFA No Sleep",715,"+43",214,"+21",2.703,"+0.152",13,"115",42,715,214,2.703
43,"=","DEMI LOVATO Skyscraper",631,"+7",64,"+0",2.667,"-0.005",15,"30",43,631,126,2.672
44,"=","DJ KHALED I'm On One f/Drake, Rick Ross",604,"+44",189,"+31",5.404,"+0.401",10,"37",44,604,189,5.404
45,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",528,"+0",-29,"+11",2.305,"-0.001",46,"71",43,621,147,2.434
46,"=","SKYLAR GREY Invisible",501,"+21",112,"+12",1.031,"+0.067",8,"--",46,501,131,1.031
47,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",449,"+32",297,"-9",1.257,"+0.143",4,"35",47,449,306,1.257
48,"-1","AVRIL LAVIGNE Smile",420,"-55",-755,"+118",1.957,"-0.162",90,"177",27,2064,320,8.325
49,"+1","GAVIN DEGRAW Not Over You",395,"+10",214,"-29",1.229,"+0.032",2,"63",49,395,243,1.229
50,"--","LMFAO Sexy And I Know It",379,"--",207,"--",2.152,"--",1,"97",50,379,207,2.152
