"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","PHARRELL WILLIAMS","Happy",17086,-38,-37,-74,120.204,-0.073,75,"1",1,17173,2414,120.293
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15243,140,1005,22,97.136,1.27,95,"6/21",2,15243,2775,97.136
"3",3,"=","KATY PERRY","Dark Horse",14696,-123,-990,32,108.845,-1.487,132,"4",1,17515,2780,123.167
"4",4,"=","JOHN LEGEND","All Of Me",14509,218,1807,-191,104.759,1.849,64,"2",4,14509,2520,104.759
"5",5,"=","LORDE","Team",13828,-227,-1716,-55,91.96,-1.458,131,"23",1,16451,1641,108.342
"6",6,"=","BASTILLE","Pompeii",13580,-192,-1245,-108,89.647,-0.272,146,"14",3,15079,1804,100.897
"7",7,"=","DEMI LOVATO","Neon Lights",8920,64,440,-14,52.043,-0.046,126,"62",7,8920,967,52.089
"8",8,"=","ALOE BLACC","The Man",8776,37,363,-5,42.991,0.029,71,"5",8,8776,1722,42.991
"9",9,"=","AMERICAN AUTHORS","Best Day Of My Life",8611,117,776,42,51.876,1.279,115,"15",9,8611,1116,51.876
"10",10,"=","AVICII","Hey Brother",7951,61,487,-3,48.393,0.304,119,"18",10,7951,816,48.393
"11",11,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",7917,95,1111,-131,53.372,0.689,39,"8",11,7917,2024,53.372
"12",12,"=","ONEREPUBLIC","Counting Stars",7598,-76,-546,42,57.778,-0.076,173,"28",1,16524,2609,113.696
"13",13,"=","MARTIN GARRIX","Animals",6572,35,239,-53,39.983,0.592,123,"24",13,6572,993,39.983
"14",14,"+1","THE CHAINSMOKERS","#Selfie",5971,112,380,85,29.542,-0.038,45,"11",14,5971,1709,33.093
"15",15,"-1","BEYONCE","Drunk In Love f/Jay Z",5630,-314,-1287,-220,30.264,-1.637,74,"34",12,7095,1663,41.601
"16",16,"=","CASH CASH","Take Me Home f/Bebe Rexha",5581,-278,-1043,-190,31.429,-0.793,137,"86",13,6726,1074,37.25
"17",17,"=","NAUGHTY BOY","La La La f/Sam Smith",5537,57,573,-80,29.397,0.743,81,"20",17,5537,697,29.397
"18",18,"=","PARAMORE","Ain't It Fun",5420,162,978,33,32.342,0.582,54,"22",18,5420,978,32.342
"19",19,"=","RIXTON","Me And My Broken Heart",4324,165,1041,31,22.794,0.784,32,"52",19,4324,1397,22.794
"20",20,"=","KID INK","Show Me f/Chris Brown",3832,-38,-75,-22,20.365,0.008,88,"39",19,3945,644,21.33
"21",21,"=","MKTO","Classic",3577,57,359,13,15.622,0.38,123,"26",21,3577,570,15.622
"22",22,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",3575,90,589,48,15.901,0.43,58,"31",22,3575,589,15.901
"23",23,"=","TIESTO","Red Lights",3327,128,503,81,22.051,0.735,41,"93",23,3327,676,22.051
"24",24,"=","DJ SNAKE & LIL JON","Turn Down For What",2997,37,354,-15,19.386,-0.113,74,"7",24,2997,469,19.499
"25",25,"+1","PITBULL","Wild Wild Love f/GRL",2946,110,998,-17,19.938,0.977,32,"36",25,2946,1015,19.938
"26",26,"-1","BRUNO MARS","Young Girls",2626,-214,-1544,79,13.216,-1.118,111,"156",8,8405,938,46.994
"27",27,"+1","EMINEM","Headlights",2442,70,307,47,12.364,0.457,47,"63",27,2442,453,12.364
"28",28,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",2427,-73,-1040,101,14.363,-0.272,132,"19",7,10605,1506,64.936
