"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",13868,"-280",-345,"-300",92.459,"-2.169",92,"4",1,14238,2184,95.493
"2",2,"=","BRUNO MARS It Will Rain",12578,"-208",304,"-327",76.915,"-1.504",84,"3",2,12856,2024,78.935
"3",3,"=","KATY PERRY The One That Got Away",12397,"-140",483,"-236",72.016,"-1.330",80,"8",3,12596,1631,75.028
"4",4,"=","LMFAO Sexy And I Know It",10873,"-323",-793,"-288",66.41,"-2.500",121,"1",2,12000,1530,74.768
"5",5,"=","FLO RIDA Good Feeling",10075,"-145",333,"-216",65.13,"-1.476",92,"6",5,10297,1207,67.253
"6",6,"=","DAVID GUETTA Without You f/Usher",9620,"-304",-1059,"-170",59.922,"-2.006",121,"19",1,13428,1586,84.476
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8232,"-233",-863,"-157",57.357,"-1.587",180,"15",1,13951,1685,86.013
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7191,"-103",467,"-217",36.413,"-1.134",125,"31",8,7294,1048,37.84
"9",9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6572,"-78",-598,"+7",42.226,"-1.154",170,"17",1,14127,1893,93.336
"10",10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6354,"-213",-158,"-277",32.451,"-1.365",79,"14",10,6640,1264,34.118
"11",11,"+1","ADELE Someone Like You",5886,"-101",-686,"+108",42.85,"-0.441",141,"10",2,13563,2614,91.686
"12",12,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",5817,"-111",-405,"-52",38.094,"-0.503",195,"42",4,11548,1097,70.438
"13",13,"-2","KELLY CLARKSON Mr. Know It All",5776,"-276",-546,"-283",29.089,"-1.718",113,"37",11,6408,1093,34.137
"14",14,"=","LADY GAGA Marry The Night",5171,"-209",-196,"-249",28.004,"-1.674",47,"52",14,5499,1570,30.701
"15",15,"=","GAVIN DEGRAW Not Over You",4933,"-173",163,"-216",23.772,"-1.242",123,"21",15,5190,547,25.648
"16",16,"=","JESSIE J Domino",4882,"-73",305,"-137",28.644,"-0.896",101,"26",16,4985,769,29.681
"17",17,"=","ADELE Set Fire To The Rain",4862,"-92",703,"-361",31.118,"-0.937",31,"5",17,4954,1581,32.055
"18",18,"+1","J. COLE Workout",4487,"+63",516,"-26",30.134,"+0.175",63,"22",18,4487,659,30.134
"19",19,"-1","DRAKE Headlines",4427,"-82",184,"-133",29.306,"-0.729",71,"20",17,4509,754,30.035
"20",20,"=","RIHANNA You Da One",3900,"-163",-15,"-179",21.508,"-1.092",45,"24",19,4063,3394,36.963
"21",21,"+1","JAY Z & KANYE WEST N***** In Paris",3720,"-75",376,"-188",28.987,"-0.491",50,"7",21,3795,785,29.478
"22",22,"+1","BREATHE CAROLINA Blackout",3681,"-79",142,"-110",18.507,"-0.934",123,"47",21,3781,498,20.033
"23",23,"-2","DEV In The Dark",3619,"-180",-394,"-65",27.351,"-1.284",150,"91",8,8037,1224,51.486
"24",24,"=","HOT CHELLE RAE I Like It Like That f/New...",3446,"-126",-11,"-223",15.095,"-0.940",87,"30",23,3602,535,16.585
"25",25,"=","OUTASIGHT Tonight Is The Night",2877,"-20",408,"-53",14.206,"-0.447",55,"51",25,2897,500,14.667
"26",26,"=","PITBULL F/CHRIS BROWN International Love",2603,"-21",402,"-89",17.824,"-0.889",53,"25",26,2624,507,18.864
"27",27,"=","FRAY Heartbeat",2307,"-153",-138,"-190",10.551,"-1.237",60,"92",27,2515,677,12.362
"28",28,"=","JASON DERULO It Girl",2236,"-177",-556,"-90",9.454,"-0.945",130,"27",10,6647,1048,29.647
"29",29,"=","GYM CLASS HEROES Ass Back Home",2114,"+13",452,"-62",14.492,"+0.068",32,"159",29,2114,514,14.492
"30",30,"=","AVRIL LAVIGNE Wish You Were Here",1832,"-108",-133,"-169",6.314,"-0.781",50,"72",30,1965,503,7.725
"31",31,"+2","DAVID GUETTA Turn Me On f/Nicki Minaj",1696,"+125",572,"+18",11.597,"+0.607",15,"64",31,1696,730,11.597
"32",32,"-1","LADY ANTEBELLUM Just A Kiss",1630,"-164",-566,"-92",6.463,"-1.111",96,"48",23,2755,525,13.059
"33",33,"-1","NICKI MINAJ Fly f/Rihanna",1466,"-214",-995,"-102",9.515,"-1.266",99,"54",15,4998,987,27.303
"34",34,"=","ALEXANDRA STAN Mr. Saxobeat",1314,"-115",-326,"-28",13.061,"-0.829",155,"149",18,4585,673,38.816
