"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","NICO & VINZ","Am I Wrong",17475,"+68",637,"-95",116.589,"+0.589",104,"6",1,17475,2409,116.589
2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17231,"+69",-57,"+101",115.261,"+0.488",75,"4",1,17403,2576,116.283
3,"=","MAGIC!","Rude",16567,"+308",2239,"+86",111.223,"+1.277",89,"1",3,16567,2371,111.223
4,"=","CALVIN HARRIS","Summer",14754,"-108",-191,"-152",90.572,"-0.384",115,"15",3,14953,1917,95.785
5,"=","IGGY AZALEA","Fancy f/Charlie XCX",13649,"-359",-1961,"-186",99.281,"-1.400",115,"5/30",1,17156,2440,116.166
6,"=","SAM SMITH","Stay With Me",11759,"+135",1043,"-62",80.036,"+1.166",63,"2",6,11759,1606,80.036
7,"=","DISCLOSURE","Latch f/Sam Smith",11728,"+110",925,"+34",78.837,"+0.654",162,"13",6,11728,1508,78.837
8,"=","MKTO","Classic",8536,"-110",-476,"-105",54.029,"-0.864",225,"27",8,9119,733,57.275
9,"=","MAROON 5","Maps",8140,"+72",809,"-61",48.348,"+0.550",28,"7",9,8140,4866,48.348
10,"=","ONEREPUBLIC","Love Runs Out",8062,"+76",818,"-31",43.337,"+0.354",73,"10",10,8062,1336,43.337
11,"+1","JASON DERULO","Wiggle f/Snoop Dogg",6993,"-101",-481,"-102",29.873,"-1.048",66,"12",10,7555,1666,36.719
12,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6592,"+114",775,"-30",35.479,"+0.828",50,"38",12,6592,1152,35.479
13,"+2","CHARLI XCX","Boom Clap",5913,"+182",1468,"-106",35.75,"+1.399",30,"8",13,5913,1646,35.75
14,"=","PHARRELL WILLIAMS","Come Get It Bae",5910,"+113",478,"+154",24.526,"+0.436",52,"26",14,5910,993,24.526
15,"+1","KONGOS","Come With Me Now",5291,"+31",167,"-16",20.883,"+0.223",87,"19",15,5291,652,20.883
16,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",5063,"-191",-1031,"-97",35.14,"-1.087",141,"64",1,15543,2024,97.949
17,"+2","CLEAN BANDIT","Rather Be f/Jess Glynne",4305,"+229",1191,"+109",29.03,"+1.604",46,"28",17,4305,1347,29.03
18,"+2","SIA","Chandelier",4134,"+70",625,"+43",26.193,"+0.612",85,"9",18,4134,625,26.193
19,"+2","BECKY G","Shower",4019,"+82",594,"-44",17.336,"+0.176",59,"17",19,4019,853,17.336
20,"-2","KATY PERRY","Birthday",3913,"-404",-2903,"-51",17.914,"-1.704",99,"88",7,9576,2209,52.775
21,"+3","AFROJACK","Ten Feet Tall f/Wrabel",3899,"+42",21,"-28",17.033,"+0.175",106,"120",21,3920,633,17.363
22,"+1","RIXTON","Me And My Broken Heart",3798,"-96",-955,"+137",21.8,"-0.578",134,"59",6,11699,1397,59.689
23,"-1","JENNIFER LOPEZ","First Love",3797,"-102",-402,"-170",18.851,"-0.809",57,"172",19,4214,853,22.02
24,"+1","LORDE","Tennis Court",3658,"+14",168,"-51",16.188,"+0.150",76,"79",22,3658,590,16.188
25,"+1","TIESTO","Wasted",3652,"+67",334,"-36",19.388,"+0.310",62,"37",25,3652,775,19.388
26,"+2","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2877,"+144",592,"+100",28.469,"+0.758",50,"58",26,2877,592,28.469
27,"=","TREY SONGZ","Na Na",2847,"+1",50,"-9",18.233,"+0.142",101,"49",27,2847,394,18.704
28,"+1","ED SHEERAN","Sing",2665,"-65",-814,"+247",15.007,"-0.315",97,"34",6,10622,2778,57.807
29,"+3","ARIANA GRANDE","Break Free f/Zedd",2650,"+441",1931,"+309",19.265,"+2.247",9,"14",29,2650,1931,19.265
30,"+1","RITA ORA","I Will Never Let You Down",2573,"+121",643,"+102",10.215,"+0.586",50,"147",30,2573,643,10.215
31,"-1","AJR","I'm Ready",2526,"+24",335,"-28",7.922,"+0.084",94,"42",30,2526,461,7.922
32,"+1","IGGY AZALEA","Black Widow f/Rita Ora",2358,"+178",1171,"+91",15.14,"+0.959",15,"40",32,2358,1171,15.14
33,"+1","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1576,"+24",220,"-14",8.341,"+0.155",29,"41",33,1576,370,8.341
34,"+2","KIESZA","Hideaway",1462,"+72",683,"-3",11.1,"+0.285",15,"97",34,1462,686,11.1
35,"=","MADDEN BROTHERS","We Are Done",1448,"+38",182,"+4",4.96,"-0.072",31,"--",34,1448,424,5.032
36,"+1","ECHOSMITH","Cool Kids",1442,"+102",296,"+95",5.978,"+0.875",36,"51",36,1442,377,5.978
37,"+1","INGRID MICHAELSON","Girls Chase Boys",1090,"+41",261,"+11",5.239,"+0.258",36,"44",37,1090,295,5.239
38,"+1","TINASHE","2 On f/Schoolboy Q",1078,"+51",279,"+32",5.372,"+0.292",35,"66",38,1078,279,5.372
39,"+3","TOVE LO","Habits (Stay High)",927,"+38",168,"+33",3.754,"+0.122",21,"101",39,927,224,3.754
40,"=","CHROMEO","Jealous (I Ain't With It)",898,"-24",51,"-31",3.163,"-0.158",43,"--",40,922,182,3.368
41,"+2","COLDPLAY","A Sky Full Of Stars",895,"+19",222,"-4",3.124,"+0.084",15,"46",41,895,226,3.124
42,"+2","AVICII","Addicted To You",762,"-23",-140,"-32",2.772,"-0.005",41,"--",39,905,175,3.16
43,"+3","CAPITAL CITIES","One Minute More",720,"-2",41,"-10",1.822,"+0.012",22,"--",43,722,180,1.822
44,"+3","CHRIS BROWN","Loyal f/Lil' Wayne",717,"+3",42,"+34",4.681,"+0.179",108,"100",40,854,230,7.37
45,"+3","MEGHAN TRAINOR","All About That Bass",571,"+28",258,"-20",1.921,"+0.078",6,"33",45,571,295,1.921
