"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MEGHAN TRAINOR","All About That Bass",16843,"+152",685,"-68",107.934,"+1.327",78,"1",1,16843,3030,107.934
"2",2,"+1","TAYLOR SWIFT","Shake It Off",14884,"+324",1390,"+108",95.519,"+2.149",37,"3",2,14884,9016,95.519
"3",3,"-1","CHARLI XCX","Boom Clap",14507,"-313",-1728,"-204",96.387,"-1.719",102,"31",1,16743,2210,108.049
"4",4,"=","ARIANA GRANDE","Break Free f/Zedd",13313,"+39",-5,"-112",85.78,"-0.175",81,"25",4,13510,2327,87.168
"5",5,"=","IGGY AZALEA","Black Widow f/Rita Ora",12928,"+230",1050,"+69",87.064,"+1.565",87,"12",5,12928,1601,87.064
"6",6,"=","MAROON 5","Maps",12092,"-496",-2034,"-405",67.316,"-2.701",100,"27",2,14278,4866,79.434
"7",7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",11340,"+7",-215,"+54",74.965,"+1.035",118,"10",6,11598,1590,74.965
"8",8,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",10501,"+185",1191,"+39",73.833,"+1.483",57,"6",8,10501,4716,73.833
"9",9,"=","SAM SMITH","Stay With Me",9142,"-189",-1585,"+23",56.336,"-1.008",135,"18",1,17277,2202,112.938
"10",10,"+1","JEREMIH","Don't Tell 'Em f/YG",8595,"+109",626,"-42",53.091,"+0.383",66,"20",10,8595,1458,53.091
"11",11,"-1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",8487,"-164",-676,"-198",56.928,"-1.221",122,"44",9,9201,1299,66.786
"12",12,"=","TOVE LO","Habits (Stay High)",7122,"+161",868,"+98",42.356,"+0.899",93,"7",12,7122,1161,42.356
"13",13,"=","ECHOSMITH","Cool Kids",6795,"+75",467,"+4",37.415,"+0.102",108,"17",13,6795,978,37.415
"14",14,"=","ED SHEERAN","Don't",6782,"+153",802,"-2",37.371,"+0.771",73,"16",14,6782,947,37.371
"15",15,"=","KATY PERRY","This Is How We Do",6260,"-38",226,"-137",29.236,"-0.121",49,"34",15,6298,1638,29.534
"16",16,"+1","COLDPLAY","A Sky Full Of Stars",5689,"+140",938,"-8",33.925,"+0.748",87,"42",16,5689,946,33.925
"17",17,"-1","SIA","Chandelier",5545,"-415",-2844,"-88",34.568,"-2.209",157,"14",10,9423,1217,63.413
"18",18,"=","5 SECONDS OF SUMMER","Amnesia",5145,"+98",288,"+111",22.116,"+0.235",70,"32",17,5145,912,22.116
"19",19,"=","PITBULL","Fireball f/John Ryan",3857,"+82",592,"-10",20.569,"+0.051",52,"19",19,3857,739,20.569
"20",20,"=","TINASHE","2 On f/Schoolboy Q",3624,"+36",252,"-5",20.914,"-0.020",107,"93",20,3624,419,20.934
"21",21,"=","MR PROBZ","Waves",3570,"+126",667,"+23",24.116,"+1.136",73,"40",21,3570,1001,24.116
"22",22,"=","JASON DERULO","Trumpets",3381,"+90",758,"+13",16.933,"+0.615",30,"21",22,3381,787,16.933
"23",23,"=","NICKI MINAJ","Anaconda",3281,"+92",373,"+29",16.236,"+0.505",50,"15/99",23,3281,974,16.236
"24",24,"+2","CALVIN HARRIS","Blame f/John Newman",2966,"+239",1251,"+85",21.852,"+1.444",16,"52",24,2966,1251,21.852
"25",25,"-1","INGRID MICHAELSON","Girls Chase Boys",2827,"-159",-685,"-210",11.856,"-0.555",108,"86",21,3542,499,14.978
"26",26,"+1","NICK JONAS","Jealous",2777,"+241",1211,"+103",18.577,"+1.212",13,"58",26,2777,1379,18.577
"27",27,"-2","KIESZA","Hideaway",2507,"-229",-2106,"-12",13.65,"-1.197",87,"101",17,5280,788,31.241
"28",28,"+1","THE 1975","Girls",1813,"+3",20,"-37",5.811,"+0.011",65,"304",28,1824,385,5.811
"29",29,"-1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",1773,"-61",-1391,"+310",13.988,"-0.683",122,"115",7,9530,1152,57.524
"30",30,"=","JAKE MILLER","First Flight Home",1687,"+29",86,"+14",5.626,"+0.058",58,"253",29,1687,302,5.626
"31",31,"=","KIM CESARION","Undressed",1355,"+16",166,"-24",4.448,"-0.057",44,"139",31,1355,217,4.591
"32",32,"=","MKTO","American Dream",1296,"+3",72,"-29",4.295,"+0.087",42,"193",32,1296,259,4.469
"33",33,"=","MARY LAMBERT","Secrets",1227,"+29",210,"-2",5.212,"+0.093",25,"79",33,1227,260,5.212
"34",34,"=","RIXTON","Wait On Me",1221,"+37",163,"+21",3.672,"+0.084",33,"196",34,1221,352,3.672
"35",35,"=","LIL JON","Bend Ova f/Tyga",1159,"+25",76,"+16",3.669,"-0.073",39,"173",35,1159,306,4.266
"36",36,"=","ALESSO","Heroes",1112,"+30",286,"-23",7.636,"+0.226",16,"97",36,1112,333,7.636
"37",37,"=","CHILDISH GAMBINO","V. 3005",1062,"+14",107,"+13",5.528,"+0.121",48,"681",37,1062,190,5.803
"38",38,"=","BEBE REXHA","Can't Stop Drinking About You",1060,"+21",61,"+2",3.422,"+0.097",33,"383",36,1060,292,3.422
"39",39,"=","ONEREPUBLIC","Love Runs Out",909,"-30",-340,"+42",5.014,"-0.207",145,"62",9,8849,1336,45.354
"40",40,"+1","FALL OUT BOY","Centuries",866,"+90",531,"+38",5.35,"+0.420",7,"35",40,866,531,5.35
"41",41,"-1","HILARY DUFF","All About You",800,"+11",86,"-23",1.718,"+0.042",18,"1271",40,800,454,1.718
"42",42,"=","DAVID GUETTA","Lovers On The Sun f/Sam Martin",707,"-11",-3,"-20",2.019,"-0.054",37,"238",42,723,158,2.594
"43",43,"+1","ELLA HENDERSON","Ghost",701,"+13",71,"-13",2.381,"+0.001",13,"243",43,701,172,2.381
"44",44,"-1","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",667,"-36",-380,"+4",4.694,"+0.009",73,"119",33,1359,337,7.57
"45",45,"=","JESSE MCCARTNEY","Superbad",579,"+8",-6,"+13",1.256,"-0.009",32,"617",45,604,115,1.628
"46",46,"--","MAROON 5","Animals",550,"--",458,"--",5.102,"--",1,"37",46,550,458,5.102
"47",47,"-1","T.I.","No Mediocre f/Iggy Azalea",496,"+0",28,"-20",1.686,"-0.019",16,"81",46,498,143,1.948
"48",48,"-1","COBRA STARSHIP","Never Been In Love f/Icona Pop",476,"+16",127,"-13",1.818,"+0.049",6,"--",47,476,140,1.818
"49",49,"-1","R5","Heart Made Up On You",416,"-5",-5,"-3",0.589,"-0.025",12,"710",48,427,24,0.752
"50",50,"-1","JACOB LATIMORE","Heartbreak Heard Around The...",412,"+10",129,"-17",1.662,"-0.010",2,"--",49,412,146,1.672
