"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",14439,34,414,-119,110.461,0.658,66,"4",1,14439,2738,110.461
2,"=","WANTED Glad You Came",13377,-44,-243,-36,97.102,-0.097,111,"9",1,13712,1363,101.962
3,"+1","FLO RIDA Wild Ones f/Sia",11854,123,751,-28,83.979,0.683,84,"8",3,11854,1940,83.979
4,"-1","KATY PERRY Part Of Me",11800,-120,-68,-166,78.553,0.257,75,"13",3,12039,3625,78.553
5,"=","NICKI MINAJ Starships",9206,154,1060,70,70.815,1.546,74,"10/37",5,9206,1834,70.815
6,"+1","ONE DIRECTION What Makes You Beautiful",9045,105,924,-36,58.678,1.044,59,"7",6,9045,1579,58.678
7,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",8949,-80,-1334,170,69.367,-0.465,111,"21",1,13549,2321,99.332
8,"=","GOTYE Somebody That I Used To Know",8922,269,1611,88,68.672,2.481,58,"1",8,8922,1611,68.672
9,"=","ADELE Rumour Has It",8193,74,814,-118,55.342,-0.028,55,"23",9,8193,1514,55.764
10,"=","CALVIN HARRIS Feel So Close",8079,0,23,-56,54.405,0.147,79,"19",7,8124,1329,55.352
11,"=","JUSTIN BIEBER Boyfriend",7864,-37,41,-101,48.113,-0.573,33,"5",9,7937,4726,51.492
12,"=","DRAKE Take Care f/Rihanna",6628,-155,-760,-83,52.588,-1.841,112,"28",8,7620,1220,60.618
13,"+1","CARLY RAE JEPSEN Call Me Maybe",6334,144,937,43,43.114,1.083,48,"3",13,6334,1298,43.114
14,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",6125,-169,-1453,95,47.023,-1.895,139,"64",2,12506,1674,92.019
15,"+1","KARMIN Broken Hearted",5727,19,276,-21,34.213,-0.079,69,"25",15,5727,936,34.447
16,"-1","GYM CLASS HEROES Ass Back Home",5685,-151,-1571,167,46.047,-1.169,156,"81",4,11001,1379,73.574
17,"=","TRAIN Drive By",5498,-31,187,-121,32.261,0.089,104,"11",17,5529,601,32.261
18,"+2","MAROON 5 Payphone f/Wiz Khalifa",4723,185,2610,-371,33.692,1.882,12,"2",18,4723,3415,33.692
19,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",4702,44,423,35,30.216,-0.096,29,"16",18,4702,2243,30.458
20,"-1","B.O.B So Good",4540,-23,-135,-60,29.714,-0.354,56,"14",18,4675,1013,31.923
21,"=","TAYLOR SWIFT Eyes Open",3891,40,19,47,21.592,0.051,34,"18",20,3925,1442,22.308
22,"=","PITBULL Back In Time",3004,134,617,91,16.778,0.529,30,"24",22,3004,916,16.778
23,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2529,-37,-533,63,16.3,-0.517,156,"43",10,7182,1174,48.863
24,"=","ELLIE GOULDING Lights",2408,55,288,33,15.104,0.404,78,"35",24,2408,431,15.104
25,"=","DRAKE The Motto f/Lil Wayne",2047,7,103,-30,19.147,0.195,69,"30",25,2047,321,19.147
26,"=","DEMI LOVATO Give Your Heart A Break",2027,35,290,8,14.629,0.35,59,"65",26,2027,362,14.629
27,"=","HAVANA BROWN We Run The Night f/Pitbull",1656,21,24,0,12.458,0.233,76,"--",27,1656,237,12.458
28,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1538,-28,-123,-3,6.796,-0.477,55,"--",27,1740,461,9.538
29,"+3","RIHANNA Where Have You Been",1497,171,934,101,13.187,1.058,13,"--",29,1497,934,13.187
30,"-1","NEON HITCH F U Betta",1492,12,172,-27,4.885,0.171,55,"--",29,1492,215,4.885
31,"=","CHRIS RENE Young Homie",1463,18,191,-3,5.831,0.2,48,"--",31,1463,213,5.831
32,"-2","CHRIS BROWN Turn Up The Music",1417,-51,-644,73,12.417,-0.602,87,"79",17,4894,987,33.507
33,"=","DAVID GUETTA Titanium f/Sia",1292,67,420,-4,8.107,0.379,20,"51",32,1292,497,8.107
34,"+1","HOT CHELLE RAE Honestly",993,29,118,21,3.864,0.088,27,"--",34,993,284,3.864
35,"+1","USHER Scream",987,99,987,99,13.615,1.521,2,"32",35,987,987,13.615
36,"-2","RIHANNA Talk That Talk f/Jay Z",975,-38,-203,-11,7.054,-0.122,81,"96",24,2226,339,12.882
37,"+2","NEON TREES Everybody Talks",593,27,187,-2,2.049,0.117,19,"--",37,593,201,2.049
38,"-1","USHER Climax",587,-82,-266,-75,1.994,-0.327,41,"27",34,905,348,3.895
39,"-1","CHRISTINA PERRI A Thousand Years",564,-31,-276,-11,2.72,-0.107,114,"62",23,2055,280,9.423
40,"=","JASON MRAZ I Won't Give Up",486,36,210,33,1.828,0.12,13,"--",40,486,210,1.828
41,"+2","KIRKO BANGZ Drank In My Cup",457,22,62,23,2.554,-0.166,25,"69",41,457,184,3.45
42,"=","RIHANNA Birthday Cake",442,3,-34,-10,1.676,-0.013,27,"42",40,479,116,1.742
43,"-2","SEAN PAUL She Doesn't Mind",421,-28,-127,-18,1.722,-0.06,48,"--",38,560,158,2.09
44,"+2","COLDPLAY Paradise",412,35,168,29,2.397,0.22,38,"67",38,892,255,2.679
45,"=","MADONNA Girl Gone Wild",376,-25,-127,-5,0.781,-0.053,27,"--",39,537,245,1.342
46,"+2","RITA ORA How We Do (Party)",374,79,310,68,1.845,0.493,2,"--",46,374,310,1.845
47,"=","GROUPLOVE Tongue Tied",368,45,180,45,0.809,0.154,4,"--",46,368,180,0.809
48,"-4","WALLPAPER F**king Best Song Everrr",365,-37,-382,18,1.148,-0.112,43,"--",34,908,262,3.847
49,"=","NICKI MINAJ Right By My Side f/Chris Bro...",262,-5,10,-14,0.956,-0.031,13,"--",46,267,92,1.019
50,"=","THE CAB La La",243,3,1,0,0.358,0.027,22,"--",46,243,82,0.358
