"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",13871,-83,-2,-126,104.388,-1.257,100,"2",1,14242,2018,106.819
2,"=","CARLY RAE JEPSEN Call Me Maybe",13672,183,1567,-122,105.76,1.101,90,"1",2,13672,1711,105.76
3,"=","ONE DIRECTION What Makes You Beautiful",11782,-41,217,-186,79.427,0.101,101,"9",3,11838,1579,79.427
4,"=","MAROON 5 Payphone f/Wiz Khalifa",11777,165,1317,16,85.717,0.705,54,"4",4,11777,3415,85.717
5,"=","NICKI MINAJ Starships",11078,-121,-627,-51,81.242,-1.583,116,"21/40",3,12071,1834,87.938
6,"=","FUN. We Are Young f/Janelle Monae",10667,-195,-1285,-80,77.217,-1.594,108,"--",1,14439,2738,110.772
7,"=","FLO RIDA Wild Ones f/Sia",9040,-90,-1013,172,72.602,-0.728,126,"13",2,12595,1940,93.589
8,"=","WANTED Glad You Came",7913,-69,-653,22,61.285,-0.427,153,"30",1,13712,1363,101.962
9,"+1","RIHANNA Where Have You Been",7671,130,888,23,60.816,1.304,55,"6",9,7671,1884,60.816
10,"-1","JUSTIN BIEBER Boyfriend",7632,6,474,-123,50.117,0.17,75,"10",9,7937,4726,51.492
11,"=","USHER Scream",7531,12,446,-114,51.405,-0.211,44,"14",9,7531,2323,51.616
12,"=","KARMIN Broken Hearted",7273,-9,409,-118,46.876,-0.339,111,"19",10,7282,936,47.276
13,"=","ELLIE GOULDING Lights",6370,90,659,19,43.042,1.19,120,"15",13,6370,786,43.042
14,"+1","PITBULL Back In Time",5704,35,269,-20,36.173,0.331,72,"5",14,5704,925,36.173
15,"-1","TRAIN Drive By",5624,-79,-399,-63,33.4,-0.58,146,"24",13,6123,601,36.311
16,"=","KATY PERRY Wide Awake",5522,184,2013,-175,40.385,1.696,18,"3",16,5522,2824,40.385
17,"=","DAVID GUETTA Titanium f/Sia",5411,98,896,-10,36.852,0.492,62,"16",16,5411,987,36.852
18,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",5078,55,698,-102,32.022,0.411,40,"26",18,5078,1441,32.022
19,"=","KATY PERRY Part Of Me",4886,-86,-613,50,35.309,-1.548,117,"55",3,12039,3625,78.553
20,"=","ADELE Rumour Has It",3906,-173,-1084,-55,26.911,-0.417,97,"47",8,8497,1514,56.313
21,"=","CALVIN HARRIS Feel So Close",3868,-116,-592,-69,26.661,-0.953,121,"41",7,8145,1329,55.352
22,"=","DEMI LOVATO Give Your Heart A Break",3721,17,159,-36,26.024,0.418,101,"32",21,3721,665,26.024
23,"=","DRAKE Take Care f/Rihanna",2949,-56,-302,-20,24.88,-0.37,154,"104",8,7620,1220,60.618
24,"+1","CALVIN HARRIS Let's Go f/Ne-Yo",2911,109,704,-5,22.194,0.788,42,"65",24,2911,836,22.194
25,"-1","HAVANA BROWN We Run The Night f/Pitbull",2878,23,129,-4,22.203,0.012,118,"37",24,2878,278,22.571
26,"=","ONE DIRECTION One Thing",2851,92,839,-70,15.637,0.448,34,"43",25,2851,975,15.637
27,"=","RITA ORA How We Do (Party)",2598,30,252,9,14.269,0.036,44,"107",25,2598,620,14.269
28,"=","KIRKO BANGZ Drank In My Cup",1805,7,164,-18,9.249,0.25,67,"72",28,1805,312,9.249
29,"=","B.O.B Both Of Us f/Taylor Swift",1604,18,414,-22,9.204,0.098,27,"74",29,1604,486,9.204
30,"=","THE WANTED Chasing The Sun",1585,15,311,-32,11.885,0.189,36,"95",29,1585,423,11.885
31,"=","NEON TREES Everybody Talks",1488,26,176,-19,8.268,0.271,61,"27",30,1488,240,8.268
32,"=","GROUPLOVE Tongue Tied",1249,-11,66,-45,6.937,0.207,46,"67",32,1272,284,6.937
33,"=","DRAKE The Motto f/Lil Wayne",1214,-9,-120,-19,13.364,0.229,111,"45",25,2047,321,19.147
34,"=","CHER LLOYD Want U Back",1193,37,334,-11,6.826,0.375,28,"108",34,1193,345,6.826
35,"=","JASON MRAZ I Won't Give Up",1128,21,108,9,5.443,0.062,55,"25",35,1128,210,5.443
36,"=","COLDPLAY Paradise",934,-3,21,-19,5.866,-0.001,80,"61",36,943,255,5.988
37,"=","CHRIS RENE Young Homie",813,-69,-724,31,3.66,-0.284,90,"146",25,1933,226,8.787
38,"=","OUTASIGHT Now Or Never",806,23,141,13,2.442,0.096,30,"--",38,806,206,2.442
39,"=","SAMMY ADAMS Only One",752,9,169,-27,2.886,0.078,21,"--",39,752,230,2.886
40,"=","JENNIFER LOPEZ Dance Again f/Pitbull",559,-39,-414,51,3.562,-0.219,71,"51",17,4851,2243,30.831
41,"+1","ALEX CLARE Too Close",480,20,167,-15,1.217,0.036,11,"52",41,480,194,1.217
42,"-1","HOT CHELLE RAE Honestly",436,-70,-534,-10,2.236,-0.29,69,"158",30,1339,284,5.972
43,"+1","CHIDDY BANG Mind Your Manners f/Icona Po...",424,6,76,-2,1.336,0.036,17,"--",43,424,99,1.336
44,"+2","JAY SEAN I'm All Yours f/Pitbull",400,15,125,-1,0.865,0.032,9,"197",44,400,205,0.865
45,"=","THE CAB La La",398,4,-1,-5,0.964,0.017,63,"--",43,401,82,0.995
46,"-3","NELLY FURTADO Big Hoops (Bigger The Bett...",379,-68,-305,-57,1.253,-0.075,35,"--",40,754,318,2.709
47,"=","FLO RIDA Whistle",370,32,175,8,2.688,0.268,4,"106",47,370,175,2.688
48,"=","STEFANO I'm On A Roll f/New Boyz",336,13,105,2,0.65,0.038,6,"--",47,336,128,0.65
49,"=","LINKIN PARK Burn It Down",326,9,108,-14,0.862,0.011,3,"73",49,326,122,0.862
50,"=","WIZ KHALIFA Work Hard, Play Hard",307,-2,14,-6,1.216,0.109,13,"22",48,309,73,1.216
