"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",13467,-55,565,-430,93.46,0.736,81,"5",1,13522,1593,93.46
"2",2,"=","PINK","Blow Me (One Last Ki...",12718,3,85,-88,89.931,-0.019,95,"29",1,12747,2737,89.95
"3",3,"=","JUSTIN BIEBER","As Long As You Love ...",11608,186,893,21,77.926,0.348,94,"12",3,11608,1300,78.394
"4",4,"=","OWL CITY & CARLY RAE...","Good Time",10604,45,251,-99,70.363,0.641,103,"15",4,10604,1961,70.363
"5",5,"=","TAYLOR SWIFT","We Are Never Ever Ge...",10104,57,894,-106,70.743,-0.159,54,"6",5,10104,4592,71.08
"6",6,"+1","FUN.","Some Nights",9945,188,926,49,64.912,1.079,119,"7",6,9945,1295,64.912
"7",7,"-1","NEON TREES","Everybody Talks",9902,-121,-660,-211,57.977,-1.091,181,"21",3,10891,1632,66.269
"8",8,"=","FLO RIDA","Whistle",8722,-294,-1879,-294,52.77,-1.809,124,"13",1,12179,1412,76.089
"9",9,"=","ALEX CLARE","Too Close",8615,128,799,-38,56.514,1.043,131,"10",9,8615,1328,56.514
"10",10,"=","ELLIE GOULDING","Lights",6983,-6,-837,101,52.848,0.084,240,"58",1,13999,1482,101.262
"11",11,"=","CHRIS BROWN","Don't Wake Me Up",6638,128,676,7,49.4,0.276,112,"24",11,6638,982,49.4
"12",12,"+1","NICKI MINAJ","Pound The Alarm",5589,-198,-977,-280,34.041,-0.941,83,"44",11,6583,1036,45.522
"13",13,"-1","KATY PERRY","Wide Awake",5582,-240,-918,-136,36.849,-1.447,138,"53",1,14124,2824,100.029
"14",14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5518,74,506,-28,34.871,0.208,39,"35",14,5518,1803,34.871
"15",15,"=","PSY","Gangnam Style",5494,77,966,-93,43.494,1.142,28,"2",15,5494,1695,43.494
"16",16,"=","NE-YO","Let Me Love You",5004,99,767,-67,39.234,1,59,"17",16,5004,834,39.234
"17",17,"+1","KE$HA","Die Young",4606,295,1819,-223,36.165,1.959,12,"8",17,4606,3842,36.165
"18",18,"-1","KARMIN","Hello",4310,-140,-144,-259,22.59,-0.583,61,"61",16,4491,1012,25.698
"19",19,"=","TRAIN","50 Ways To Say Goodb...",4075,1,344,-66,21.83,0,64,"16",17,4075,717,21.83
"20",20,"=","ONE DIRECTION","Live While We're You...",3921,41,1350,-297,24.082,0.129,17,"4",20,3921,2151,24.082
"21",21,"=","DAVID GUETTA","I Can Only Imagine f...",3613,33,149,-49,21.664,0.726,70,"70",19,3613,589,21.757
"22",22,"=","CHRISTINA AGUILERA","Your Body",3590,80,413,-44,20.793,0.562,23,"50",21,3590,2059,20.793
"23",23,"=","USHER","Numb",3392,83,420,63,18.399,0.615,35,"114",22,3392,1028,18.399
"24",24,"=","RIHANNA","Diamonds",3354,447,1593,224,24.622,2.651,11,"9",24,3354,2812,29.279
"25",25,"=","LINKIN PARK","Burn It Down",2708,67,134,-21,12.49,0.242,123,"90",23,2708,475,12.49
"26",26,"+3","BRUNO MARS","Locked Out Of Heaven",2452,419,2452,419,19.449,3.263,6,"11",26,2452,2452,19.449
"27",27,"+1","PHILLIP PHILLIPS","Home",2213,37,327,17,13.4,0.223,88,"14",27,2213,327,13.4
"28",28,"-1","ONEREPUBLIC","Feel Again",2196,8,146,-28,10.733,0.167,31,"48",26,2216,813,10.733
"29",29,"-3","CHER LLOYD","Want U Back",2126,-80,-687,-5,12.058,-0.51,148,"27",9,8069,1103,45.503
"30",30,"=","ED SHEERAN","The A Team",1687,42,255,30,12.442,0.349,49,"33",29,1687,255,12.442
"31",31,"=","FLO RIDA","I Cry",1561,59,439,-17,9.179,0.465,22,"43",31,1561,492,9.179
"32",32,"=","TREY SONGZ","2 Reasons f/T.I.",1495,9,138,-14,8.671,0.048,49,"97",31,1495,243,8.671
"33",33,"=","RITA ORA","R.I.P. f/Tinie Tempa...",1415,43,230,7,5.912,0.18,35,"152",33,1415,352,5.912
"34",34,"=","CONOR MAYNARD","Vegas Girl",1057,-151,-744,-148,4.741,-0.83,71,"189",27,1870,280,8.839
"35",35,"+1","THE SCRIPT","Hall Of Fame f/will....",1043,19,70,3,4.187,0.113,21,"88",35,1043,468,4.187
"36",36,"+1","CHRIS WALLACE","Remember When (Push ...",995,14,73,2,2.904,-0.013,56,"--",36,995,122,3.036
"37",37,"-2","AUSTIN MAHONE","Say Somethin",984,-58,-120,-41,3.979,-0.194,65,"245",35,1121,195,4.861
"38",38,"=","ZEDD","Spectrum f/Matthew K...",958,-23,-209,-48,5.034,-0.091,47,"216",33,1198,305,6.722
"39",39,"=","BRIDGIT MENDLER","Ready Or Not",894,-19,96,-66,3.805,-0.109,34,"80",39,913,218,3.914
"40",40,"+1","ADELE","Skyfall",861,44,861,44,10.686,0.406,2,"1",40,861,861,10.686
"41",41,"+1","MEGAN & LIZ","Bad For Me",759,-9,69,-39,2.61,0.064,28,"--",40,768,313,3.348
"42",42,"-2","OLLY MURS","Heart Skips A Beat",725,-114,-992,5,3.551,-0.669,86,"165",25,2416,401,13.274
"43",43,"=","IMAGINE DRAGONS","It's Time",622,21,153,-4,2.188,0.123,14,"34",42,622,230,2.188
"44",44,"+1","BOYS LIKE GIRLS","Be Your Everything",588,2,136,-16,1.872,0.023,14,"--",43,588,199,1.872
"45",45,"-1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",572,-18,104,-59,3.708,-0.288,28,"82",43,590,169,4.136
"46",46,"+1","ELLIE GOULDING","Anything Could Happe...",560,25,51,1,3.796,0.396,14,"89",44,560,406,3.796
"47",47,"-1","KANYE WEST","Mercy f/Big Sean/Pus...",545,4,-53,3,4.816,0.237,47,"47",40,699,131,6.418
"48",48,"=","LUMINEERS","Ho Hey",480,27,102,26,1.981,0.105,21,"28",45,480,115,1.981
"49",49,"=","WONDER GIRLS","Like Money f/Akon",388,7,50,1,1.75,0.103,16,"--",47,388,59,1.75
"50",50,"=","WIZ KHALIFA","Work Hard, Play Hard",323,-7,-177,13,1.058,-0.049,81,"104",41,681,95,2.822
