"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",16385,-110,-492,-142,112.317,-0.822,107,"5",1,17233,2520,121.78
"2",2,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",15120,113,923,-87,97.052,0.632,82,"14",2,15120,2024,97.052
"3",3,"=","JASON DERULO","Talk Dirty f/2 Chainz",13975,-162,-967,-169,86.981,-1.623,138,"39/54",1,16827,2775,114.964
"4",4,"=","PARAMORE","Ain't It Fun",11656,131,978,-157,72.088,0.995,97,"16",4,11656,1853,72.088
"5",5,"=","AMERICAN AUTHORS","Best Day Of My Life",11168,-97,-627,-94,56.207,-0.53,158,"31",4,11803,1116,61.737
"6",6,"+1","ED SHEERAN","Sing",9736,87,542,-75,55.854,0.381,38,"15",6,9736,2778,55.854
"7",7,"-1","KATY PERRY","Dark Horse",9604,-294,-1719,-229,70.131,-2.773,175,"22",1,17515,2780,123.167
"8",8,"+1","RIXTON","Me And My Broken Heart",9532,199,1057,-12,52.038,1.619,75,"21",8,9532,1397,52.038
"9",9,"+1","IGGY AZALEA","Fancy f/Charlie XCX",9450,323,2110,-90,63.31,1.791,56,"3",9,9450,2440,63.31
"10",10,"-2","PHARRELL WILLIAMS","Happy",9224,-284,-2178,-2,55.45,-2.109,118,"9",1,17173,2414,120.293
"11",11,"=","DJ SNAKE & LIL JON","Turn Down For What",9180,281,1193,42,59.66,2.058,117,"8",11,9180,1435,59.66
"12",12,"=","NAUGHTY BOY","La La La f/Sam Smith",8642,6,406,-109,44.903,-0.199,124,"28",10,8642,984,45.102
"13",13,"=","KATY PERRY","Birthday",7301,115,824,-71,44.559,0.747,40,"46",13,7301,2209,44.559
"14",14,"=","CALVIN HARRIS","Summer",6928,214,1396,-16,53.08,1.614,56,"12",14,6928,1521,53.08
"15",15,"=","PITBULL","Wild Wild Love f/GRL",6521,12,76,36,35.745,0.46,75,"20",13,6521,1068,37.119
"16",16,"=","MKTO","Classic",6191,73,169,-21,30.155,0.345,166,"18",16,6191,682,30.155
"17",17,"=","TIESTO","Red Lights",6003,3,25,-53,35.795,0.146,84,"--",15,6036,850,35.795
"18",18,"=","NICO & VINZ","Am I Wrong",5975,60,696,-157,33.659,0.629,45,"7",18,5975,1267,33.659
"19",19,"+1","ARIANA GRANDE","Problem f/Iggy Azalea",5634,298,2172,-28,38.684,1.981,16,"2",19,5634,2439,38.684
"20",20,"-1","5 SECONDS OF SUMMER","She Looks So Perfect",5601,13,308,-33,23.203,-0.172,53,"35",18,5601,1186,23.48
"21",21,"=","DISCLOSURE","Latch f/Sam Smith",3695,80,398,-21,25.023,0.684,103,"19",21,3695,543,25.023
"22",22,"=","NEON TREES","Sleeping With A Friend",3560,7,147,-61,14.626,0.239,100,"56",21,3560,507,14.626
"23",23,"=","MAGIC!","Rude",3077,137,799,29,21.794,0.763,30,"13",23,3077,799,21.794
"24",24,"=","ONE DIRECTION","You & I",2499,72,587,-16,9.712,0.253,21,"115",24,2499,850,9.712
"25",25,"+1","KATY TIZ","The Big Bang",2353,-8,158,-33,12.639,-0.225,51,"123",25,2361,878,13.692
"26",26,"-1","MARTIN GARRIX","Animals",2229,-178,-1413,83,18.556,-0.696,166,"70",12,7393,993,43.39
"27",27,"=","KONGOS","Come With Me Now",2121,17,188,-70,7.441,0.035,28,"32",27,2121,628,7.441
"28",28,"=","SHAKIRA","Empire",1905,50,330,67,9.932,0.084,49,"53",28,1905,494,9.932
"29",29,"+1","ALOE BLACC","The Man",1539,-59,-632,83,6.21,-0.28,114,"43",8,9064,1722,43.362
"30",30,"-1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",1523,-133,-1511,165,6.575,-0.535,101,"50",18,4731,764,20.02
"31",31,"=","CHRISTINA PERRI","Human",1411,8,116,-27,5.165,0.056,66,"34",31,1411,226,5.165
"32",32,"=","HOT CHELLE RAE","Don't Say Goodnight",1365,-25,-102,-13,4.79,-0.078,70,"330",31,1487,225,6.003
"33",33,"=","KID INK","Show Me f/Chris Brown",1280,-36,-203,-22,8.845,-0.099,131,"124",19,3945,644,21.33
"34",34,"+1","AFROJACK","Ten Feet Tall f/Wrabel",1171,19,101,1,3.946,0.092,47,"397",34,1171,218,3.946
"35",35,"-1","LADY GAGA","G.U.Y.",1115,-148,-691,-94,4.312,-0.37,47,"--",28,1994,816,7.227
"36",36,"+4","JASON DERULO","Wiggle f/Snoop Dogg",1097,118,676,62,3.945,0.477,7,"10",36,1097,676,3.945
"37",37,"-1","AJR","I'm Ready",1091,49,182,46,2.155,0.118,35,"139",36,1091,190,2.155
"38",38,"+6","SAM SMITH","Stay With Me",1087,227,791,200,8.765,1.634,4,"26",38,1087,791,8.765
"39",39,"-1","LORDE","Tennis Court",1037,44,196,16,4.947,0.151,17,"214",38,1037,445,4.947
"40",40,"-1","MY CRAZY GIRLFRIEND","Crazy Stupid Love",984,1,160,-11,2.258,0.025,26,"--",38,984,314,2.258
"41",41,"+1","ONEREPUBLIC","Love Runs Out",975,38,243,1,4.205,0.043,14,"36",41,975,243,4.205
"42",42,"-5","NEW HOLLOW","She Ain't You",957,-85,-240,-69,2.987,-0.243,61,"374",35,1281,181,3.897
"43",43,"=","SIA","Chandelier",936,45,71,35,4.436,0.241,26,"44",40,936,313,4.436
"44",44,"-3","HAIM","Forever",933,-8,138,-51,3.119,-0.082,24,"--",40,941,264,3.201
"45",45,"=","TREY SONGZ","Na Na",813,22,244,-9,3.319,0.088,42,"58",44,813,253,3.319
"46",46,"=","CHRIS BROWN","Loyal f/Lil' Wayne",778,19,126,32,3.754,0.067,49,"92",43,804,230,3.754
"47",47,"+2","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",628,53,-507,46,3.312,0.339,12,"6/47",37,1135,1126,13.019
"48",48,"=","FITZ & THE TANTRUMS","The Walker",615,-5,-14,-15,1.942,-0.033,17,"109",46,632,82,2.108
"49",49,"+1","R5","(I Can't) Forget About You",577,6,-5,4,1.201,0.023,13,"--",48,582,114,1.256
"50",50,"-3","B.O.B","John Doe f/Priscilla",556,-74,-433,-25,2.189,-0.149,87,"188",25,2490,644,12.96
