"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",13466,-110,-372,-72,89.192,-0.332,103,"10",1,13928,2301,91.812
2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13091,108,1012,-116,83.826,0.361,59,"3",2,13091,2321,83.826
3,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",11706,121,782,87,71.304,1.004,87,"14",3,11706,1674,71.304
4,"-1","JESSIE J Domino",11522,-147,-411,-83,62.968,-0.673,173,"27",2,12024,1524,67.403
5,"+1","PITBULL F/CHRIS BROWN International Love",9090,35,47,40,55.012,0.183,125,"21",5,9126,1086,56.669
6,"-1","FLO RIDA Good Feeling",9034,-160,-1357,153,61.671,-0.831,164,"24",1,13154,1657,85.747
7,"=","GYM CLASS HEROES Ass Back Home",8879,92,635,28,57.644,0.406,104,"20",7,8879,1379,57.644
8,"+1","WANTED Glad You Came",8418,140,1042,45,51.023,1.054,59,"2",8,8418,1330,51.023
9,"-1","RIHANNA We Found Love f/Calvin Harris",8149,-172,-781,-48,57.254,-0.859,164,"35",1,14238,2184,95.593
10,"=","KATY PERRY Part Of Me",7080,198,1264,33,43.053,1.048,23,"8",10,7080,3625,43.053
11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6880,88,323,-19,43.131,0.122,104,"12",10,6880,1174,43.131
12,"=","BRUNO MARS It Will Rain",6106,-72,-338,56,34.335,-0.593,156,"47",1,13635,2024,86.477
13,"=","GAVIN DEGRAW Not Over You",6016,-151,-651,-16,34.716,-0.664,195,"38",10,7039,547,37.933
14,"=","DRAKE Take Care f/Rihanna",5777,21,425,-73,42.93,0.304,60,"15",14,5777,1220,42.93
15,"=","OUTASIGHT Tonight Is The Night",5501,26,186,7,28.978,0.176,127,"43",15,5501,572,28.978
16,"=","KATY PERRY The One That Got Away",5197,-184,-997,-12,32.018,-1.174,152,"86",1,13402,1631,80.623
17,"=","CALVIN HARRIS Feel So Close",4450,171,1115,-20,31.735,0.994,27,"28",17,4450,1328,31.735
18,"=","CHRIS BROWN Turn Up The Music",4192,50,780,-90,23.991,0.446,35,"22",18,4192,987,23.991
19,"=","NICKI MINAJ Starships",4024,124,942,-96,24.855,0.696,22,"7/78",19,4024,1834,24.855
20,"=","LMFAO Sorry For Party Rocking",3451,-165,-476,-138,12.762,-0.62,57,"52",19,3980,1009,16.853
21,"=","FLO RIDA Wild Ones f/Sia",3293,140,736,14,24.359,0.675,32,"5",21,3293,973,24.359
22,"=","TRAIN Drive By",3018,89,345,45,13.462,0.25,52,"11",22,3018,500,13.462
