"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"23",23,"+2","FALL OUT BOY","Alone Together",2690,"+94",272,"+89",11.801,"+0.330",104,"50",23,2690,357,11.801
"24",24,"=","ENRIQUE IGLESIAS","Heart Attack",2633,"-25",-18,"-38",11.859,"-0.405",56,"65",24,2696,649,13.314
"25",25,"-2","TRAVIE MCCOY","Rough Water f/Jas...",2561,"-181",-920,"-94",11.941,"-1.140",69,"94",20,3883,705,22.115
"26",26,"=","SARA BAREILLES","Brave",2423,"+28",235,"+1",14.79,"+0.251",91,"20",26,2423,380,14.79
"27",27,"+1","BRITNEY SPEARS","Perfume",2267,"+84",506,"+2",9.924,"+0.245",22,"115",27,2267,896,9.924
"28",28,"-1","JOHN NEWMAN","Love Me Again",2249,"+28",276,"+20",10.666,"+0.249",58,"66",27,2249,392,10.666
"29",29,"=","ZENDAYA","Replay",2207,"+42",255,"+5",8.33,"+0.138",45,"54",29,2207,457,8.33
"30",30,"+1","BASTILLE","Pompeii",1813,"+77",386,"+6",12.96,"+0.280",23,"33",30,1813,548,12.96
"31",31,"-1","RIHANNA","What Now",1784,"-69",-1163,"+78",7.669,"-0.360",71,"117",19,4043,821,17.344
"32",32,"=","LORDE","Team",1613,"+111",933,"+16",11.183,"+0.851",8,"45",32,1613,933,11.183
"33",33,"=","CALVIN HARRIS","Thinking About Yo...",1535,"+66",242,"+30",8.969,"+0.219",30,"300",32,1535,242,8.969
"34",34,"=","FLO RIDA","How I Feel",1486,"+36",340,"-89",7.105,"+0.185",23,"155",33,1486,429,7.105
"35",35,"=","A GREAT BIG WORLD","Say Something w/C...",1438,"+86",655,"-1",9.35,"+0.936",9,"5/75",35,1438,656,9.35
"36",36,"=","NEW POLITICS","Harlem",1397,"+54",20,"+29",4.813,"+0.245",87,"182",33,1397,285,4.934
"37",37,"=","ARIANA GRANDE","Right There f/Big...",1171,"+61",138,"+41",5.27,"-0.021",29,"145",37,1171,258,5.513
"38",38,"+1","CHRIS WALLACE","Keep Me Crazy",1091,"+7",64,"-9",2.535,"+0.060",88,"--",38,1091,133,2.535
"39",39,"-1","BRUNO MARS","Gorilla",1056,"-50",-805,"+86",5.345,"-0.249",83,"108",10,7264,1872,38.774
"40",40,"=","ROBIN THICKE","Feel Good",1053,"+28",222,"-32",3.62,"-0.028",14,"--",40,1053,544,3.648
"41",41,"+1","LUPE FIASCO","Old School Love f...",976,"+21",165,"-13",4.871,"+0.142",14,"202",41,976,284,4.871
"42",42,"-1","TAYLOR SWIFT","Everything Has .....",945,"-22",-449,"+119",4.644,"-0.128",140,"133",14,5693,990,31.815
"43",43,"=","CHRIS BROWN","Love More f/Nicki...",865,"-9",-22,"-29",3.884,"-0.090",69,"83",39,1132,161,6.171
"44",44,"=","EMBLEM3","3000 Miles",816,"+14",95,"+1",2.448,"+0.129",15,"--",44,816,149,2.448
"45",45,"+1","CASH CASH","Take Me Home f/Be...",707,"-15",11,"-29",2.606,"-0.123",14,"--",45,722,160,2.729
"46",46,"-1","J. COLE","Crooked Smile f/T...",684,"-101",-728,"-13",3.376,"-0.402",104,"369",26,2407,332,12.679
"47",47,"=","KATY PERRY","Dark Horse",650,"+6",132,"-29",5.845,"+0.266",9,"22",47,650,328,5.845
"48",48,"+1","DEMI LOVATO","Neon Lights",632,"+38",355,"+3",2.455,"+0.163",3,"289",48,632,367,2.455
"49",49,"-1","THE 1975","Chocolate",607,"-25",42,"-23",1.452,"-0.134",7,"318",47,632,68,1.586
"50",50,"--","MARTIN GARRIX","Animals",579,"--",169,"--",5.855,"--",1,"41",50,579,169,5.855
