"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Bad Blood",18177,"+176",1839,"-177",111.259,"+1.109",35,"3/22",1,18177,6848,111.259
"2",2,"=","WALK THE MOON","Shut Up And Dance",17818,"-24",577,"-37",102.396,"-0.461",128,"7",2,17842,2567,102.857
"3",3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",17517,"-75",-760,"-36",110.433,"-0.484",80,"6",1,19208,3713,118.768
"4",4,"=","JASON DERULO","Want To Want Me",16411,"-330",-2238,"-318",91.193,"-2.712",105,"18",1,18660,4301,111.336
"5",5,"=","TOVE LO","Talking Body",14491,"-61",-155,"-86",84.199,"+0.250",158,"24",4,14657,2353,84.199
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",13116,"+60",244,"+43",84.347,"+0.654",106,"15",5,13116,1678,84.347
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11286,"-12",-203,"-13",61.207,"-0.262",107,"17",6,11556,1606,64.807
"8",8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9933,"+25",481,"-47",48.731,"+0.091",110,"10",8,9933,1312,48.731
"9",9,"+2","OMI","Cheerleader",9012,"+277",2081,"+143",53.941,"+1.675",51,"1",9,9012,2081,53.941
"10",10,"-1","ANDY GRAMMER","Honey, I'm Good",8972,"+69",509,"-25",48.745,"+0.210",117,"5",9,8972,1319,48.745
"11",11,"-1","MAROON 5","This Summer's Gonna Hurt...",8875,"+6",254,"-38",46.307,"-0.458",38,"39/94",9,8882,4375,46.872
"12",12,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8482,"+87",656,"+14",49.718,"+0.866",72,"13",11,8482,1280,49.718
"13",13,"+1","MAJOR LAZER","Lean On f/MØ & DJ Snake",6929,"+258",2026,"+98",40.437,"+1.294",43,"12",13,6929,2026,40.437
"14",14,"-1","NICKI MINAJ","The Night Is Still Young",6877,"+33",441,"-51",34.119,"+0.603",53,"44",13,6877,1341,34.119
"15",15,"=","SIA","Elastic Heart f/The Weeknd...",6628,"+114",777,"-35",41.427,"+1.099",99,"30",14,6628,909,41.427
"16",16,"+1","THE WEEKND","Can't Feel My Face",6024,"+183",1471,"-585",42.107,"+1.476",14,"9",16,6024,4549,42.107
