"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",19162,59,-170,104,123.531,0.278,111,"1",1,19386,3126,125.545
2,"=","ED SHEERAN","Thinking Out Loud",18550,48,319,-79,116.958,1.159,84,"2",2,18550,3319,116.958
3,"=","TAYLOR SWIFT","Style",15375,229,2116,-115,101.186,1.167,55,"7",3,15375,3111,101.186
4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",14084,149,1398,-136,88.868,0.976,93,"8",4,14084,2867,88.868
5,"=","MAROON 5","Sugar",12715,252,1790,4,82.536,1.709,49,"5",5,12715,2244,82.536
6,"=","HOZIER","Take Me To Church",11223,-295,-2637,62,66.816,-1.649,139,"9",2,14683,2004,91.149
7,"=","MEGHAN TRAINOR","Lips Are Movin",10694,-266,-2676,-77,54.654,-1.481,132,"19",4,13569,1988,75.882
8,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10636,82,372,117,67.374,-0.144,119,"40",8,10636,1413,68.631
9,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",10465,105,1116,-191,61.351,0.217,35,"4",9,10465,3932,61.351
10,"=","TAYLOR SWIFT","Blank Space",10067,-218,-1397,-90,74.215,-1.039,124,"13",1,18014,3248,118.647
11,"=","ELLIE GOULDING","Love Me Like You Do",8466,173,1167,-25,50.681,1.403,50,"3",11,8466,1757,50.681
12,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",7914,212,871,98,52.356,1.392,71,"38",12,7914,1280,52.356
13,"-1","ELLA HENDERSON","Ghost",7729,-88,-383,17,38.64,-0.522,171,"25",11,8217,1207,40.362
14,"=","FALL OUT BOY","Centuries",7182,-190,-588,-173,35.833,-1.48,165,"14",12,7839,756,42.152
15,"=","ONE DIRECTION","Night Changes",5868,88,487,69,29.158,0.551,106,"58",15,5868,1221,29.158
16,"=","USHER","I Don't Mind f/Juicy J",5746,77,276,-25,33.485,0.58,84,"27",15,5746,911,33.485
17,"=","NICK JONAS","Chains",5446,211,994,25,31.528,1.229,49,"15",17,5446,1264,31.528
18,"=","NATALIE LA ROSE","Somebody f/Jeremih",5267,181,944,-40,32.396,0.921,56,"20",18,5267,1193,32.396
19,"=","ARIANA GRANDE","One Last Time",5139,93,1451,-189,30.74,0.929,22,"34",19,5139,2135,30.74
20,"=","NE-YO","She Knows f/Juicy J",5074,144,569,90,23.899,0.514,63,"30",18,5074,1028,23.899
21,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",4568,-39,-649,110,27.042,-0.535,145,"86",3,15619,1751,93.102
22,"=","KELLY CLARKSON","Heartbeat Song",4193,85,238,74,17.748,0.188,46,"21",20,4193,1093,17.748
23,"=","VANCE JOY","Riptide",3482,104,439,58,17.028,0.449,124,"35",23,3482,439,17.028
24,"+1","ZEDD","I Want You To Know f/S. Gomez",3282,528,3282,528,31.714,4.419,6,"11",24,3282,3282,31.714
25,"-1","TORI KELLY","Nobody Love",2902,51,562,-80,16.176,0.24,19,"95",24,2902,1398,16.176
26,"=","TOVE LO","Talking Body",2656,37,258,-30,16.295,0.146,45,"54",26,2656,589,16.295
27,"+1","FLO RIDA","GDFR f/Sage The Gemini",2652,79,545,-4,12.085,0.413,51,"10",27,2652,632,12.085
28,"+1","NICKI MINAJ","Truffle Butter f/Drake...",2544,22,331,-75,13.108,0.265,42,"17",28,2544,577,13.108
