"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","R. CITY","Locked Away f/Adam Levine",17303,-74,278,-153,99.025,-1.648,91,"8",1,17400,2155,103.625
"2",2,"=","THE WEEKND","The Hills",16676,120,1302,-265,100.349,0.672,68,"2/78",2,16676,2705,100.349
"3",3,"=","JUSTIN BIEBER","What Do You Mean?",16235,377,2886,-51,104.259,1.947,42,"5",3,16235,5900,104.259
"4",4,"=","TAYLOR SWIFT","Wildest Dreams",15275,280,2356,-123,94.836,2.102,43,"3",4,15275,3531,94.836
"5",5,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",12901,-404,-2125,-77,76.465,-1.649,109,"28/61",1,18426,4663,107.401
"6",6,"=","SHAWN MENDES","Stitches",12664,240,2002,-128,78.957,1.253,140,"4",6,12664,2130,78.957
"7",7,"=","ED SHEERAN","Photograph",10837,-350,-1782,-61,65.626,-1.603,147,"23",4,13993,1365,85.189
"8",8,"=","THE WEEKND","Can't Feel My Face",10721,-244,-1093,-130,70.231,-0.999,123,"15",1,18773,4549,114.623
"9",9,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",9798,-219,-1485,15,67.632,-0.996,152,"34",1,18151,2026,108.966
"10",10,"+1","ONE DIRECTION","Drag Me Down",9291,65,584,2,47.618,0.436,70,"25",10,9291,3358,47.618
"11",11,"-1","DEMI LOVATO","Cool For The Summer",9130,-545,-3284,-41,52.126,-2.629,100,"56",2,14976,4704,81.953
"12",12,"=","MACKLEMORE & RYAN LEWIS","Downtown",8312,-1,431,-54,40.366,-0.622,43,"10/58",12,8313,3957,41.324
"13",13,"+2","X AMBASSADORS","Renegades",6967,219,1481,42,36.794,0.826,60,"19",13,6967,1573,36.794
"14",14,"-1","HAILEE STEINFELD","Love Myself",6889,49,332,30,32.235,0.173,59,"18",13,6889,2308,32.288
"15",15,"-1","NICK JONAS","Levels",6854,74,504,-39,33.18,0.445,47,"22",13,6862,1791,33.18
"16",16,"=","ELLIE GOULDING","On My Mind",6628,131,1608,-205,37.659,0.972,22,"13",16,6628,3457,37.659
"17",17,"=","FALL OUT BOY","Uma Thurman",6003,-297,-1986,26,31.169,-1.347,172,"47",7,11238,1338,59.135
"18",18,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",5869,118,935,42,36.337,0.405,75,"29",18,5869,1033,36.337
"19",19,"=","ELLE KING","Ex's and Oh's",5327,109,773,-18,29.02,0.839,56,"7",19,5327,1084,29.02
"20",20,"=","ALESSIA CARA","Here",5049,117,1077,-37,23.49,0.989,82,"20",20,5049,1114,23.49
"21",21,"=","DRAKE","Hotline Bling",4914,271,1529,74,30.199,1.521,25,"1",21,4914,1578,30.199
"22",22,"+1","SELENA GOMEZ","Same Old Love",4722,216,1138,100,22.222,0.761,24,"12",22,4722,1534,22.222
"23",23,"-1","MAJOR LAZER","Powerful f/Ellie Goulding",4635,19,642,-55,22.826,-0.136,34,"84",21,4635,1101,22.962
"24",24,"=","TAYLOR SWIFT","Bad Blood",3669,-44,-587,6,22.6,-0.511,144,"104",1,19566,6848,120.08
"25",25,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",3181,92,420,57,14.385,0.578,102,"14",25,3181,508,14.385
"26",26,"=","DAYA","Hide Away",2367,10,177,-43,7.914,0.153,54,"48",26,2367,393,7.914
"27",27,"=","RACHEL PLATTEN","Fight Song",2312,-41,-634,134,10.772,-0.272,144,"27",8,10402,1603,52.805
"28",28,"+1","JESS GLYNNE","Hold My Hand",2272,7,244,-32,10.856,-0.046,91,"72",28,2272,276,10.902
"29",29,"+1","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2255,7,54,-4,8.537,0.051,66,"73",29,2262,399,9.292
"30",30,"+1","CONRAD SEWELL","Hold Me Up",2164,29,908,-247,15.317,-0.047,10,"459",30,2164,1607,15.393
"31",31,"-3","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",2092,-253,-2380,72,10.037,-0.821,114,"26",15,6757,722,33.805
"32",32,"=","MAROON 5","Feelings",1930,15,400,-14,7.867,-0.005,20,"216",32,1930,851,7.872
"33",33,"=","NICKY JAM","El Perdon",1826,18,159,-16,18.289,0.44,44,"186",33,1826,278,18.289
"34",34,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",1669,101,776,-54,9.501,0.379,9,"80",34,1669,977,9.501
"35",35,"+4","DEMI LOVATO","Confident",1498,217,878,153,8.409,1.292,8,"67",35,1498,878,8.409
"36",36,"-1","FETTY WAP","679 f/Remy Boyz...",1495,68,441,37,7.44,0.338,33,"11",35,1495,441,7.44
"37",37,"-1","AUDIEN","Something Better f/Lady A.",1444,20,231,-16,5.666,0.103,21,"102",36,1444,402,6.053
"38",38,"-1","BECKY G","Break A Sweat",1403,-3,323,-36,4.402,-0.013,33,"253",35,1406,370,4.583
"39",39,"-1","LITTLE MIX","Black Magic",1172,-143,-1380,75,3.485,-0.261,84,"92",23,3343,673,11.385
"40",40,"+1","DNCE","Cake By The Ocean",1085,48,415,-43,5.512,0.254,9,"183",40,1085,578,5.512
"41",41,"-1","ROBIN THICKE","Back Together f/Nicki Minaj",1027,-96,-769,34,3.806,-0.186,53,"513",29,2203,471,7.022
"42",42,"=","NICO & VINZ","That's How You Know f/B. Rexha",992,21,151,-2,2.148,0.073,51,"223",41,992,153,2.148
"43",43,"=","OMI","Hula Hoop",956,6,189,-31,4.347,-0.019,19,"238",42,956,227,4.403
"44",44,"+1","THE CHAINSMOKERS","Roses f/Rozes",838,39,239,17,4.515,0.141,12,"96",44,838,239,4.515
"45",45,"-1","SILENTO","Watch Me",820,-29,-212,-4,3.503,-0.004,117,"16",18,4939,832,21.988
"46",46,"=","HALSEY","New Americana",790,38,133,14,2.798,0.083,12,"137",46,790,205,2.798
"47",47,"=","CARLY RAE JEPSEN","Run Away With Me",729,-4,-20,-19,2.262,0.007,15,"790",43,765,484,2.337
"48",48,"=","SHAGGY","Only Love f/Pitbull",717,2,148,-13,4.329,0.119,10,"422",48,717,233,4.329
"49",49,"+1","SIA","Alive",627,34,344,-22,2.031,0.063,3,"146",49,627,408,2.031
"50",50,"-1","ECHOSMITH","Let's Love",605,-7,37,-12,1.089,-0.032,8,"--",49,612,89,1.162
