"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",18049,124,656,-87,104.888,0.731,82,"18/51",1,18049,4663,104.888
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",17496,-164,-615,-147,103.922,-1.518,125,"23",1,18151,2026,108.966
"3",3,"=","THE WEEKND","Can't Feel My Face",15199,-82,-1061,191,100.489,-0.15,96,"4",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",14385,56,703,-110,79.105,0.987,73,"28",4,14385,4704,79.105
"5",5,"+1","ED SHEERAN","Photograph",12930,217,904,124,80.713,0.63,120,"27",5,12930,1171,80.713
"6",6,"-1","R. CITY","Locked Away f/Adam Levine",12917,163,1008,-26,80.981,1.574,64,"7",5,12917,2124,80.981
"7",7,"=","FALL OUT BOY","Uma Thurman",10904,61,289,-157,57.579,0.095,145,"30",7,10904,1338,57.579
"8",8,"=","OMI","Cheerleader",10411,-166,-1580,136,65.267,-1.356,133,"22/72",1,18752,2755,109.867
"9",9,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8486,-200,-1879,91,54.428,-0.612,154,"17",5,12189,1280,76.227
"10",10,"+1","THE WEEKND","The Hills",8043,360,1961,80,53.932,1.434,41,"2/86",10,8043,2121,53.932
"11",11,"+1","ONE DIRECTION","Drag Me Down",7561,88,579,-47,36.064,0.38,43,"21",11,7561,3358,36.064
"12",12,"-2","RACHEL PLATTEN","Fight Song",7439,-417,-2386,-231,32.721,-1.777,117,"13",8,10402,1603,52.805
"13",13,"=","JUSTIN BIEBER","What Do You Mean?",7320,353,2227,1160,47.542,1.359,15,"1",13,7320,5900,47.542
"14",14,"=","SHAWN MENDES","Stitches",7002,217,1332,26,42.467,1.032,113,"10",14,7002,1332,42.467
"15",15,"+1","TAYLOR SWIFT","Wildest Dreams",6853,284,1920,-102,40.65,1.311,16,"6",15,6853,3531,40.65
"16",16,"-1","TAYLOR SWIFT","Bad Blood",6540,-148,-1512,124,39.513,-0.595,117,"63/76",1,19566,6848,120.08
"17",17,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6385,49,476,-63,31.917,0.212,87,"12",15,6385,722,31.917
"18",18,"+1","HAILEE STEINFELD","Love Myself",5797,102,619,19,31.279,0.274,32,"19",18,5797,2308,31.279
"19",19,"-1","5 SECONDS OF SUMMER","She's Kinda Hot",5693,-195,-619,-159,24.613,-0.752,57,"71",13,6392,3244,28.242
"20",20,"=","MACKLEMORE & RYAN LEWIS","Downtown",5435,226,1850,-75,31.278,0.753,16,"9/55",20,5435,3957,31.278
"21",21,"=","ZEDD","Beautiful Now f/Jon Bellion",4715,-359,-1543,-255,22.435,-1.05,107,"109",12,6485,915,29.773
"22",22,"+1","ADAM LAMBERT","Ghost Town",4169,53,164,19,21.776,0.404,132,"106",22,4169,661,21.776
"23",23,"-1","FLO RIDA","I Don't Like It, I Love It",3911,-226,-908,-124,15.819,-0.769,104,"59",17,4921,667,21.143
"24",24,"+1","NICK JONAS","Levels",3661,218,1015,51,19.102,0.735,20,"38",24,3661,1484,19.102
