"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14218,54,183,93,95.285,0.246,83,"1",1,14218,2184,95.285
"2",2,"=","BRUNO MARS It Will Rain",12033,150,1615,-161,70.82,1.286,75,"4",2,12033,2024,70.82
"3",3,"=","LMFAO Sexy And I Know It",11773,-27,-161,4,73.268,-0.397,112,"2",2,12000,1530,74.768
"4",4,"=","KATY PERRY The One That Got Away",11712,162,1100,-16,72.41,0.879,71,"6",4,11712,1631,72.41
"5",5,"=","DAVID GUETTA Without You f/Usher",10967,-159,-1106,77,66.329,-0.549,112,"18",1,13428,1586,84.476
"6",6,"=","FLO RIDA Good Feeling",9552,7,469,-115,62.436,0.166,83,"3",6,9552,1207,62.436
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9270,-112,-970,63,62.044,-0.566,171,"17",1,13951,1685,86.013
"8",8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",7374,-99,-993,75,50.414,0.382,161,"11",1,14127,1893,93.336
"9",9,"=","ADELE Someone Like You",6921,-116,-873,-4,51.126,-1.467,132,"8",2,13563,2614,91.686
"10",10,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",6593,128,987,-25,33.971,0.49,116,"33",10,6593,1048,33.971
"11",11,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",6379,-89,-881,76,40.946,-0.527,186,"37",4,11548,1097,70.438
"12",12,"=","KELLY CLARKSON Mr. Know It All",6367,14,38,49,33.206,-0.331,104,"39",11,6408,1093,34.137
"13",13,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6343,55,631,-15,33.722,0.021,70,"10",12,6343,1264,33.722
"14",14,"=","LADY GAGA Marry The Night",5257,81,430,51,29.169,0.323,38,"40",14,5257,1570,29.169
"15",15,"=","GAVIN DEGRAW Not Over You",4647,72,544,15,22.128,0.71,114,"24",15,4647,545,22.128
"16",16,"+1","JESSIE J Domino",4380,128,619,95,24.688,0.532,92,"27",16,4380,619,24.688
"17",17,"-1","DEV In The Dark",4270,-100,-547,-70,34.387,-0.712,141,"83",8,8037,1224,51.486
"18",18,"=","DRAKE Headlines",4144,49,355,12,27.805,0.145,62,"25",17,4144,754,27.805
