"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","Sorry",18853,-3,-594,-74,120.304,-0.165,69,"3",1,19494,3902,127.324
"2",2,"=","SELENA GOMEZ","Same Old Love",17623,30,-316,-144,107.893,0.377,106,"7",2,18064,1774,111.646
"3",3,"=","ADELE","Hello",17229,-101,-1143,-28,111.523,-0.533,68,"1",1,19167,4705,124.831
"4",4,"=","ALESSIA CARA","Here",15450,30,-13,-176,95.493,0.103,164,"14",4,15650,1467,98.324
"5",5,"=","ELLIE GOULDING","On My Mind",13371,-245,-890,-313,77.726,-0.227,104,"23",4,14332,3457,82.642
"6",6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13273,8,-233,-95,76.946,-0.345,184,"15",6,13735,1275,83.171
"7",7,"=","THE WEEKND","In The Night",11020,46,-38,-96,65.581,0.463,48,"27",7,11187,3011,67.098
"8",8,"=","SHAWN MENDES","Stitches",9542,-71,-618,-24,69.787,-0.107,222,"9",1,17999,2130,108.715
"9",9,"=","DEMI LOVATO","Confident",8569,38,-451,-19,44.792,0.511,90,"16",9,9049,1761,47.803
"10",10,"=","ONE DIRECTION","Perfect",8136,40,-272,-24,39.44,0.075,73,"19",10,8440,1211,41.357
"11",11,"=","THE CHAINSMOKERS","Roses f/Rozes",8055,61,79,-49,43.858,0.579,94,"13",11,8185,1619,44.567
"12",12,"=","DRAKE","Hotline Bling",7842,-93,-1265,194,48.056,-0.745,107,"6",2,16016,2377,99.499
"13",13,"=","DAYA","Hide Away",7754,15,94,-156,40.967,0.468,136,"18",13,7754,851,41.389
"14",14,"=","TWENTY ONE PILOTS","Stressed Out",7723,68,643,-216,44.392,0.663,45,"4",14,7723,1684,44.392
"15",15,"=","JUSTIN BIEBER","Love Yourself",7433,155,858,-205,50.362,1.386,26,"2",15,7433,2930,50.362
"16",16,"=","TAYLOR SWIFT","Wildest Dreams",6989,-22,-478,93,47.427,-0.072,125,"24",1,18848,3531,112.715
"17",17,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6152,1,5,-148,29.568,-0.099,36,"25",17,6335,1989,31.644
"18",18,"=","THE WEEKND","The Hills",5642,-14,-459,80,44.871,-0.105,150,"30",2,17451,2705,105.256
"19",19,"=","ELLE KING","Ex's and Oh's",5263,-131,-1287,89,32.059,-0.964,138,"5",7,12070,1468,71.394
