"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",12975,142,548,134,78.158,1.259,85,"6",1,12975,1586,78.158
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12577,-34,-527,19,80.091,-0.36,144,"14",1,13951,1685,86.013
"3",3,"=","RIHANNA We Found Love f/Calvin Harris",12268,198,1421,74,85.938,1.556,56,"1",3,12268,2184,85.938
"4",4,"=","ADELE Someone Like You",11065,-94,-1184,73,71.188,-0.695,105,"5",2,13563,2614,91.686
"5",5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10657,-141,-808,-51,74.031,-1.191,134,"12",1,14127,1893,93.336
"6",6,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10562,-106,-891,-90,62.234,-0.208,159,"17",4,11548,1097,70.438
"7",7,"=","LMFAO Sexy And I Know It",10543,9,208,-103,68.138,0.419,85,"3",6,10543,1530,68.138
"8",8,"=","BRUNO MARS It Will Rain",7291,124,1054,37,41.016,0.907,48,"2",8,7291,1337,41.016
"9",9,"=","KATY PERRY The One That Got Away",7236,111,818,-50,44.629,0.665,44,"11",9,7236,1631,44.629
"10",10,"=","DEV In The Dark",6912,-200,-943,-192,47.31,-0.979,114,"40",8,8037,1224,51.486
"11",11,"=","FOSTER THE PEOPLE Pumped Up Kicks",6681,-175,-1053,-34,39.253,-0.551,129,"13",3,12112,1356,70.246
"12",12,"=","JASON DERULO It Girl",6634,1,51,52,29.353,0.055,94,"24",10,6647,1048,29.353
"13",13,"=","FLO RIDA Good Feeling",6610,90,948,-116,43.015,1.007,56,"4",13,6610,1207,43.015
"14",14,"=","KELLY CLARKSON Mr. Know It All",5874,79,108,95,31.741,0.769,77,"26",13,5874,1093,31.741
"15",15,"=","LMFAO Party Rock Anthem",5088,-13,-348,13,33.771,-0.069,193,"16",1,14043,1859,94.193
"16",16,"=","NICKI MINAJ Fly f/Rihanna",4868,65,118,75,26.332,0.399,63,"34",16,4868,987,26.332
"17",17,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",4119,236,1163,146,23.487,1.307,43,"15",17,4119,1163,23.487
"18",18,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",3951,30,522,-94,19.382,0.315,89,"39",17,3951,636,19.382
"19",19,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3494,-46,-749,86,22.934,-0.572,147,"115",2,11835,1599,78.403
"20",20,"=","LADY GAGA You And I",3100,-65,-1032,228,16.083,-0.206,103,"29",7,7824,1553,44.474
"21",21,"+1","GAVIN DEGRAW Not Over You",2864,36,240,-17,14.095,0.14,87,"32",21,2864,532,14.095
"22",22,"+2","DRAKE Headlines",2651,114,649,41,20.838,0.673,35,"23",22,2651,649,20.838
"23",23,"=","JESSIE J Domino",2608,31,352,-15,14.391,0.326,65,"44",23,2608,381,14.391
"24",24,"+2","LADY ANTEBELLUM Just A Kiss",2484,40,206,-5,10.323,0.354,60,"38",24,2484,525,10.323
"25",25,"+3","LADY GAGA Marry The Night",2382,279,1507,176,14.694,1.112,11,"195",25,2382,1507,14.694
"26",26,"-1","BRITNEY SPEARS Criminal",2290,-200,-1107,-187,9.544,-1.07,60,"72",19,3422,669,17.372
"27",27,"-6","RIHANNA You Da One",2273,-656,549,-1633,20.952,-7.926,9,"9",20,3394,3394,36.963
"28",28,"-1","ALEXANDRA STAN Mr. Saxobeat",2190,-101,-692,0,24.188,-0.654,119,"61",18,4585,673,38.816
"29",29,"=","BREATHE CAROLINA Blackout",2015,54,272,22,10.012,0.305,87,"80",27,2015,343,10.012
"30",30,"=","HOT CHELLE RAE I Like It Like That f/New...",1999,77,325,50,8.097,0.502,51,"53",29,1999,407,8.097
"31",31,"=","FRAY Heartbeat",1798,20,256,-40,8.618,0.193,24,"82",30,1798,677,8.618
"32",32,"=","J. COLE Workout",1786,85,574,31,18.064,0.318,27,"28",32,1786,574,18.064
"33",33,"=","NICKELBACK When We Stand Together",1540,-31,-29,15,4.942,-0.146,49,"33",30,1615,457,5.4
"34",34,"=","OUTASIGHT Tonight Is The Night",1522,36,289,-31,7.2,0.313,19,"101",34,1522,500,7.2
"35",35,"=","JAY Z & KANYE WEST N***** In Paris",1420,59,416,-34,8.009,0.118,14,"20",35,1420,581,8.009
"36",36,"=","AVRIL LAVIGNE Wish You Were Here",1260,24,320,-37,4.67,0.142,14,"462",36,1260,503,4.67
"37",37,"=","PITBULL F/CHRIS BROWN International Love",1240,45,203,19,8.163,0.421,17,"77",37,1240,418,8.163
"38",38,"+1","BEYONCE Countdown",1156,-6,65,-6,3.596,-0.151,36,"74",36,1162,255,3.747
"39",39,"-1","ANDY GRAMMER Keep Your Head Up",1075,-89,-569,-1,5.758,-0.334,147,"147",21,3215,355,13.959
"40",40,"=","JENNIFER LOPEZ Papi",1043,-118,-439,-132,3.262,-0.464,43,"237",32,1477,488,6.062
"41",41,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",980,-75,-525,-38,3.116,-0.304,55,"238",29,1562,446,5.007
"42",42,"=","TAIO CRUZ Hangover f/Flo Rida",851,47,105,27,2.872,0.307,23,"271",42,851,194,2.872
"43",43,"+1","WE THE KINGS Say You Like Me",774,10,16,1,1.683,0.019,62,"--",42,774,320,1.706
"44",44,"-1","THE SCRIPT Nothing",761,-13,-412,76,4.399,-0.095,113,"84",18,4360,722,20.667
"45",45,"+1","COLBIE CAILLAT Brighter Than The Sun",652,24,109,4,1.887,0.059,14,"78",45,652,109,1.887
"46",46,"-1","THE CAB Bad",650,-5,8,-10,1.292,-0.006,33,"537",45,655,106,1.344
"47",48,"-1","KARMIN Crash Your Party",632,29,213,10,3.121,0.279,7,"--",47,632,234,3.121
"48",47,"+1","TIMBALAND Pass At Me f/Pitbull",632,52,221,-10,2.811,0.233,7,"356",47,632,319,2.811
"49",49,"=","DAUGHTRY Crawling Back To You",573,8,7,10,1.646,0.015,23,"221",46,573,134,1.681
"50",50,"=","JOJO Disaster",572,34,106,17,1.342,0.036,7,"950",49,572,118,1.342
