"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",16751,"+17",1635,"-404",113.734,"+0.099",46,"1",1,16751,3248,113.734
"2",2,"=","MAROON 5","Animals",15975,"-326",-1070,"-174",103.324,"-2.034",81,"15",1,17381,3186,114.705
"3",3,"=","ED SHEERAN","Don't",13977,"-403",-1454,"-317",79.286,"-2.767",153,"21",2,15646,2073,94.331
"4",4,"=","CALVIN HARRIS","Blame f/John Newman",13940,"-53",242,"-47",86.37,"+0.446",96,"31",3,13993,1988,86.37
"5",5,"=","NICK JONAS","Jealous",13184,"-59",667,"-244",74,"+0.019",93,"10",5,13243,1846,74
"6",6,"=","MR PROBZ","Waves",12101,"-155",-56,"-159",82.539,"-0.539",153,"24",5,12307,1264,83.219
"7",7,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",11072,"+217",1400,"+61",74.185,"+0.746",67,"12",7,11072,1751,74.185
"8",8,"=","TOVE LO","Habits (Stay High)",9807,"-311",-2359,"-16",72.255,"-2.629",173,"41",1,16744,2816,110.186
"9",9,"=","SAM SMITH","I'm Not The Only One",9588,"+65",841,"+28",60.116,"+0.678",79,"8",9,9588,1424,60.116
"10",10,"=","HOZIER","Take Me To Church",7707,"+146",1427,"-11",45.818,"+0.460",61,"2",10,7707,1438,45.818
"11",11,"=","TAYLOR SWIFT","Shake It Off",7279,"-198",-1172,"+32",50.634,"-2.213",117,"6",1,17531,9016,110.142
"12",12,"+1","SELENA GOMEZ","The Heart Wants What It Wants",7253,"+155",1563,"+95",43.644,"+1.040",37,"7",12,7253,2058,43.644
"13",13,"-1","IGGY AZALEA","Beg For It f/MØ",7171,"-35",39,"-67",37.315,"-0.276",50,"32",11,7212,2920,38.689
"14",14,"=","ALESSO","Heroes",6699,"-36",570,"-132",39.293,"-0.029",96,"39",13,6735,896,39.322
"15",15,"=","MEGHAN TRAINOR","Lips Are Movin",6493,"+137",911,"+60",36.258,"+0.725",54,"5",15,6493,1423,36.258
"16",16,"=","MARK RONSON","Uptown Funk f/Bruno Mars",6208,"+134",1251,"-55",37.716,"+1.042",33,"3",16,6208,2689,37.716
"17",17,"+1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",5104,"-121",-1135,"+3",32.79,"-0.651",137,"22",1,15754,4716,94.236
"18",18,"-1","JASON DERULO","Trumpets",4832,"-418",-2632,"-81",24.765,"-1.615",110,"38",9,8686,1238,46.628
"19",19,"=","FALL OUT BOY","Centuries",4737,"-12",306,"-1",22.141,"-0.135",87,"17",19,4749,679,22.502
"20",20,"=","JEREMIH","Don't Tell 'Em f/YG",4658,"-91",-800,"+147",30.756,"-0.589",146,"75",5,12620,1458,74.757
"21",21,"=","NICO & VINZ","In Your Arms",3880,"-31",152,"-59",18.062,"+0.073",80,"121",21,3920,1121,18.062
"22",22,"=","DAVID GUETTA","Dangerous f/Sam Martin",3326,"-67",-133,"-125",18.9,"-0.330",68,"51",22,3486,1540,19.376
"23",23,"=","ELLA HENDERSON","Ghost",3247,"+55",715,"-58",12.745,"+0.314",93,"33",23,3247,827,12.745
"24",24,"=","ONE DIRECTION","Night Changes",3163,"-10",631,"-132",11.746,"-0.082",28,"47",23,3173,1221,11.828
"25",25,"=","FIFTH HARMONY","Sledgehammer",2728,"+72",461,"+34",9.698,"+0.137",28,"127",25,2728,800,9.698
"26",26,"+1","ONEREPUBLIC","I Lived",2643,"+48",522,"+12",11.903,"+0.210",29,"34",26,2643,934,11.903
"27",27,"-1","CHARLI XCX","Break The Rules",2557,"-44",-213,"-80",9.575,"-0.084",73,"73",24,2872,609,10.469
"28",28,"=","JESSIE J","Burnin' Up f/2 Chainz",2351,"+27",79,"+29",10.612,"-0.056",54,"84",28,2372,516,11.703
"29",29,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",2246,"-69",-145,"-81",10.331,"-0.529",67,"128",26,2399,357,13.19
"30",30,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2078,"+41",429,"-21",18.691,"+0.334",41,"89",30,2078,480,18.691
"31",31,"=","EDEN XO","Too Cool To Dance",1711,"-6",187,"-22",5.234,"-0.009",41,"866",31,1717,410,5.647
"32",32,"+1","MILKY CHANCE","Stolen Dance",1670,"+12",250,"-6",9.81,"+0.217",49,"35",32,1670,256,9.81
"33",33,"+1","BIG SEAN","I Don't F**k With You f/E-40",1581,"-12",160,"-31",8.434,"-0.155",34,"173",33,1593,340,8.697
"34",34,"-2","FERGIE","L.A.LOVE (la la)",1528,"-150",-1350,"+99",5.893,"-0.659",71,"44",19,4267,1105,18.09
"35",35,"=","VANCE JOY","Riptide",1458,"+6",91,"-8",7.314,"-0.099",46,"30",35,1458,214,7.589
"36",36,"=","I LOVE MAKONNEN","Tuesday f/Drake",1420,"+29",227,"-17",5.324,"+0.086",23,"20",36,1420,445,5.324
"37",37,"=","PITBULL","Time Of Our Lives f/Ne-Yo",1273,"+49",428,"-15",7.603,"+0.299",15,"153",37,1273,471,7.603
"38",38,"+2","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",1257,"+144",981,"-23",10.731,"+0.878",5,"13/62",38,1257,1004,10.731
"39",39,"-1","HOODIE ALLEN","All About It f/Ed Sheeran",1217,"+59",440,"+17",5.133,"+0.244",19,"100",38,1217,444,5.133
"40",40,"-1","BEA MILLER","Young Blood",1125,"+7",47,"-1",2.861,"-0.073",57,"259",37,1207,232,3.412
"41",41,"=","ED SHEERAN","Thinking Out Loud",1036,"+101",622,"+50",10.751,"+0.961",6,"4",41,1036,622,10.751
