"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","What Do You Mean?",17640,211,2251,-152,109.772,0.787,47,"6",1,17640,5900,109.772
"2",2,"=","THE WEEKND","The Hills",17310,91,925,-96,103.729,0.793,73,"2/3/46",2,17310,2705,103.729
"3",3,"+1","TAYLOR SWIFT","Wildest Dreams",16939,446,2197,157,102.722,1.97,48,"4",3,16939,3531,102.722
"4",4,"-1","R. CITY","Locked Away f/Adam Levine",16587,-342,-813,-363,92.248,-1.633,96,"9",1,17400,2155,103.625
"5",5,"=","SHAWN MENDES","Stitches",14023,272,1883,2,86.826,1.23,145,"5",5,14023,2130,86.826
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",11246,-254,-2328,47,71.465,-0.78,114,"26/57",1,18426,4663,107.401
"7",7,"=","THE WEEKND","Can't Feel My Face",9522,-213,-1697,17,66.128,-1.026,128,"11",1,18773,4549,114.623
"8",8,"+1","ONE DIRECTION","Drag Me Down",9436,54,312,-35,49.476,0.554,75,"21",8,9436,3358,49.476
"9",9,"-1","ED SHEERAN","Photograph",9191,-376,-2294,-109,55.1,-2.106,152,"33",4,13993,1365,85.189
"10",10,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",8972,-118,-1281,154,62.034,-0.804,157,"30",1,18151,2026,108.966
"11",11,"=","MACKLEMORE & RYAN LEWIS","Downtown",8394,26,100,-1,40.043,0.372,48,"14/63",11,8394,3957,41.324
"12",12,"=","X AMBASSADORS","Renegades",7820,137,1281,-3,39.895,0.77,65,"20",12,7820,1573,39.895
"13",13,"+1","ELLIE GOULDING","On My Mind",7275,83,969,-172,42.747,0.907,27,"13",13,7275,3457,42.747
"14",14,"+1","HAILEE STEINFELD","Love Myself",6956,5,122,-29,33.359,0.461,64,"24",13,6956,2308,33.359
"15",15,"-2","DEMI LOVATO","Cool For The Summer",6945,-340,-3181,153,39.93,-1.903,105,"69",2,14976,4704,81.953
"16",16,"=","NICK JONAS","Levels",6907,19,44,-65,33.309,-0.116,52,"23",13,6907,1791,33.425
"17",17,"+1","DRAKE","Hotline Bling",6350,261,1965,5,39.476,1.417,30,"1",17,6350,1965,39.476
"18",18,"-1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",6234,50,587,-103,38.762,0.482,80,"34",17,6234,1033,38.762
"19",19,"=","ELLE KING","Ex's and Oh's",6061,109,941,3,32.778,0.568,61,"8",18,6061,1084,32.778
"20",20,"=","ALESSIA CARA","Here",5684,178,923,33,30.38,1.658,87,"16",20,5684,1114,30.38
"21",21,"=","SELENA GOMEZ","Same Old Love",5417,186,1070,77,26.969,1.061,29,"7",21,5417,1534,26.969
"22",22,"=","MAJOR LAZER","Powerful f/Ellie Goulding",4988,51,469,-59,22.621,0.002,39,"73",21,4988,1101,23.32
"23",23,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",3670,90,611,37,16.918,0.502,107,"10",23,3670,611,16.918
"24",24,"+1","DEMI LOVATO","Confident",2696,192,1565,30,15.478,1.001,13,"43",24,2696,1565,15.478
"25",25,"-1","DAYA","Hide Away",2590,42,262,15,9.372,0.122,59,"45",24,2590,393,9.372
"26",26,"+1","CONRAD SEWELL","Hold Me Up",2375,78,246,25,15.121,-0.073,15,"430",26,2375,1607,15.409
"27",27,"+2","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",2360,147,875,30,12.258,0.511,14,"68",27,2360,977,12.258
"28",28,"-2","JESS GLYNNE","Hold My Hand",2360,7,182,-19,11.215,-0.019,96,"36",25,2360,276,11.234
"29",29,"-1","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2250,-30,-12,-57,8.244,-0.164,71,"78",27,2287,399,9.292
"30",30,"=","MAROON 5","Feelings",2202,25,347,-24,8.868,-0.141,25,"202",29,2202,851,9.009
"31",31,"=","RACHEL PLATTEN","Fight Song",2075,-27,-330,23,9.667,-0.103,149,"29",8,10402,1603,52.805
"32",32,"=","NICKY JAM","El Perdon",1808,-11,20,-22,19.004,-0.004,49,"204",32,1834,278,19.008
"33",33,"=","FETTY WAP","679 f/Remy Boyz...",1725,45,375,-4,9.171,0.367,38,"15",33,1725,441,9.171
"34",34,"=","AUDIEN","Something Better f/Lady A.",1648,35,246,8,6.351,0.294,26,"66",34,1648,402,6.351
"35",35,"=","BECKY G","Break A Sweat",1488,7,90,-6,4.441,0.006,38,"312",35,1488,370,4.584
"36",36,"=","DNCE","Cake By The Ocean",1367,61,418,-8,7.293,0.243,14,"112",36,1367,578,7.293
"37",37,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",1160,-101,-1473,282,6.929,-0.48,119,"28",15,6757,722,33.805
"38",38,"=","NICO & VINZ","That's How You Know f/B. Rexha",1092,24,160,7,2.404,0.061,56,"203",38,1092,160,2.404
"39",39,"=","THE CHAINSMOKERS","Roses f/Rozes",1065,53,302,33,4.988,0.269,17,"80",39,1065,302,4.988
"40",40,"=","OMI","Hula Hoop",962,19,27,-8,3.836,-0.045,24,"159",40,975,227,4.403
"41",41,"=","HALSEY","New Americana",884,19,151,-1,3.399,0.135,17,"140",41,884,205,3.399
"42",42,"=","SIA","Alive",851,5,286,-47,2.932,0.006,8,"171",42,851,408,2.932
"43",43,"+4","5 SECONDS OF SUMMER","Hey Everybody!",775,147,775,147,5.374,0.759,3,"154",43,775,775,5.374
"44",44,"-1","SHAGGY","Only Love f/Pitbull",753,-2,44,-24,4.406,-0.033,15,"518",43,755,233,4.439
"45",45,"=","PENTATONIX","Can't  Sleep Love",669,14,106,7,1.839,0.05,6,"--",45,669,106,1.839
"46",46,"=","EMPIRE CAST","No Doubt About It",665,25,127,7,1.762,0.037,4,"235",46,665,211,1.762
"47",47,"-3","CARLY RAE JEPSEN","Run Away With Me",641,-31,-117,-24,1.933,-0.096,20,"1032",43,765,484,2.337
"48",48,"=","ECHOSMITH","Let's Love",568,-15,-41,-20,0.979,-0.048,11,"1256",47,612,89,1.162
"49",49,"+1","ANDY GRAMMER","Good To Be Alive (Hallelujah)",497,1,-10,-3,1.074,-0.028,3,"108",49,508,16,1.116
"50",50,"-1","FETTY WAP","My Way f/Monty",493,-13,-28,-3,2.164,0.033,45,"53",44,850,223,4.201
