"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",15662,"+62",28,"+151",108.132,"+0.160",70,"7/60",1,16328,2904,116.491
"2",2,"=","ONEREPUBLIC","Counting Stars",15269,"+25",18,"+22",103.686,"-0.092",87,"4",2,15661,2609,108.716
"3",3,"=","PITBULL","Timber f/Ke$ha",14919,"+57",278,"+21",96.525,"+0.306",85,"1",3,14919,2001,97.591
"4",4,"=","IMAGINE DRAGONS","Demons",12389,"-149",-987,"-123",79.432,"-0.790",128,"14",1,14595,1982,96.313
"5",5,"=","ZEDD","Stay The Night f/...",9451,"+3",256,"-59",60.399,"-0.075",100,"45",5,9451,1238,63.228
"6",6,"=","AVICII","Wake Me Up",9284,"-118",-461,"-82",69.7,"-0.563",164,"12",1,17010,2103,116.977
"7",7,"=","ELLIE GOULDING","Burn",9271,"+150",748,"+60",66.527,"+0.753",93,"15",7,9271,1500,66.527
"8",8,"=","LADY GAGA","Do What U Want f/...",9095,"+88",845,"+33",53.687,"+0.261",70,"34",7,9095,1408,53.687
"9",9,"+1","ONE DIRECTION","Story Of My Life",8286,"+61",513,"-48",50.27,"+0.143",69,"8",9,8286,1292,50.27
"10",10,"-1","PASSENGER","Let Her Go",8278,"+22",400,"-33",46.147,"+0.269",100,"6",9,8278,1223,46.147
"11",11,"=","NEIGHBOURHOOD","Sweater Weather",8087,"-33",120,"-32",43.841,"-0.229",192,"24",7,8120,869,44.07
"12",12,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6736,"-10",210,"-53",35.997,"+0.101",115,"29",12,6746,764,36.292
"13",13,"=","LORDE","Royals",6651,"-51",-312,"+52",44.137,"+0.081",148,"10",1,16495,2817,112.509
"14",14,"=","MILEY CYRUS","Wrecking Ball",6616,"-55",-36,"+9",41.802,"-0.700",118,"23",1,15459,2954,107.57
"15",15,"=","LORDE","Team",6342,"+147",637,"+99",41.387,"+0.133",45,"13",15,6342,1348,41.387
"16",16,"=","KATY PERRY","Dark Horse",6293,"+175",1615,"+20",42.265,"+1.126",46,"2",16,6293,1957,42.265
"17",17,"=","A GREAT BIG WORLD","Say Something w/C...",6027,"+69",574,"-29",38.45,"+0.307",46,"3/86",16,6027,1506,38.45
"18",18,"=","DRAKE","Hold On We're Goi...",5572,"-42",-50,"-24",35.555,"+0.088",149,"50",4,11961,1610,74.25
"19",19,"=","BASTILLE","Pompeii",4966,"+55",489,"-36",29.762,"+0.297",60,"9",18,4966,1030,29.762
"20",20,"=","JOHN NEWMAN","Love Me Again",4125,"+52",338,"+40",18.703,"+0.223",95,"55",20,4125,570,18.703
"21",21,"=","BEYONCE","XO",3237,"+167",950,"+79",21.286,"+0.663",18,"78",21,3237,1464,21.286
"22",22,"=","BRUNO MARS","Young Girls",3113,"+67",676,"-55",18.297,"+0.472",25,"196",22,3113,816,18.297
"23",23,"=","ZENDAYA","Replay",2973,"-44",-210,"-81",9.711,"-0.277",82,"31",23,3347,472,12.61
"24",24,"=","FALL OUT BOY","Alone Together",2934,"-74",-201,"-49",14.38,"-0.368",141,"75",22,3296,471,18.251
"25",25,"+1","SARA BAREILLES","Brave",2815,"-11",-154,"-4",17.373,"-0.036",128,"25",24,3095,380,19.453
"26",26,"+1","BRITNEY SPEARS","Perfume",2688,"-64",-426,"+3",11.076,"-0.519",59,"144",22,3580,896,17.467
"27",27,"+1","FLO RIDA","How I Feel",2631,"-5",2,"-33",11.916,"+0.017",60,"93",27,2706,547,12.521
"28",28,"-3","KATY PERRY","Unconditionally",2629,"-230",-1505,"-129",13.606,"-0.942",80,"40",8,8987,3384,51.293
"29",29,"=","SELENA GOMEZ","Slow Down",2404,"-49",-353,"+100",13.973,"-0.193",142,"99",7,9868,1167,57.795
"30",30,"+1","DEMI LOVATO","Neon Lights",2128,"+45",357,"-8",12.563,"+0.056",40,"119",30,2128,390,12.563
"31",31,"-1","CALVIN HARRIS","Thinking About Yo...",2121,"+4",69,"-10",13.86,"+0.131",67,"229",30,2179,277,14.361
"32",32,"=","JUSTIN TIMBERLAKE","TKO",1927,"-7",-14,"+60",7.969,"+0.005",105,"177",11,6739,1724,32.813
"33",33,"=","JASON DERULO","Marry Me",1790,"-42",-372,"+131",8.341,"-0.256",115,"65",14,6157,856,31.947
"34",34,"=","THE 1975","Chocolate",1612,"+6",141,"-62",5.764,"+0.001",44,"173",34,1612,387,5.764
"35",35,"=","AVICII","Hey Brother",1481,"+33",197,"+32",9.515,"-0.033",33,"37",35,1481,388,9.548
"36",36,"=","CASH CASH","Take Me Home f/Be...",1438,"+24",312,"-3",10.327,"-0.011",51,"227",36,1438,315,10.338
"37",37,"=","MILEY CYRUS","Adore You",1429,"+80",409,"-4",8.813,"+0.209",12,"35",37,1429,668,8.813
"38",38,"+1","AMERICAN AUTHORS","Best Day Of My Li...",1301,"+38",150,"+22",6.283,"+0.125",29,"39",38,1301,335,6.283
"39",39,"-1","LUPE FIASCO","Old School Love f...",1265,"-29",-112,"-25",4.003,"-0.115",51,"184",34,1443,284,6.015
"40",40,"=","CHRIS WALLACE","Keep Me Crazy",1000,"-7",-68,"-1",2.632,"-0.037",125,"--",37,1200,133,3.11
"41",41,"=","NEW POLITICS","Harlem",950,"-51",25,"-72",2.524,"-0.075",124,"122",33,1573,285,5.948
"42",42,"=","MKTO","Classic",912,"+12",45,"+15",2.069,"+0.018",37,"166",42,912,159,2.069
"43",43,"=","JASON DERULO","Talk Dirty f/2 Ch...",891,"+38",256,"+14",5.389,"+0.181",9,"38",43,891,256,5.389
"44",44,"=","MARTIN GARRIX","Animals",700,"+21",-42,"+27",5.7,"+0.161",37,"62",44,778,169,6.573
"45",45,"=","NONONO","Pumpin Blood",677,"+5",46,"+16",1.85,"+0.053",28,"--",45,682,87,1.928
"46",46,"=","JAKE MILLER","Collide",576,"-10",-54,"-7",1.302,"-0.023",28,"--",46,688,134,1.677
"47",47,"=","CAMRYN","LoveSick",506,"-7",-55,"-5",0.585,"-0.029",14,"--",47,682,125,0.944
"48",48,"=","FRAY","Love Don't Die",484,"+1",37,"+1",1.422,"+0.023",2,"85",48,484,37,1.422
