"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ELLIE GOULDING","Love Me Like You Do",17785,-177,-612,16,112.789,-1.52,112,"15",1,18696,2216,120.696
2,"=","THE WEEKND","Earned It",16727,98,1030,6,99.904,0.647,73,"9",2,16727,2820,99.904
3,"=","NATALIE LA ROSE","Somebody f/Jeremih",15514,-83,-371,-56,84.009,-0.184,118,"18",3,15912,2141,87.237
4,"=","MAROON 5","Sugar",13920,-505,-2967,-250,93.571,-2.558,111,"14/48",1,18530,2244,117.81
5,"=","JASON DERULO","Want To Want Me",12865,146,940,80,75,0.874,54,"3",5,12865,4301,75
6,"=","ARIANA GRANDE","One Last Time",11964,48,210,151,71.491,-0.039,84,"39",6,11964,2135,76.95
7,"=","FLO RIDA","GDFR f/Sage The Gemini",11307,28,421,-57,61.451,-0.098,113,"11",7,11307,1433,61.931
8,"+1","WALK THE MOON","Shut Up And Dance",11212,305,1688,160,70.974,1.909,77,"2",8,11212,2103,70.974
9,"-1","NICK JONAS","Chains",11148,152,1311,16,60.187,1.184,111,"19",8,11148,1311,60.187
10,"=","TAYLOR SWIFT","Style",10672,-178,-1595,303,72.474,-1.095,117,"28",1,18488,3111,115.714
11,"=","WIZ KHALIFA","See You Again f/Charlie Puth",10353,485,3063,136,73.974,4.058,29,"1/57",11,10353,3607,73.974
12,"=","MARK RONSON","Uptown Funk f/Bruno Mars",9767,-98,-537,195,69.473,-1.289,173,"8",1,19386,3126,125.545
13,"+1","TOVE LO","Talking Body",7604,97,918,1,44.728,0.518,107,"22",13,7604,1043,44.728
14,"-1","ZEDD","I Want You To Know f/S. Gomez",7549,-398,-1327,-268,42.864,-3.185,68,"58",11,9109,3786,52.698
15,"=","ED SHEERAN","Thinking Out Loud",7194,-222,-759,-26,45.12,-1.337,146,"20",1,18914,3319,118.241
16,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",6148,147,1056,46,38.38,1.16,55,"6",16,6148,1056,38.38
17,"=","MEGHAN TRAINOR","Dear Future Husband",5604,77,462,2,26.699,0.314,43,"13",17,5604,1246,26.699
18,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",5460,165,1359,99,29.742,0.691,56,"21",18,5460,1359,29.742
19,"=","SAM SMITH","Lay Me Down",4695,-51,-188,-76,21.963,-0.386,81,"49/72",18,4887,1008,24.788
20,"=","ECHOSMITH","Bright",4665,84,467,69,20.114,0.389,89,"32",20,4665,965,20.114
21,"=","FIFTH HARMONY","Worth It f/Kid Ink",4356,123,830,55,20.179,0.49,59,"12",21,4356,830,20.179
22,"=","TORI KELLY","Nobody Love",3191,-248,-1819,-103,11.778,-1.296,81,"25",16,5612,1398,26.444
23,"=","FETTY WAP","Trap Queen",2769,78,634,43,16.841,0.437,34,"4",23,2769,634,16.841
24,"=","GEORGE EZRA","Budapest",2724,57,167,57,11.203,0.196,61,"31",24,2724,440,11.203
25,"+2","ANDY GRAMMER","Honey, I'm Good",2593,57,357,31,11.967,0.288,66,"5",25,2593,357,11.967
26,"=","RYN WEAVER","OctaHate",2591,39,265,25,8.819,0.157,55,"91",25,2591,649,8.819
27,"-2","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",2451,-108,-1332,52,11.439,-0.384,97,"35",6,11254,3932,65.756
28,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",2362,36,443,-21,12.739,0.319,69,"96",28,2362,464,12.739
29,"=","SHEPPARD","Geronimo",2314,19,28,2,9.148,0.17,72,"30",28,2314,732,9.148
30,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",2188,82,665,-49,12.952,0.326,21,"24",30,2188,714,12.952
31,"+1","NATE RUESS","Nothing Without Love",2009,29,129,39,9.106,-0.211,30,"54",31,2009,1078,9.694
32,"-1","CALVIN HARRIS","Outside f/Ellie Goulding",1982,-47,-814,242,19.978,0.012,133,"110",8,9077,1280,60.662
33,"=","LUNCHMONEY LEWIS","Bills",1777,-112,-598,-72,5.288,-0.213,69,"68",27,2565,672,9.683
34,"=","SIA","Elastic Heart f/The Weeknd...",1723,65,261,35,11.965,0.575,48,"52",34,1723,439,11.965
35,"=","MARTIN GARRIX","Don't Look Down f/Usher",1605,50,379,-10,10.008,0.137,20,"103",35,1605,627,10.008
36,"=","CARLY RAE JEPSEN","I Really Like You",1586,54,381,7,5.955,0.18,31,"85",36,1586,381,5.955
37,"+3","CALVIN HARRIS","Pray To God f/HAIM",1298,54,355,55,8.022,0.696,15,"180",37,1298,664,8.022
38,"+1","R5","Let's Not Be Alone Tonight",1291,42,143,16,3.298,0.043,36,"283",38,1291,490,3.298
39,"-1","NICKI MINAJ","Truffle Butter f/Drake...",1266,2,-194,93,6.752,-0.149,104,"51",24,3035,577,17.071
40,"+1","RIHANNA","American Oxygen",1258,104,901,3,4.513,0.21,6,"168",40,1258,901,4.513
41,"-4","CHRIS BROWN & TYGA","Ayo",1256,-44,-467,48,5.499,-0.229,74,"78",27,2477,346,11.871
42,"=","DILLON FRANCIS & DJ SNAKE","Get Low",1117,40,268,56,5.158,0.192,33,"64",41,1117,353,5.158
43,"=","PITBULL","Fun f/Chris Brown",1059,88,543,14,7.88,0.278,6,"296",43,1059,543,7.88
44,"+1","ALESSO","Cool",965,5,84,-11,3.622,0.01,29,"269",43,965,273,3.893
45,"+3","NICKI MINAJ","The Night Is Still Young",944,156,735,120,7.098,1.17,2,"261",45,944,735,7.098
46,"=","FALL OUT BOY","Uma Thurman",911,34,254,2,3.357,0.173,12,"62",45,911,318,3.357
47,"-3","LIFE OF DILLON","Overload",888,-77,-534,5,2.749,-0.16,65,"123",35,1719,486,4.787
48,"-1","KATY TIZ","Whistle (While You Work)",834,17,87,14,1.871,0.018,20,"141",44,834,133,1.871
