"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",15450,"-65",-351,"-17",123.554,"-0.617",97,"7",1,16073,2452,126.481
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",14650,"-17",121,"-119",114.578,"-1.089",168,"22",2,14704,1905,116.982
"3",3,"=","WILL.I.AM & BRITN...","Scream And Shout",13099,"+55",391,"-21",98.918,"+0.645",91,"5",3,13099,2182,99.406
"4",4,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",13021,"+207",1375,"+56",97.369,"+1.074",98,"2",4,13021,2020,97.369
"5",5,"=","MAROON 5","Daylight",10961,"+76",848,"-27",81.395,"+0.809",93,"14",5,10961,1308,81.395
"6",6,"=","BRUNO MARS","Locked Out Of Hea...",9995,"-82",-692,"-111",81.16,"-0.308",146,"11",1,15928,2790,124.488
"7",7,"=","CALVIN HARRIS","Sweet Nothing f/F...",9655,"+76",791,"+48",76.962,"+0.279",101,"25",7,9655,1126,76.962
"8",8,"=","LUMINEERS","Ho Hey",8852,"-188",-522,"-147",68.166,"-1.203",161,"12",2,13545,1921,101.636
"9",9,"=","KE$HA","C'mon",8228,"+82",372,"+45",51.926,"-0.200",70,"33",9,8228,1547,54.334
"10",10,"=","JUSTIN BIEBER","Beauty And A Beat...",7845,"-60",-1277,"+358",60.394,"-1.788",129,"38",2,12731,1998,87.772
"11",11,"=","BRUNO MARS","When I Was Your M...",7325,"+139",1407,"-84",57.882,"+1.510",40,"3",11,7325,1738,57.882
"12",12,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7138,"+60",199,"-7",48.598,"+0.748",41,"6",11,7138,6457,59.334
"13",13,"=","IMAGINE DRAGONS","It's Time",6972,"+50",566,"-78",45.911,"+0.311",154,"30",13,6972,983,45.911
"14",14,"+1","KELLY CLARKSON","Catch My Breath",6542,"+47",244,"+52",42.587,"+0.666",121,"28",14,6542,767,42.587
"15",15,"-1","PINK","Try",6419,"-330",-2191,"-220",47.35,"-0.797",119,"32",6,9909,1515,66.33
"16",16,"=","THE SCRIPT","Hall Of Fame f/wi...",5617,"-30",32,"-56",31.354,"-0.295",161,"31",16,5672,564,31.748
"17",17,"+1","PITBULL","Feel This Moment",5009,"+147",1346,"-112",37.868,"+1.348",49,"18",17,5009,1505,37.868
"18",18,"-1","ALICIA KEYS","Girl On Fire",4850,"-178",-1435,"+48",30.714,"-0.968",124,"21/46",9,7658,1171,50.899
"19",19,"=","OLLY MURS","Troublemaker f/Fl...",4688,"+58",373,"-28",31.79,"+0.052",69,"20",18,4688,766,31.79
"20",20,"=","RIHANNA","Stay f/Mikky Ekko",4676,"+214",1386,"-5",35.909,"+2.025",28,"4",20,4676,1490,35.909
"21",21,"=","ONE DIRECTION","Kiss You",4007,"+23",383,"-117",20.517,"+0.628",33,"55",20,4007,1186,20.517
"22",22,"=","OF MONSTERS AND M...","Little Talks",3793,"+8",268,"-86",24.155,"-0.355",98,"23",20,3793,655,24.51
"23",23,"=","MUMFORD & SONS","I Will Wait",3691,"+42",591,"-37",25.061,"-0.163",50,"16",23,3691,747,25.224
"24",24,"=","HUNTER HAYES","Wanted",2862,"-62",-143,"-118",18.147,"-0.095",133,"29",23,3020,368,18.605
"25",25,"=","CHRIS WALLACE","Remember When (Pu...",2841,"-17",70,"-84",13.575,"+0.092",196,"117",25,2858,332,13.81
"26",26,"=","NELLY","Hey Porsche",2413,"+10",174,"-29",13.293,"-0.175",37,"10",26,2413,673,13.955
"27",27,"=","KREWELLA","Alive",2230,"+144",776,"-8",20.982,"+0.891",17,"101",27,2230,784,20.982
"28",28,"=","FUN.","Carry On",2012,"+47",417,"-40",11.275,"+0.620",47,"19",27,2012,495,11.275
"29",29,"=","FALL OUT BOY","My Songs Know Wha...",1729,"+142",884,"+89",11.729,"+0.567",14,"37",29,1729,884,11.729
"30",30,"=","BRITT NICOLE","Gold",1554,"-14",39,"-43",5.523,"-0.044",70,"116",29,1575,314,5.567
"31",31,"=","ICONA POP","I Love It f/Charl...",1380,"+99",526,"+24",13.211,"+0.802",16,"69",31,1380,526,13.211
"32",32,"=","MUSE","Madness",1290,"+24",129,"-1",4.399,"+0.150",71,"44",32,1290,215,4.399
"33",33,"=","AFROJACK & CHRIS ...","As Your Friend",1250,"+29",279,"-15",9.556,"-0.059",24,"47",33,1250,362,9.636
"34",34,"+2","CHER LLOYD","With Ur Love f/Ju...",1169,"+55",309,"+3",5.533,"+0.212",14,"267",34,1169,571,5.533
"35",35,"-1","JONN HART","Who Booty f/Frenc...",1139,"-57",-364,"-38",5.379,"-0.229",83,"113",29,1580,252,6.617
"36",36,"-1","PITBULL","Don't Stop The Pa...",1119,"-48",-822,"+287",6.348,"-0.128",140,"49",12,6363,675,41.893
"37",37,"=","TREY SONGZ","Simply Amazing",1045,"+13",132,"-18",6.603,"-0.030",28,"197",35,1045,243,6.918
"38",38,"=","NE-YO","Forever Now",939,"+24",168,"+12",9.461,"+0.252",30,"344",38,939,269,9.685
"39",39,"+1","ONEREPUBLIC","If I Lose Myself",844,"+23",184,"-1",2.58,"+0.073",19,"357",39,844,318,2.58
"40",40,"+1","EMELI SANDE","Next To Me",797,"+41",412,"-22",7.261,"+0.593",8,"76",40,797,453,7.261
"41",41,"-2","SKYLAR GREY","C'mon Let Me Ride...",740,"-85",-463,"-68",1.957,"-0.256",42,"201",32,1286,381,5.139
"42",42,"=","A$AP ROCKY","F**kin Problems f...",672,"+13",125,"+8",2.993,"+0.011",21,"26",41,672,154,2.993
"43",43,"=","BENNY BENASSI","Cinema f/Gary Go",545,"+29",122,"+26",4.674,"-0.006",14,"263",43,545,155,4.68
