"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17305,-2,-186,6,122.403,0.003,105,"3",1,17515,2780,123.167
"2",2,"=","LORDE","Team",15846,210,1154,105,104.226,0.884,104,"11",2,15846,1641,104.226
"3",3,"=","BASTILLE","Pompeii",13677,204,1657,-105,92.163,1.56,119,"8",3,13677,1804,92.163
"4",4,"=","PHARRELL WILLIAMS","Happy",13200,332,1983,32,95.02,1.558,48,"1",4,13200,2386,95.02
"5",5,"=","JASON DERULO","Talk Dirty f/2 Chainz",12299,169,1137,-24,77.469,0.812,68,"5",5,12299,2775,77.469
"6",6,"=","ONE DIRECTION","Story Of My Life",11329,-380,-1356,-335,66.595,-2.007,128,"26",3,12896,1527,82.164
"7",7,"=","ONEREPUBLIC","Counting Stars",10178,-142,-1127,-7,78.866,-1.187,146,"20",1,16524,2609,113.696
"8",8,"=","ELLIE GOULDING","Burn",9478,-303,-2332,98,65.011,-1.659,152,"46",2,14810,1623,95.425
"9",9,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",8723,-358,-1600,-255,50.462,-2.099,105,"14",7,10605,1506,64.936
"10",10,"=","PITBULL","Timber f/Ke$ha",8423,-119,-1156,111,61.901,-1.117,144,"17",1,16901,2001,117.778
"11",11,"=","BRUNO MARS","Young Girls",8386,4,314,-94,46.444,-0.24,84,"63",11,8386,938,46.994
"12",12,"=","ALOE BLACC","The Man",7313,121,598,102,39.792,0.709,44,"9",12,7313,1722,39.792
"13",13,"=","EMINEM","The Monster f/Rihanna",6734,-47,-545,91,50.504,-0.592,129,"51",1,16414,2904,117.022
"14",14,"=","DEMI LOVATO","Neon Lights",6544,69,524,28,36.226,0.303,99,"39",14,6544,675,36.226
"15",15,"+1","JOHN LEGEND","All Of Me",6385,265,1796,-14,45.998,2.391,37,"2",15,6385,1858,45.998
"16",16,"-1","CASH CASH","Take Me Home f/Bebe Rexha",6273,0,268,-101,33.888,0.062,110,"60",15,6273,1074,33.888
"17",17,"=","BEYONCE","Drunk In Love f/Jay Z",6142,190,1395,17,39.285,1.153,47,"13",17,6142,1663,39.285
"18",18,"=","AVICII","Hey Brother",6076,127,769,38,34.916,0.753,92,"16",17,6076,789,34.916
"19",19,"+1","AMERICAN AUTHORS","Best Day Of My Life",5424,88,872,-106,29.046,0.65,88,"10",19,5424,978,29.046
"20",20,"-1","JOHN NEWMAN","Love Me Again",4970,-393,-1491,-329,23.561,-2.012,154,"53",13,6684,697,35.821
"21",21,"=","ZENDAYA","Replay",4807,-23,65,23,19.429,-0.135,141,"76",18,4830,472,20.776
"22",22,"=","MARTIN GARRIX","Animals",4753,99,967,-26,32.475,0.726,96,"24",22,4753,993,32.475
"23",23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4133,-29,201,-97,19.774,-0.261,53,"31",22,4164,1848,20.33
"24",24,"=","KID INK","Show Me f/Chris Brown",3535,28,270,15,20.101,0.107,61,"23",24,3535,644,21.33
"25",25,"=","NAUGHTY BOY","La La La f/Sam Smith",3437,64,666,-31,16.982,0.32,54,"75",25,3437,697,16.982
"26",26,"=","MILEY CYRUS","Adore You",2555,-244,-1803,29,10.235,-1.116,71,"30",15,5927,1542,27.855
"27",27,"+1","PARAMORE","Ain't It Fun",2263,54,728,-73,13.885,0.304,27,"68",27,2263,887,13.885
"28",28,"-1","CALVIN HARRIS","Thinking About You",2177,-189,-1170,-112,9.128,-0.873,126,"261",22,3761,605,22.25
"29",29,"=","MKTO","Classic",2122,25,224,-18,7.452,0.03,96,"64",28,2122,279,7.452
"30",30,"=","THE CHAINSMOKERS","#Selfie",2107,122,979,17,14.703,0.711,18,"41",30,2107,979,14.703
"31",31,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",1958,72,481,40,8.133,0.201,31,"83",31,1958,481,8.133
"32",32,"+3","JUSTIN TIMBERLAKE","Not A Bad Thing",1715,232,1043,132,13.59,1.88,12,"56",32,1715,1043,13.59
"33",33,"+1","DJ SNAKE & LIL JON","Turn Down For What",1618,53,264,36,9.453,0.455,47,"12",33,1618,353,9.453
"34",34,"-1","NONONO","Pumpin Blood",1617,19,182,2,5.839,0.049,87,"245",32,1617,237,5.839
