"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","LMFAO Party Rock Anthem",13948,50,690,-49,92.473,0.326,76,"1/99",1,13948,1859,92.473
"2",2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13796,88,751,-142,86.457,0.52,59,"2",2,13796,2322,86.457
"3",3,"=","PITBULL Give Me Everything f/Ne-Yo",13362,-109,-572,-62,90.528,-0.329,76,"8",1,14233,1811,95.596
"4",4,"=","LADY GAGA The Edge Of Glory",10488,-179,-1060,-161,64.683,-0.762,76,"15",3,11672,2193,68.045
"5",5,"=","ADELE Rolling In The Deep",9906,-278,-1386,-91,68.623,-0.574,76,"10",1,14295,2273,96.15
"6",6,"=","NICKI MINAJ Super Bass",9528,216,1182,115,59.414,1.237,76,"7",6,9528,1188,59.414
"7",7,"=","ONEREPUBLIC Good Life",8670,135,891,-12,47.854,0.745,76,"12",7,8670,903,47.854
"8",8,"=","HOT CHELLE RAE Tonight Tonight",8392,119,681,37,44.465,0.412,76,"4",7,8392,838,44.465
"9",9,"=","BRITNEY SPEARS I Wanna Go",7799,185,1273,-6,52.302,1.753,42,"9",9,7799,1768,52.302
"10",10,"=","JASON DERULO Don't Wanna Go Home",6822,-146,-464,-163,34.558,-0.96,74,"22",9,7292,1463,37.775
"11",11,"=","LUPE FIASCO The Show Goes On",6642,-203,-1139,-59,39.194,-1.336,76,"45",6,8825,1043,53.459
"12",12,"=","BLACK EYED PEAS Just Can't Get Enough",5892,-121,-805,-15,40.894,-0.548,76,"46",2,13366,715,84.474
"13",13,"=","KATY PERRY E.T.",5647,-200,-712,-105,39.075,-1.592,76,"54",1,14624,0,96.745
"14",14,"=","LIL WAYNE How To Love",5643,187,1219,46,32.532,1.374,51,"5",14,5643,1328,32.532
"15",15,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4754,81,510,25,24.456,0.364,76,"31",15,4754,615,24.456
"16",16,"-1","BRUNO MARS Lazy Song",4730,-104,-738,106,22.102,-0.456,76,"26",3,11422,1054,61.587
"17",17,"=","THE BAND PERRY If I Die Young",4472,44,233,15,24.302,-0.025,76,"17",17,4472,655,24.327
"18",18,"=","BEYONCE Best Thing I Never Had",4285,10,312,-77,20.655,0.054,48,"18",18,4285,856,20.655
"19",19,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",4255,166,1303,-62,25.886,1.17,30,"3/95",19,4255,1450,25.886
"20",20,"-1","NICOLE SCHERZINGER Right There",4202,-54,-187,-96,17.378,-0.429,60,"33",16,4411,720,21.085
"21",21,"-1","BRITNEY SPEARS Till The World Ends",4107,-52,-634,83,30.614,-0.522,76,"66",3,11896,966,75.819
"22",22,"=","CHRIS BROWN She Ain't You",3491,58,421,-3,18.599,0.477,65,"52",22,3491,635,18.599
"23",23,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3121,61,591,6,17.607,0.395,51,"55",23,3121,591,17.607
"24",24,"-1","RIHANNA California King Bed",3035,-215,-818,-245,12.637,-0.807,71,"30",19,3856,616,16.018
"25",25,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2390,84,607,3,13.532,0.281,42,"37",25,2390,634,13.532
"26",26,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2140,110,877,40,10.452,0.43,17,"28",26,2140,877,10.452
