"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","When I Was Your M...",15757,"-47",-238,"-111",105.983,"-0.012",89,"3",1,16011,2737,106.569
"2",2,"=","RIHANNA","Stay f/Mikky Ekko",15046,"+201",1502,"-70",101.234,"+0.842",77,"4",2,15046,1920,101.234
"3",3,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12038,"-72",-271,"-77",71.289,"-0.381",90,"11",3,12353,6457,74.223
"4",4,"=","PITBULL","Feel This Moment",11975,"+351",1594,"+249",81.584,"+1.067",98,"12",4,11975,1594,81.584
"5",5,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",11302,"-142",-1111,"+135",72.46,"-1.042",147,"14/18",1,15012,2020,109.652
"6",6,"+1","PINK","Just Give Me A Re...",11103,"+203",1916,"+14",73.418,"+1.249",53,"1",6,11103,1949,73.418
"7",7,"-1","MAROON 5","Daylight",10608,"-484",-2334,"-351",68.072,"-2.187",142,"35",1,14639,1641,96.697
"8",8,"=","CALVIN HARRIS","Sweet Nothing f/F...",8796,"-261",-1997,"-181",58.647,"-0.830",150,"59",4,11639,1126,84.444
"9",9,"=","DEMI LOVATO","Heart Attack",8073,"-4",499,"-137",50.786,"+0.369",45,"8",9,8077,2482,50.786
"10",10,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",7875,"-39",-547,"+90",50.089,"-0.434",217,"71",1,14704,1905,116.982
"11",11,"+1","OLLY MURS","Troublemaker f/Fl...",7394,"+71",254,"+56",41.564,"+0.749",118,"27",11,7394,1121,41.564
"12",12,"-1","TAYLOR SWIFT","I Knew You Were T...",7232,"-159",-1438,"+80",53.958,"-1.422",146,"46",1,16073,2452,126.481
"13",13,"=","KREWELLA","Alive",6898,"+71",255,"+23",45.541,"-0.253",66,"44",13,6898,1026,45.974
"14",14,"=","TAYLOR SWIFT","22",6203,"+38",310,"-33",31.359,"+0.294",42,"21",14,6203,2327,31.359
"15",15,"=","ICONA POP","I Love It f/Charl...",6163,"+173",1192,"-11",37.064,"+1.386",65,"6",15,6163,1203,37.064
"16",16,"=","JUSTIN TIMBERLAKE","Mirrors",6054,"+305",2035,"+26",40.819,"+1.896",23,"5",16,6054,2236,40.819
"17",17,"=","WILL.I.AM & BRITN...","Scream And Shout",5650,"-80",-700,"+78",37.944,"-0.505",140,"39",3,13157,2182,99.406
"18",18,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",5507,"+199",1740,"-109",41.174,"+1.297",31,"2",18,5507,1985,41.174
"19",19,"-1","MUMFORD & SONS","I Will Wait",5300,"-112",-701,"-94",31.515,"-0.660",99,"45",14,6076,747,37.093
"20",20,"+2","JUSTIN BIEBER","All Around The Wo...",5005,"+41",431,"+31",26.074,"+0.277",56,"89",20,5005,1137,26.074
"21",21,"-1","FUN.","Carry On",5002,"-27",109,"-16",27.25,"-0.219",96,"24",19,5029,935,27.572
"22",22,"-1","FALL OUT BOY","My Songs Know Wha...",4967,"+2",213,"-65",24.45,"-0.185",63,"17",20,4967,1015,24.707
"23",23,"=","OF MONSTERS AND M...","Little Talks",4422,"-183",-611,"-157",26.06,"-0.960",147,"53",17,5184,655,31.534
"24",24,"=","WILL.I.AM F/JUSTI...","#thatpower",3459,"+202",1112,"-55",16.186,"+0.801",21,"49",24,3459,1409,16.186
"25",25,"=","EMELI SANDE","Next To Me",3227,"+0",371,"-74",18.564,"-0.166",57,"56",24,3227,498,18.73
"26",26,"=","MUSE","Madness",3008,"-9",88,"-33",12.711,"-0.083",120,"37",23,3107,385,12.907
"27",27,"=","LITTLE MIX","Wings",2113,"+55",292,"+10",12.862,"+0.271",50,"87",27,2113,335,12.862
"28",28,"=","CHER LLOYD","With Ur Love f/Ju...",1959,"-91",-249,"-130",9.054,"-0.697",63,"113",27,2208,571,11.029
"29",29,"=","FLORIDA-GEORGIA L...","Cruise",1916,"+109",643,"+14",10.557,"+0.715",19,"--",29,1916,660,10.557
"30",30,"+1","ARIANA GRANDE","The Way f/Mac Mil...",1822,"+100",767,"-18",12.766,"+0.434",14,"30",30,1822,839,12.766
"31",31,"-1","AFROJACK & CHRIS ...","As Your Friend",1712,"-58",-241,"+4",7.65,"-0.103",73,"162",28,2097,437,9.977
"32",32,"=","ZEDD","Clarity f/Foxes",1579,"+39",265,"+40",11.479,"+0.408",28,"79",30,1579,350,11.479
"33",33,"+1","SELENA GOMEZ","Come & Get It",1469,"+220",1406,"+157",12.404,"+1.881",5,"28",33,1469,1406,12.404
"34",34,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",1284,"-21",24,"-109",4.582,"-0.068",42,"--",32,1305,257,4.65
"35",35,"=","AVICII VS NICKY R...","I Could Be The On...",1247,"+0",70,"-38",7.392,"+0.022",29,"121",33,1247,478,7.392
"36",36,"=","ED SHEERAN","Lego House",1185,"+16",65,"-9",7.322,"+0.064",35,"105",35,1185,254,7.361
"37",37,"+6","AVRIL LAVIGNE","Here's To Never G...",1013,"+251",1013,"+251",5.629,"+1.335",3,"19",37,1013,1013,5.629
"38",38,"-1","ONEREPUBLIC","If I Lose Myself",972,"-49",-93,"-33",2.939,"-0.196",68,"125",34,1094,318,3.479
