"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16648,"+54",-104,"+59",112.897,"+0.071",98,"3",1,16771,2544,113.5
"2",2,"=","IMAGINE DRAGONS","Radioactive",13757,"-152",-468,"-138",87.895,"-0.465",124,"9",2,14606,2069,92.777
"3",3,"=","ZEDD","Clarity f/Foxes",13130,"+83",164,"-43",89.314,"-0.037",151,"18",3,13130,1183,89.351
"4",4,"=","MAROON 5","Love Somebody",13070,"+122",565,"-11",86.41,"-0.482",92,"24",4,13070,1278,86.892
"5",5,"=","BRUNO MARS","Treasure",11229,"-35",-123,"+28",66.419,"-0.613",96,"21/73",5,11434,2114,69.467
"6",6,"=","JASON DERULO","The Other Side",10291,"-246",-907,"-192",58.055,"-1.090",118,"57",5,11323,2399,66.105
"7",7,"+1","CALVIN HARRIS F/E...","I Need Your Love",10218,"-10",269,"-83",71.203,"-0.934",132,"42",7,10228,1386,72.137
"8",8,"-1","DAFT PUNK","Get Lucky",9863,"-367",-2339,"-90",61.796,"-1.464",115,"14",2,14968,2173,99.686
"9",9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",9849,"+43",542,"-109",66.427,"+0.321",83,"15",9,9849,1815,66.427
"10",10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9398,"+34",493,"-64",59.033,"-0.070",140,"13",10,9398,992,59.103
"11",11,"=","CAPITAL CITIES","Safe And Sound",9054,"+167",543,"+80",58.132,"+1.330",116,"12",11,9054,1083,58.132
"12",12,"=","MILEY CYRUS","We Can't Stop",8446,"+4",209,"-90",48.264,"+0.211",71,"6",12,8446,1276,48.264
"13",13,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6649,"+69",385,"+0",39.199,"-0.137",34,"61",13,6649,3722,40.113
"14",14,"=","LANA DEL REY","Summertime Sadnes...",6057,"+244",1694,"-8",43.062,"+1.433",43,"16/32",14,6057,1702,43.062
"15",15,"=","JUSTIN TIMBERLAKE","Mirrors",5267,"-73",-928,"+79",40.384,"-0.653",146,"48",1,16201,3114,111.865
"16",16,"=","RIHANNA","Right Now f/David...",4676,"-388",-1358,"-381",24.647,"-2.270",81,"178",15,6098,1144,35.227
