"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13519,"+56",462,"-159",89.882,"+0.379",81,"2",1,13519,1893,89.882
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10828,"-143",-963,"-121",66.137,"-1.357",94,"22",2,11835,1599,78.403
3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10421,"+297",1564,"+136",61.316,"+1.438",91,"7",3,10421,1564,61.316
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",10231,"+162",739,"+25",61.44,"+0.527",76,"5",3,10231,1302,61.44
5,"=","BRITNEY SPEARS I Wanna Go",9183,"-246",-1729,"-12",58.655,"-0.909",106,"48",1,12853,1768,82.422
6,"=","ADELE Someone Like You",9081,"+302",1797,"-1",67.114,"+1.950",52,"1",6,9081,1982,67.114
7,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",8495,"+114",425,"+18",54.419,"+0.772",106,"13",7,8495,1017,54.419
8,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",8410,"-193",-2044,"+62",48.622,"-1.035",123,"44",1,14935,2322,96.531
9,"+1","LMFAO Party Rock Anthem",8257,"-48",-762,"+119",53.581,"-0.790",140,"10",1,14043,1859,94.193
10,"-1","NICKI MINAJ Super Bass",8087,"-285",-1755,"-121",54.159,"-0.920",140,"27",3,12009,1188,73.23
11,"=","RIHANNA Cheers (Drink To That)",7835,"-99",-179,"-202",40.337,"-1.071",62,"12",10,8085,1594,43.942
12,"=","PITBULL Give Me Everything f/Ne-Yo",7305,"-70",-560,"-57",51.309,"-0.433",140,"35",1,14233,1811,95.596
13,"=","LADY GAGA You And I",7215,"+28",316,"-55",41.69,"+0.403",50,"11",13,7215,1553,41.69
14,"=","DEV In The Dark",6225,"+69",212,"-19",40.177,"+0.632",61,"14",14,6225,1224,40.177
15,"=","ONEREPUBLIC Good Life",6078,"-61",-1073,"+131",38.858,"-0.411",140,"39",6,9571,978,57.364
16,"=","DAVID GUETTA Without You f/Usher",5739,"+223",1074,"-5",37.006,"+1.197",32,"8",16,5739,1586,37.006
17,"=","JASON DERULO It Girl",4582,"+75",633,"+35",22.232,"+0.185",41,"16",17,4582,1048,22.232
18,"=","THE SCRIPT Nothing",3729,"+63",152,"+50",18.173,"+0.284",60,"26",18,3729,722,18.173
19,"=","KELLY CLARKSON Mr. Know It All",3690,"+76",879,"-121",20.479,"+0.578",24,"32",19,3690,1093,20.479
20,"+1","ALEXANDRA STAN Mr. Saxobeat",3622,"+69",303,"+51",28.266,"+0.234",66,"30",20,3622,567,28.266
21,"-1","LIL WAYNE How To Love",3477,"-97",-919,"+13",25.162,"-0.870",115,"19",9,8047,1328,45.275
22,"+1","LMFAO Sexy And I Know It",3449,"+198",1130,"+78",20.617,"+1.042",32,"6",22,3449,1130,20.617
23,"-1","IYAZ Pretty Girls",3218,"-207",-1333,"-129",13.417,"-0.828",115,"59",17,4770,659,22.767
24,"=","ANDY GRAMMER Keep Your Head Up",2856,"+34",209,"-11",10.972,"+0.163",94,"87",24,2856,355,10.972
25,"=","LADY GAGA The Edge Of Glory",2689,"-62",-716,"+19",16.15,"-0.475",140,"53",3,11672,2193,68.045
26,"=","AFROJACK Take Over Control f/Eva Simons",2591,"-30",-199,"-13",18.583,"-0.129",100,"55",25,2836,435,23.455
27,"+1","NEW BOYZ Better With The Lights Off",2350,"+62",307,"+47",8.188,"+0.202",54,"42",27,2350,423,8.188
28,"-1","KELLY ROWLAND Motivation f/Lil Wayne",2305,"-95",-677,"-79",10.55,"-0.476",85,"65",21,2998,415,15.279
29,"=","THE BAND PERRY If I Die Young",1770,"-136",-1334,"+67",11.36,"-0.542",140,"29",11,6052,768,32.555
30,"=","PATRICK STUMP This City f/Lupe Fiasco",1615,"+25",143,"-24",7.69,"-0.010",31,"150",30,1615,386,7.7
31,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1479,"+22",250,"-25",6.971,"+0.177",36,"40",31,1479,306,6.971
32,"=","MATT NATHANSON Faster",1254,"+28",112,"+29",4.672,"+0.147",78,"112",32,1254,166,4.672
33,"=","LLOYD Dedication To My Ex...",1197,"+40",288,"-13",4.547,"+0.068",25,"217",33,1197,315,4.568
34,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1096,"-17",-142,"-23",8.283,"-0.064",42,"61",32,1238,297,10.079
35,"+1","DEMI LOVATO Skyscraper",1085,"-3",-15,"-9",5.906,"+0.071",47,"--",35,1122,194,6.477
36,"-1","WIZ KHALIFA No Sleep",1081,"-12",4,"-24",3.56,"+0.045",45,"80",34,1093,246,3.907
37,"=","GAVIN DEGRAW Not Over You",1053,"+61",310,"+62",3.488,"+0.309",34,"--",37,1053,310,3.488
38,"=","NICKI MINAJ Fly f/Rihanna",917,"+85",537,"+46",5.09,"+0.116",10,"56",38,917,537,5.09
39,"+1","BRITNEY SPEARS Criminal",841,"+97",558,"+55",5.028,"+0.258",7,"459",39,841,558,5.028
40,"+1","JESSIE J Domino",766,"+53",291,"+9",3.648,"+0.177",12,"266",40,766,300,3.648
41,"+3","RIHANNA We Found Love f/Calvin Harris",732,"+152",732,"+152",9.445,"+1.716",3,"4",41,732,732,9.445
42,"-3","SWEDISH HOUSE MAFIA Save The World",698,"-65",-295,"-76",3.391,"-0.025",54,"149",36,1017,229,4.776
43,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",638,"+11",128,"-7",2.64,"+0.109",17,"120",42,638,135,2.64
44,"-1","BREATHE CAROLINA Blackout",621,"+5",59,"-9",1.376,"+0.020",34,"268",40,621,92,1.376
45,"+1","LADY ANTEBELLUM Just A Kiss",535,"+44",211,"+23",2.178,"+0.193",7,"--",45,535,211,2.178
47,"+1","FLO RIDA Good Feeling",520,"+54",352,"+31",1.74,"+0.202",3,"251",47,520,352,1.74
46,"+3","NICOLE SCHERZINGER Don't Hold Your Breat...",520,"+75",446,"+52",1.326,"+0.161",2,"834",46,520,446,1.326
48,"-3","KREAYSHAWN Gucci Gucci",512,"-9",-34,"-31",2.304,"-0.045",20,"72",43,546,112,2.568
49,"-2","WE THE KINGS Say You Like Me",485,"+10",108,"-34",1.114,"+0.010",9,"--",45,485,320,1.114
51,"--","TYGA Far Away f/Chris Richardson",369,"--",-69,"--",1.064,"--",16,"146",45,438,112,1.079
