"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",14061,26,158,-29,94.708,0.268,77,2,1,14074,2184,94.774
2,"+1","LMFAO Sexy And I Know It",11873,-61,75,-116,74.235,-0.148,106,1,2,12000,1530,74.768
3,"-1","DAVID GUETTA Without You f/Usher",11871,-202,-1337,-162,70.315,-1.334,106,13,1,13428,1586,84.476
4,"=","KATY PERRY The One That Got Away",10829,217,1425,13,67.81,1.197,65,5,4,10829,1631,67.81
5,"=","BRUNO MARS It Will Rain",10738,320,1822,195,63.373,0.995,69,4,5,10738,1822,63.373
6,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9982,-258,-1044,-315,65.752,-0.847,165,16,1,13951,1685,86.013
7,"=","FLO RIDA Good Feeling",9181,98,838,-10,59.339,0.866,77,3,7,9181,1207,59.339
8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",8204,-163,-1019,-51,52.134,-1.07,155,11,1,14127,1893,93.336
9,"=","ADELE Someone Like You",7607,-187,-1024,-159,54.999,-0.519,126,8,2,13563,2614,91.686
10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7040,-220,-1380,-89,46.149,-1.403,180,34,4,11548,1097,70.438
11,"=","KELLY CLARKSON Mr. Know It All",6375,46,86,28,33.991,-0.146,98,33,11,6375,1093,34.137
12,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",5841,235,1008,229,30.25,1.128,110,36,12,5841,1008,30.25
13,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",5792,80,368,35,31.61,0.41,64,10,12,5792,1264,31.61
14,"=","LADY GAGA Marry The Night",4906,79,533,34,27.193,0.052,32,29,14,4906,1570,27.193
15,"=","DEV In The Dark",4750,-67,-753,120,36.796,-0.293,135,69,8,8037,1224,51.486
16,"=","FOSTER THE PEOPLE Pumped Up Kicks",4519,-178,-720,-136,25.679,-0.867,150,35,3,12112,1356,70.246
17,"+1","GAVIN DEGRAW Not Over You",4185,82,436,27,19.837,0.359,108,27,17,4185,545,19.837
18,"-1","NICKI MINAJ Fly f/Rihanna",4024,-236,-800,-160,21.451,-1.14,84,54,15,4998,987,27.303
19,"+1","DRAKE Headlines",3866,77,422,74,26.825,0.268,56,25,19,3866,754,26.825
20,"-1","RIHANNA You Da One",3829,32,527,-119,21.851,0.153,30,26,19,3829,3394,36.963
21,"=","JESSIE J Domino",3819,58,477,-42,21.126,0.364,86,30,21,3819,600,21.126
22,"=","JASON DERULO It Girl",3599,-90,-1321,209,15.895,-0.481,115,47,10,6647,1048,29.647
23,"=","J. COLE Workout",3221,56,505,-32,26.173,0.393,48,21,23,3221,631,26.173
24,"=","BREATHE CAROLINA Blackout",3108,43,373,-50,17.064,0.462,108,50,23,3108,498,17.064
25,"=","HOT CHELLE RAE I Like It Like That f/New...",2936,35,293,-10,12.985,0.295,72,31,24,2936,407,12.985
26,"=","LADY ANTEBELLUM Just A Kiss",2655,-29,-80,-31,12.683,-0.007,81,44,23,2755,525,13.059
27,"=","JAY Z & KANYE WEST N***** In Paris",2473,77,471,-52,14.69,0.859,35,7,27,2473,581,14.69
28,"+1","ADELE Set Fire To The Rain",2434,126,921,-32,15.665,1.122,16,14,28,2434,953,15.665
29,"-1","FRAY Heartbeat",2370,-7,98,-37,11.92,0.028,45,122,27,2382,677,12.101
30,"=","OUTASIGHT Tonight Is The Night",2254,39,208,32,11.944,0.091,40,55,29,2254,500,11.944
31,"=","ALEXANDRA STAN Mr. Saxobeat",1950,-75,-142,-94,17.867,-0.151,140,115,18,4585,673,38.816
32,"+1","PITBULL F/CHRIS BROWN International Love",1812,52,259,45,13.979,0.499,38,32,32,1812,418,13.979
33,"-1","LADY GAGA You And I",1768,-117,-561,-95,8.359,-0.579,124,53,7,7824,1553,44.474
34,"=","AVRIL LAVIGNE Wish You Were Here",1757,3,89,-37,6.613,0.13,35,82,32,1757,503,6.613
35,"=","GYM CLASS HEROES Ass Back Home",1223,50,369,7,8.55,0.519,17,335,35,1223,385,8.55
36,"=","TIMBALAND Pass At Me f/Pitbull",1111,-26,104,-129,7.245,-0.146,28,277,35,1142,319,7.395
37,"=","KARMIN Crash Your Party",1063,-10,124,-29,4.981,-0.147,28,477,37,1073,234,5.128
38,"=","TAIO CRUZ Hangover f/Flo Rida",1002,-21,-17,-60,3.445,-0.231,44,256,35,1035,194,3.767
39,"=","WE THE KINGS Say You Like Me",993,16,33,-2,2.377,0.055,83,677,37,993,320,2.377
40,"+1","BIG TIME RUSH Music Sounds Better With U",879,33,180,4,2.91,0.207,14,803,40,879,221,2.91
41,"-1","ANDY GRAMMER Keep Your Head Up",869,0,-91,19,4.762,0.104,168,312,21,3215,355,13.959
42,"+1","JOJO Disaster",837,36,52,39,1.739,0.113,28,868,41,837,197,1.739
43,"-1","COLBIE CAILLAT Brighter Than The Sun",830,-2,80,-5,2.234,0.024,35,86,41,832,119,2.234
44,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",768,11,119,-10,3.502,0.148,17,15,44,768,194,3.502
45,"=","NICKELBACK When We Stand Together",684,-2,-218,45,2.591,-0.003,70,64,30,1615,457,5.4
46,"=","COLDPLAY Princess Of China",606,-36,80,-69,3.23,-0.118,15,259,46,642,149,3.487
47,"=","THE CAB Bad",588,-6,-32,-6,1.243,-0.034,54,774,45,655,106,1.379
48,"+1","BIG SEAN Dance (A$$)",559,25,101,10,2.745,0.092,7,20,48,559,139,2.745
49,"-1","DAUGHTRY Crawling Back To You",555,-4,1,-16,1.804,-0.031,44,254,46,573,134,1.859
50,"=","WILL.I.AM T.H.E (The Hardest Ever)",490,40,190,35,1.445,0.087,3,212,50,490,190,1.445
