"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",15226,"+93",728,"-79",117.91,"+0.833",67,"7",1,15226,3842,117.91
2,"=","MAROON 5","One More Night",13133,"-253",-877,"-271",100.655,"-1.086",136,"14",1,15401,1593,119.954
3,"=","BRUNO MARS","Locked Out Of Heaven",12781,"+242",1649,"-72",101.053,"+1.204",61,"4",3,12781,2790,101.053
4,"=","RIHANNA","Diamonds",11925,"+141",1065,"-67",91.004,"+0.886",66,"9",4,11925,2812,91.004
5,"=","NE-YO","Let Me Love You",11743,"+8",374,"-98",88.334,"-0.600",114,"26",4,11743,1345,89.77
6,"=","FUN.","Some Nights",11228,"-311",-1286,"-242",78.602,"-2.260",174,"15",2,13297,1295,93.147
7,"=","ALEX CLARE","Too Close",9223,"-259",-1736,"-68",59.782,"-1.825",186,"36",4,11973,1328,81.998
8,"=","FLO RIDA","I Cry",8872,"+170",1061,"+80",64.418,"+0.890",77,"10",8,8872,1268,64.418
9,"=","CHRIS BROWN","Don't Wake Me Up",7850,"-272",-1613,"-97",53.712,"-1.828",167,"60",6,10385,1456,75.301
10,"=","TAYLOR SWIFT","We Are Never Ever Ge...",7369,"-309",-1863,"-14",49.586,"-1.953",109,"27",2,13523,4592,90.881
11,"=","PHILLIP PHILLIPS","Home",6995,"+57",364,"-44",49.259,"-0.225",143,"8",11,6995,1033,49.801
12,"+3","LUMINEERS","Ho Hey",6452,"+266",1200,"+118",52.945,"+1.286",76,"2",12,6452,1376,52.945
13,"-1","JUSTIN BIEBER","As Long As You Love ...",6448,"-168",-1077,"-43",48.887,"-1.551",149,"49",2,13498,1300,100.233
14,"-1","JUSTIN BIEBER","Beauty And A Beat f/...",6309,"+116",751,"-18",48.165,"+0.638",44,"12",13,6309,1998,48.165
15,"-1","NICKI MINAJ","Va Va Voom",6223,"+34",370,"-87",43.805,"+0.196",43,"22",13,6223,1566,43.805
16,"=","ED SHEERAN","The A Team",5467,"+94",648,"+54",44.713,"+0.433",104,"28",16,5467,868,44.713
17,"=","PINK","Try",5076,"+115",833,"-58",31.572,"+0.857",34,"13",17,5076,1515,31.572
18,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",4590,"+85",488,"-27",36.248,"+0.682",83,"19",18,4590,904,36.248
19,"=","ONEREPUBLIC","Feel Again",4036,"-35",-113,"-44",24.064,"-0.102",86,"38",19,4153,813,25.014
20,"=","PITBULL","Don't Stop The Party",3309,"+40",280,"-62",21.145,"+0.201",55,"21",20,3309,554,21.145
21,"+1","THE SCRIPT","Hall Of Fame f/will....",3001,"-4",38,"-20",15.704,"-0.112",76,"32",21,3032,493,15.916
22,"-1","ENRIQUE IGLESIAS","Finally Found You f/...",2920,"-270",-1394,"-96",18.46,"-1.450",94,"108",12,7155,1803,47.652
23,"=","KELLY CLARKSON","Catch My Breath",2576,"-14",412,"-128",14.375,"+0.303",36,"45",23,2590,767,14.375
24,"=","PSY","Gangnam Style",2531,"-58",-787,"+90",17.384,"-0.357",83,"5",10,7746,1695,59.817
25,"=","BRIDGIT MENDLER","Ready Or Not",2480,"+37",67,"+13",15.33,"+0.156",89,"98",25,2480,336,15.584
26,"=","ELLIE GOULDING","Anything Could Happe...",2409,"+25",45,"+31",13.867,"+0.126",69,"34",26,2424,455,13.899
27,"=","IMAGINE DRAGONS","It's Time",2400,"+26",288,"-51",17.55,"-0.229",69,"24",27,2400,446,17.779
28,"+3","TAYLOR SWIFT","I Knew You Were Trou...",2070,"+268",1291,"+153",16.314,"+1.681",12,"11",28,2070,1291,16.314
29,"-1","CHER LLOYD","Oath f/Becky G",1989,"+8",139,"-26",10.582,"-0.094",55,"83",28,2006,343,11.061
30,"-1","TRAIN","50 Ways To Say Goodb...",1873,"-107",-885,"+21",11.096,"-0.284",119,"57",16,4812,717,29.769
31,"-1","ONE DIRECTION","Live While We're You...",1830,"-86",-631,"+23",9.925,"-0.513",72,"67",15,5363,2151,28.68
