"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY The One That Got Away",13228,-23,-159,-45,78.995,-0.225,114,"34",1,13402,1631,80.623
"2",2,"=","FLO RIDA Good Feeling",12874,-49,21,-111,84.799,-0.249,126,"5",2,12995,1657,85.747
"3",3,"=","BRUNO MARS It Will Rain",12684,-190,-875,-216,76.812,-1.169,118,"15",1,13635,2024,86.477
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",12612,-55,-700,13,86.579,-0.416,126,"10",1,14238,2184,95.593
"5",5,"=","ADELE Set Fire To The Rain",11290,116,1197,-66,72.93,0.756,65,"2",5,11290,2301,72.93
"6",6,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9132,18,54,2,47.808,-0.154,159,"27",6,9132,1208,48.131
"7",7,"=","JESSIE J Domino",9071,180,923,80,53.787,1.042,135,"7",7,9071,1524,53.787
"8",8,"=","LMFAO Sexy And I Know It",7819,-146,-921,-109,51.211,-1.129,155,"9",2,12000,1530,74.768
"9",9,"=","DAVID GUETTA Without You f/Usher",7106,-75,-698,59,44.698,-0.614,155,"36",1,13428,1586,84.476
"10",10,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",6620,207,1241,12,42.287,1.294,49,"3",10,6620,1674,42.287
"11",11,"=","GAVIN DEGRAW Not Over You",6203,19,274,3,31.919,-0.048,157,"17",10,6203,547,31.967
"12",12,"=","J. COLE Workout",5803,52,169,-1,34.467,0.677,97,"24",12,5803,659,34.467
"13",13,"=","GYM CLASS HEROES Ass Back Home",5727,8,587,-170,36.775,0.301,66,"12",13,5727,1379,36.775
"14",14,"+1","PITBULL F/CHRIS BROWN International Love",5447,98,733,-67,35.735,0.496,87,"8",14,5447,1058,35.735
"15",15,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5417,-70,-742,126,33.526,-0.509,214,"33",1,13951,1685,86.013
"16",16,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5290,-50,-306,-88,34.41,-0.233,204,"16",1,14127,1893,93.336
"17",17,"=","JAY Z & KANYE WEST N***** In Paris",5126,-16,171,-108,35.797,-0.433,84,"13",15,5142,785,36.602
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4988,43,235,-30,22.916,0.265,121,"28",17,4988,639,22.916
"19",19,"=","BREATHE CAROLINA Blackout",4547,15,251,23,23.155,-0.443,157,"26",19,4547,498,24.36
"20",20,"=","RIHANNA You Da One",4390,-63,-169,-60,22.223,-0.408,79,"31",17,4573,3394,36.963
"21",21,"=","OUTASIGHT Tonight Is The Night",3806,-34,207,-92,19.298,0.036,89,"30",21,3840,506,19.298
"22",22,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",3766,116,1013,-88,22.897,0.626,21,"1",22,3766,1410,22.897
"23",23,"=","FRAY Heartbeat",3230,41,221,15,13.777,0.359,94,"65",23,3230,677,13.777
"24",24,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3172,150,612,100,21.023,1.1,66,"6",24,3172,619,21.023
"25",25,"=","WANTED Glad You Came",3057,133,1152,-75,18.464,0.739,21,"32",25,3057,1330,18.464
"26",26,"=","DRAKE Headlines",2584,-100,-1073,63,16.121,-0.41,105,"56",16,4778,754,30.781
"27",27,"=","KELLY CLARKSON Mr. Know It All",2461,-36,-372,47,11.892,-0.314,147,"53",11,6408,1093,34.137
"28",28,"=","BIG TIME RUSH Music Sounds Better With U",2025,5,287,-48,7.543,0.075,63,"579",28,2025,409,7.543
