"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",15741,"+91",478,"+43",123.315,"+0.891",75,"3",1,15741,2452,123.315
2,"+1","JUSTIN BIEBER","Beauty And A Beat...",12565,"-26",-61,"-37",87.502,"-0.058",107,"16",2,12731,1998,87.772
3,"-1","BRUNO MARS","Locked Out Of Hea...",12448,"-239",-1564,"-132",99.917,"-1.676",124,"8",1,15928,2790,124.488
4,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",12445,"+295",1601,"+129",92.249,"+1.755",146,"7",4,12445,1601,92.249
5,"=","LUMINEERS","Ho Hey",11493,"-214",-1407,"-60",88.892,"-1.610",139,"4",2,13545,1921,101.636
6,"=","WILL.I.AM & BRITN...","Scream And Shout",10759,"+192",2082,"-100",81.271,"+1.338",69,"2",6,10759,2182,81.271
7,"=","PINK","Try",9850,"-10",148,"-137",65.875,"-0.220",97,"17",6,9860,1515,66.33
8,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",8026,"+230",1701,"+33",70.457,"+2.048",76,"1",8,8026,1701,70.457
9,"=","ALICIA KEYS","Girl On Fire",7607,"+7",361,"-53",50.186,"-0.144",102,"21/97",9,7607,1171,50.899
10,"=","MAROON 5","Daylight",7598,"+160",991,"+65",53.894,"+1.883",71,"13",10,7598,1101,53.894
11,"=","FLO RIDA","I Cry",7143,"-162",-1633,"+105",54.477,"-0.902",140,"38",4,11195,1268,84.885
12,"+1","CALVIN HARRIS","Sweet Nothing f/F...",6918,"+112",639,"+16",61.354,"+0.764",79,"15",12,6918,875,61.354
13,"+1","KE$HA","C'mon",6827,"+63",664,"-44",47.672,"+0.402",48,"27",13,6827,1547,47.672
14,"-2","ED SHEERAN","The A Team",6791,"-171",-1104,"-82",45.023,"-0.591",167,"41",8,8381,1183,56.912
15,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6767,"+33",657,"-120",47.959,"-0.491",19,"10",12,6767,6457,59.334
16,"=","PITBULL","Don't Stop The Pa...",6099,"-72",-210,"-87",35.261,"-0.377",118,"28",12,6363,675,41.893
17,"=","RIHANNA","Diamonds",6015,"-85",-1254,"+147",41.465,"-1.187",129,"45",2,13317,2812,96.67
18,"=","KELLY CLARKSON","Catch My Breath",5445,"+57",294,"+34",35.181,"+0.371",99,"25",18,5445,767,35.181
19,"=","IMAGINE DRAGONS","It's Time",5359,"+47",514,"-25",41.327,"-0.108",132,"23",19,5359,833,41.487
20,"=","KE$HA","Die Young",4864,"-79",-799,"-14",43.481,"-0.653",130,"59",1,15607,3842,121.911
21,"=","THE SCRIPT","Hall Of Fame f/wi...",4769,"+92",336,"+82",25.09,"+0.618",139,"31",18,4769,493,25.09
22,"+1","OLLY MURS","Troublemaker f/Fl...",3080,"+84",737,"-24",20.479,"+0.605",47,"39",22,3080,763,20.479
23,"+1","HUNTER HAYES","Wanted",2808,"+61",145,"+81",15.977,"+0.494",111,"36",23,2808,368,15.977
24,"+1","BRUNO MARS","When I Was Your M...",2733,"+197",1466,"+35",20.992,"+1.022",18,"5",24,2733,1466,20.992
25,"-3","ONE DIRECTION","Little Things",2723,"-308",-2023,"-184",15.082,"-1.492",76,"74",17,5162,1166,29.586
26,"=","OF MONSTERS AND M...","Little Talks",2578,"+78",427,"+46",16.522,"+0.700",76,"24",25,2578,427,16.522
27,"=","CHRIS WALLACE","Remember When (Pu...",2429,"+21",257,"-75",11.186,"-0.008",174,"145",25,2429,332,11.566
28,"=","MUMFORD & SONS","I Will Wait",1833,"+83",445,"+3",15.115,"+0.653",28,"37",28,1833,530,15.115
29,"=","JONN HART","Who Booty f/Frenc...",1434,"+8",64,"+13",5.199,"+0.041",61,"110",29,1434,252,5.857
30,"+2","NELLY","Hey Porsche",1394,"+87",598,"+6",8.607,"+0.398",15,"--",30,1394,598,8.607
31,"+3","ONE DIRECTION","Kiss You",1374,"+176",965,"+119",7.504,"+0.686",11,"93",31,1374,965,7.504
32,"-2","THE READY SET","Give Me Your Hand",1285,"-103",-284,"-89",4.632,"-0.290",97,"213",28,1598,324,5.631
33,"+2","PITBULL","Feel This Moment",1249,"+93",616,"+45",14.963,"+0.601",27,"52",33,1249,616,14.963
34,"-3","LUDACRIS F/USHER/...","Rest Of My Life",1221,"-116",-1265,"+79",7.011,"-0.757",82,"149",23,3244,615,24.425
35,"+1","BRITT NICOLE","Gold",1174,"+42",251,"+1",4.038,"+0.119",48,"249",34,1174,314,4.038
36,"-3","CONOR MAYNARD","Turn Around f/Ne-...",1146,"-61",-200,"-51",4.423,"-0.204",87,"160",30,1369,281,5.078
37,"+1","SKYLAR GREY","C'mon Let Me Ride...",1101,"+41",321,"+0",4.835,"+0.165",20,"--",35,1101,381,4.835
38,"-1","NICKI MINAJ","Va Va Voom",1073,"-56",-396,"-34",8.302,"-0.569",106,"123",12,6322,1566,45.452
39,"=","FUN.","Carry On",917,"+29",217,"-16",4.562,"+0.105",25,"73",37,917,289,4.562
40,"+1","RIHANNA","Stay f/Mikky Ekko",866,"+174",633,"+142",6.614,"+0.725",6,"108",40,866,633,6.614
41,"-1","MUSE","Madness",769,"+34",204,"+20",2.129,"+0.080",49,"70",39,769,204,2.129
42,"=","NEON TREES","Lessons In Love (...",617,"+18",64,"+15",1.735,"+0.031",55,"349",38,617,88,1.865
43,"+2","NE-YO","Forever Now",524,"+38",225,"+14",7.408,"+0.443",8,"--",43,524,225,7.408
44,"-1","AUSTIN MAHONE","Say You're Just A...",523,"+12",98,"-1",1.879,"+0.034",15,"399",42,523,148,1.879
45,"-1","KENDRICK LAMAR","Swimming Pools (D...",505,"+15",134,"-3",2.059,"-0.069",15,"47",43,505,166,2.279
46,"=","TREY SONGZ","Simply Amazing",460,"+31",187,"+2",3.253,"+0.490",6,"--",46,460,187,3.253
47,"+2","AFROJACK & CHRIS ...","As Your Friend",425,"+58",290,"+44",4.385,"+0.618",2,"--",47,425,290,4.385
48,"-1","C. AGUILERA & B. ...","Just A Fool",422,"-5",-18,"-3",1.906,"-0.018",45,"--",39,510,106,2.295
49,"+1","DAVID GUETTA","She Wolf (Falling...",373,"+7",31,"+10",1.619,"+0.091",16,"329",46,373,172,1.619
50,"--","MARINA AND THE DI...","How To Be A Heart...",370,"--",90,"--",0.644,"--",5,"--",48,370,96,0.644
