"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
23,"+1","ALEXANDRA STAN Mr. Saxobeat",2764,76,538,-11,23.677,0.608,48,"38",23,2764,567,23.677
24,"-1","KELLY ROWLAND Motivation f/Lil Wayne",2725,3,96,-8,15.013,-0.174,67,"54",21,2725,415,15.279
25,"=","AFROJACK Take Over Control f/Eva Simons",2622,53,392,-12,22.121,0.438,82,"62",25,2622,435,22.121
26,"=","ANDY GRAMMER Keep Your Head Up",2465,20,143,-8,9.894,0.109,76,"71",25,2465,355,9.894
27,"+1","DAVID GUETTA Without You f/Usher",2336,159,1134,-6,15.354,1.039,14,"14",27,2336,1140,15.354
28,"-1","MARTIN SOLVEIG & DRAGONETTE Hello",2335,4,34,-15,15.104,0.102,122,"78",18,4031,605,23.761
29,"=","NEW BOYZ Better With The Lights Off",1664,46,348,4,5.265,0.172,36,"66",29,1664,366,5.265
30,"=","PITBULL Rain Over Me",1346,-113,-1079,54,6.437,-0.157,62,"48",19,3403,813,19.382
31,"+3","KELLY CLARKSON Mr. Know It All",1221,152,922,50,5.993,0.514,6,"8",31,1221,922,5.993
32,"+3","LMFAO Sexy And I Know It",1141,105,482,42,6.633,0.684,14,"26",32,1141,482,6.633
33,"=","MATT NATHANSON Faster",1132,5,129,-18,3.608,0.054,60,"112",33,1132,166,3.608
34,"-3","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1124,-57,-1025,187,5.547,-0.158,122,"--",12,5432,615,27.03
35,"-3","COLDPLAY Every Teardrop Is A Waterfall",1064,-74,-651,44,5.616,-0.447,77,"52",26,2154,446,11.589
36,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1039,5,185,-26,8.389,0.112,24,"56",34,1039,297,8.389
37,"=","WIZ KHALIFA No Sleep",1023,8,114,-9,3.618,0.045,27,"91",34,1023,246,3.618
38,"=","SWEDISH HOUSE MAFIA Save The World",944,-5,72,-24,4.451,-0.073,36,"241",36,949,229,4.776
39,"=","PATRICK STUMP This City f/Lupe Fiasco",899,45,316,-6,4.197,0.083,13,"301",39,899,322,4.197
40,"=","SELENA GOMEZ & THE SCENE Love You Like A...",842,16,197,-12,2.999,0.073,18,"36",39,842,306,2.999
41,"=","DEMI LOVATO Skyscraper",836,19,78,6,4.207,0.107,29,"33",38,836,141,4.207
42,"=","CHRIS BROWN She Ain't You",689,-26,-496,151,2.873,-0.076,111,"139",16,4328,635,24.246
43,"=","GAVIN DEGRAW Not Over You",663,-1,124,-41,2.028,0.009,16,"68",43,664,243,2.051
44,"=","SKYLAR GREY Invisible",653,11,76,-1,1.465,0.022,22,"590",44,653,131,1.479
45,"=","LLOYD Dedication To My Ex...",591,21,190,-6,3.117,0.056,7,"563",45,591,227,3.199
46,"=","BEYONCE Best Thing I Never Had",508,-20,-545,124,2.655,-0.021,94,"60",15,4574,856,22.192
47,"+1","BREATHE CAROLINA Blackout",495,3,76,-14,1.008,-0.004,16,"330",47,495,92,1.012
48,"-1","BLACK EYED PEAS Don't Stop The Party",473,-31,-538,80,2.455,-0.06,70,"288",24,2690,492,10.42
49,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",435,-45,-555,69,2.258,-0.12,97,"209",19,3899,611,20.698
50,"=","KREAYSHAWN Gucci Gucci",434,-2,60,-21,1.903,-0.028,2,"49",50,436,81,1.931
