"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",18128,103,624,-18,108.952,0.435,117,"17",1,18128,2026,108.952
"2",2,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",17182,266,1441,110,98.031,1.918,74,"24/45",2,17182,4663,98.031
"3",3,"=","THE WEEKND","Can't Feel My Face",16533,-269,-1841,-75,105.01,-0.411,88,"2",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",13516,103,887,-69,72.459,1.218,65,"12",4,13516,4704,72.459
"5",5,"=","OMI","Cheerleader",12293,-328,-2715,1,77.565,-2.477,125,"15",1,18752,2755,109.867
"6",6,"=","ED SHEERAN","Photograph",11933,83,756,-68,79.118,0.077,112,"21",6,11933,1171,79.118
"7",7,"=","R. CITY","Locked Away f/Adam Levine",11720,272,1778,76,73.928,1.717,56,"5",7,11720,2124,73.928
"8",8,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10656,-354,-1463,-284,65.717,-2.275,146,"10",5,12189,1280,76.227
"9",9,"+1","FALL OUT BOY","Uma Thurman",10397,264,1142,239,56.422,0.907,137,"23",9,10397,1142,56.422
"10",10,"-1","RACHEL PLATTEN","Fight Song",10011,-144,-368,-119,45.417,-0.89,109,"9",8,10402,1603,52.805
"11",11,"=","TAYLOR SWIFT","Bad Blood",8324,-254,-2093,206,46.626,-0.807,109,"60/66",1,19566,6848,120.08
"12",12,"=","ONE DIRECTION","Drag Me Down",6847,134,667,89,33.255,0.757,35,"16",12,6847,3358,33.255
"13",13,"=","ZEDD","Beautiful Now f/Jon Bellion",6362,-60,-92,-48,29.227,-0.546,99,"85",12,6485,915,29.773
"14",14,"=","5 SECONDS OF SUMMER","She's Kinda Hot",6348,8,14,24,27.229,-0.213,49,"50",14,6392,3244,28.242
"15",15,"+5","JUSTIN BIEBER","What Do You Mean?",5900,894,5900,894,44.962,5.874,7,"1",15,5900,5900,44.962
"16",16,"=","THE WEEKND","The Hills",5802,343,1888,101,41.06,1.634,33,"3/99",16,5802,1888,41.06
"17",17,"-2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5797,110,673,85,29.116,0.653,79,"14",15,5797,673,29.116
"18",18,"-1","SHAWN MENDES","Stitches",5479,195,899,110,34.319,1.038,105,"8",17,5479,899,34.319
"19",19,"-1","JASON DERULO","Cheyenne",5216,-18,-122,-34,21.218,-0.006,64,"97",16,5338,1150,22.966
"20",20,"-1","HAILEE STEINFELD","Love Myself",5095,66,369,-3,27.697,0.305,24,"20",18,5095,2308,27.697
"21",21,"=","FLO RIDA","I Don't Like It, I Love It",4921,36,170,6,20.297,-0.042,96,"47",17,4921,667,21.143
"22",22,"=","TAYLOR SWIFT","Wildest Dreams",4547,445,3531,28,27.09,2.707,8,"4",22,4547,3531,27.09
"23",23,"=","ADAM LAMBERT","Ghost Town",3971,-19,71,-44,18.033,0.046,124,"114",22,4010,661,18.281
"24",24,"+1","SILENTO","Watch Me",3664,-247,-1080,-184,15.553,-0.948,82,"6",18,4939,832,21.988
"25",25,"+1","TORI KELLY","Should've Been Us",3339,-304,-2111,-152,13.195,-0.733,93,"19",15,5839,919,23.381
"26",26,"-2","MACKLEMORE & RYAN LEWIS","Downtown",3284,-673,2033,-1924,21.553,-8.748,8,"7/98",24,3957,3957,30.301
"27",27,"=","LITTLE MIX","Black Magic",3142,59,-40,99,10.833,0.129,49,"65",24,3222,673,11.213
"28",28,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2767,-12,133,-36,16.987,0.117,40,"40",27,2787,614,16.987
"29",29,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2712,-48,-185,-82,11.449,-0.15,61,"202",25,2897,444,13.467
"30",30,"=","NICK JONAS","Levels",2479,136,961,-97,14.238,0.784,12,"33",30,2479,1484,14.238
"31",31,"=","ALESSIA CARA","Here",2234,61,339,29,9.642,0.206,47,"44",29,2234,370,9.642
"32",32,"=","DISCLOSURE","Omen f/Sam Smith",2177,23,294,43,9.259,0.198,33,"107",30,2177,664,10.122
"33",33,"=","ELLE KING","Ex's and Oh's",1646,17,241,-20,8.865,0.042,21,"22",33,1646,403,8.865
"34",34,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1565,23,68,-13,8.068,0.223,31,"96",33,1565,399,8.068
"35",35,"=","ROBIN THICKE","Back Together f/Nicki Minaj",1529,37,427,-33,3.919,0.105,18,"493",35,1529,460,3.919
"36",36,"+1","X AMBASSADORS","Renegades",1504,74,247,45,9.618,0.567,25,"36",36,1504,285,9.618
"37",37,"-1","JESS GLYNNE","Hold My Hand",1452,19,110,21,6.445,-0.031,56,"76",36,1452,254,6.476
"38",38,"=","KYGO","Firestone f/Conrad",1440,13,83,-3,10.683,-0.131,30,"131",36,1456,264,11.216
"39",39,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",1387,12,80,-11,4.939,0.065,67,"27",35,1387,431,4.939
"40",40,"-1","OMARION","Post To Be f/Chris Brown&Jhene",1339,-80,-619,18,7.637,-0.489,103,"133",19,4384,598,26.51
"41",41,"=","DAYA","Hide Away",1336,19,102,-7,3.075,0.055,19,"70",41,1336,393,3.075
"42",42,"=","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",1236,31,-160,90,9.423,0.317,24,"--",34,1455,851,11.781
"43",43,"+2","ICONA POP","Emergency",983,-6,66,-50,3.757,-0.045,19,"126",43,989,182,3.932
"44",44,"=","BEA MILLER","Fire N Gold",981,-11,-10,1,2.353,0.01,84,"136",42,1028,162,2.353
"45",45,"-2","JIDENNA","Classic Man",914,-81,-878,73,3.751,-0.249,89,"79",27,2493,351,9.518
"46",46,"+1","NICKY JAM","El Perdon",903,48,213,31,11.392,0.705,9,"156",46,903,213,11.392
"47",47,"+1","FETTY WAP","My Way f/Monty",811,6,37,6,3.487,-0.075,16,"34",47,811,223,4.201
"48",48,"-2","NATHAN SYKES","Kiss Me Quick",802,-108,-594,-56,2.188,-0.164,67,"820",33,1466,352,4.064
"49",49,"=","SIA","Elastic Heart f/The Weeknd...",700,4,-96,46,7.623,0.02,171,"142",13,7499,909,45.191
"50",50,"=","NICO & VINZ","That's How You Know f/B. Rexha",613,-12,-31,-4,1.734,-0.051,16,"283",48,676,126,2.09
