"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","NICO & VINZ","Am I Wrong",17724,33,90,16,119.077,-0.014,113,"3",1,17731,2409,119.274
"2",2,"=","MAGIC!","Rude",17612,193,747,29,118.229,0.767,98,"2",2,17612,2371,118.229
"3",3,"=","ARIANA GRANDE","Problem f/Iggy Azalea",15971,-334,-1144,-253,102.06,-1.339,84,"7",1,17403,2576,116.283
"4",4,"+1","SAM SMITH","Stay With Me",13748,333,1641,125,94.329,1.742,72,"4",4,13748,1641,94.329
"5",5,"-1","CALVIN HARRIS","Summer",13087,-380,-1611,-355,80.317,-1.937,124,"24",3,14953,1917,95.785
"6",6,"=","DISCLOSURE","Latch f/Sam Smith",12981,257,997,125,81.986,1.206,171,"18",6,12981,1508,81.986
"7",7,"=","IGGY AZALEA","Fancy f/Charlie XCX",11181,-266,-2039,-49,83.85,-1.451,124,"9/34",1,17156,2440,116.166
"8",8,"=","MAROON 5","Maps",9169,142,825,37,53.942,0.837,37,"5",8,9169,4866,53.942
"9",9,"=","ONEREPUBLIC","Love Runs Out",8432,66,233,5,45.114,0.268,82,"17",9,8432,1336,45.114
"10",10,"=","CHARLI XCX","Boom Clap",8031,320,1789,161,49.964,1.625,39,"8",10,8031,1789,49.964
"11",11,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",7756,189,946,105,44.394,0.859,59,"40",10,7756,1152,44.394
"12",12,"=","PHARRELL WILLIAMS","Come Get It Bae",6507,101,496,59,28.27,0.562,61,"41",12,6507,993,28.27
"13",13,"=","SIA","Chandelier",5484,132,1177,58,34.951,1.022,94,"12",13,5484,1177,34.951
"14",14,"+1","ARIANA GRANDE","Break Free f/Zedd",5429,288,2188,-21,35.778,1.641,18,"16",14,5429,2327,35.778
"15",15,"-1","CLEAN BANDIT","Rather Be f/Jess Glynne",5340,92,788,-1,34.921,0.483,55,"14",14,5340,1347,34.921
"16",16,"=","KONGOS","Come With Me Now",5021,-70,-260,-53,20.038,-0.414,96,"23",14,5298,652,21.39
"17",17,"+1","BECKY G","Shower",4464,101,364,98,19.77,0.378,68,"10",17,4464,853,19.77
"18",18,"-1","JASON DERULO","Wiggle f/Snoop Dogg",4111,-371,-2370,-107,16.838,-1.411,75,"21",10,7555,1666,36.719
"19",19,"+2","IGGY AZALEA","Black Widow f/Rita Ora",3846,191,1294,91,24.259,1.083,24,"22",19,3846,1294,24.259
"20",20,"-1","AFROJACK","Ten Feet Tall f/Wrabel",3816,-16,-88,-31,15.905,-0.292,115,"128",19,3920,633,17.363
"21",21,"-1","TIESTO","Wasted",3764,16,16,-26,19.67,0.012,71,"44",20,3764,775,19.749
"22",22,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",3650,108,568,2,37.189,0.762,59,"49",21,3650,719,37.189
"23",23,"+1","RITA ORA","I Will Never Let You Down",2787,0,124,-57,13.704,0.11,59,"130",23,2787,643,13.704
"24",24,"-1","LORDE","Tennis Court",2757,-184,-813,-134,11.866,-0.679,85,"99",22,3658,590,16.188
"25",25,"=","RIXTON","Me And My Broken Heart",2553,-127,-1034,-38,14.483,-0.825,143,"78",6,11699,1397,59.689
"26",26,"=","AJR","I'm Ready",2533,4,-4,-5,8.037,-0.022,103,"35",26,2537,461,8.111
"27",27,"+2","KIESZA","Hideaway",2256,70,679,13,15.358,0.563,24,"79",27,2256,686,15.358
"28",28,"-1","TREY SONGZ","Na Na",2210,-78,-573,-38,14.944,-0.365,110,"77",27,2847,394,18.704
"29",29,"-1","KATY PERRY","Birthday",1945,-247,-1489,-48,9.115,-0.93,108,"124",7,9576,2209,52.775
"30",30,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1837,19,215,22,9.405,0.096,6,"55",30,1837,1589,9.405
"31",31,"=","ED SHEERAN","Sing",1651,-93,-808,12,8.537,-0.57,106,"56",6,10622,2778,57.807
"32",32,"+1","MADDEN BROTHERS","We Are Done",1643,24,174,19,5.846,-0.135,40,"--",32,1643,424,6.009
"33",33,"+1","ECHOSMITH","Cool Kids",1638,48,145,34,7.892,0.292,45,"32",33,1638,377,7.892
"34",34,"+1","INGRID MICHAELSON","Girls Chase Boys",1583,57,412,14,7.531,0.209,45,"46",34,1583,412,7.531
"35",35,"+1","TINASHE","2 On f/Schoolboy Q",1463,62,307,38,6.795,0.251,44,"63",35,1463,337,6.795
"36",36,"-4","JENNIFER LOPEZ","First Love",1430,-193,-1993,14,4.279,-0.866,66,"--",19,4214,853,22.02
"37",37,"=","ED SHEERAN","Don't",1239,112,739,48,7.222,0.322,10,"100",37,1239,739,7.222
"38",38,"=","COLDPLAY","A Sky Full Of Stars",1144,22,209,6,5.139,0.167,24,"53",37,1144,226,5.139
"39",39,"=","TOVE LO","Habits (Stay High)",1125,19,124,-21,4.448,0.041,30,"91",38,1125,229,4.448
"40",40,"+1","5 SECONDS OF SUMMER","Amnesia",1118,167,803,113,5.13,0.703,7,"42",40,1118,803,5.13
"41",41,"-1","MEGHAN TRAINOR","All About That Bass",1118,89,440,36,5.111,0.34,15,"15",40,1118,440,5.111
"42",42,"=","CHROMEO","Jealous (I Ain't With It)",862,2,-47,-3,2.726,-0.137,52,"--",40,922,182,3.368
