"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
15,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",6762,"+179",1454,"+9",47.911,"+1.080",37,"3",15,6762,1985,47.911
16,"=","TAYLOR SWIFT","I Knew You Were T...",6310,"-131",-1081,"+52",46.977,"-1.358",152,"54",1,16073,2452,126.481
17,"=","TAYLOR SWIFT","22",6304,"-9",139,"-54",31.579,"-0.328",48,"20",14,6313,2327,31.907
18,"=","FALL OUT BOY","My Songs Know Wha...",5235,"+16",270,"-9",25.315,"+0.329",69,"12",18,5235,1015,25.315
19,"=","WILL.I.AM & BRITN...","Scream And Shout",4898,"-79",-832,"+80",33.888,"-0.390",146,"46",3,13157,2182,99.406
20,"=","FUN.","Carry On",4831,"-54",-198,"-81",26.308,"-0.245",102,"28",19,5029,935,27.572
21,"=","JUSTIN BIEBER","All Around The Wo...",4802,"-63",-162,"-99",24.272,"-0.920",62,"108",20,5005,1137,26.156
22,"=","WILL.I.AM F/JUSTI...","#thatpower",4541,"+76",1284,"-132",21.578,"+0.475",27,"29",22,4541,1416,21.578
23,"=","MUMFORD & SONS","I Will Wait",4299,"-143",-1113,"+19",26.466,"-0.585",105,"55",14,6076,747,37.093
24,"=","OF MONSTERS AND M...","Little Talks",3541,"-123",-1064,"+12",21.341,"-0.673",153,"62",17,5184,655,31.534
25,"=","EMELI SANDE","Next To Me",3395,"+5",168,"-51",19.249,"-0.101",63,"27",24,3395,498,19.35
26,"=","MUSE","Madness",3235,"+43",218,"+83",13.492,"+0.169",126,"44",23,3235,385,13.492
27,"=","FLORIDA-GEORGIA L...","Cruise",2710,"+113",903,"+16",15.002,"+0.712",25,"17/40",27,2710,903,15.002
28,"=","SELENA GOMEZ","Come & Get It",2709,"+260",1460,"-13",19.269,"+1.233",11,"9",28,2709,1536,19.269
29,"=","ARIANA GRANDE","The Way f/Mac Mil...",2469,"+95",747,"+15",17.383,"+0.826",20,"31",29,2469,839,17.383
30,"=","LITTLE MIX","Wings",2400,"+31",342,"+0",13.675,"-0.161",56,"91",27,2400,389,14.241
31,"=","AVRIL LAVIGNE","Here's To Never G...",2373,"+146",1611,"-84",10.917,"+0.674",9,"59",31,2373,1758,10.917
32,"=","ZEDD","Clarity f/Foxes",1700,"+9",160,"-20",12.322,"-0.129",34,"71",30,1700,350,12.556
33,"+1","ED SHEERAN","Lego House",1357,"+43",188,"+52",8.044,"+0.130",41,"102",33,1357,254,8.044
34,"+1","CARLY RAE JEPSEN","Tonight I'm Getti...",1304,"-9",-1,"-30",4.533,"-0.076",48,"--",32,1326,257,4.677
35,"+2","CALVIN HARRIS F/E...","I Need Your Love",1264,"+37",353,"-7",6.357,"+0.163",15,"93",35,1264,482,6.357
36,"=","AVICII VS NICKY R...","I Could Be The On...",1245,"-12",-2,"-15",7.016,"-0.364",35,"138",33,1257,478,7.445
37,"-4","CHER LLOYD","With Ur Love f/Ju...",1213,"-153",-837,"-111",6.082,"-0.420",69,"160",27,2208,571,11.029
38,"=","AFROJACK & CHRIS ...","As Your Friend",1112,"-71",-658,"+25",4.799,"-0.253",79,"206",28,2097,437,9.977
39,"=","HOT CHELLE RAE","Hung Up",991,"+25",104,"+20",3.491,"+0.115",54,"--",38,991,137,3.491
40,"=","IMAGINE DRAGONS","Radioactive",885,"+47",412,"-15",4.264,"+0.213",7,"8",40,885,439,4.264
41,"=","ANNA KENDRICK","Cups (Pitch Perfe...",822,"+18",59,"+13",4.968,"+0.267",23,"109",41,822,198,4.968
42,"=","MKTO","Thank You",791,"+12",164,"-17",2.043,"-0.003",20,"--",42,791,203,2.064
43,"=","NIKKI WILLIAMS","Glowing",762,"+23",153,"+9",5.684,"+0.126",13,"--",43,762,279,5.699
44,"+1","DRAKE","Started From The ...",729,"+14",144,"-5",3.452,"+0.020",20,"171",44,729,171,3.452
45,"+1","RIHANNA","Pour It Up",664,"-24",-101,"-23",3.765,"-0.231",37,"68",39,801,193,4.584
46,"-2","ONEREPUBLIC","If I Lose Myself",663,"-74",-358,"-59",2.126,"-0.092",74,"161",34,1094,318,3.479
47,"=","LUPE FIASCO","Battle Scars f/Gu...",628,"+27",101,"+35",5.122,"-0.040",24,"69",44,628,162,5.162
48,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",560,"+3",84,"-42",2.547,"-0.066",10,"190",48,560,128,2.613
49,"=","WALLPAPER","Good 4 It",474,"+8",66,"-18",0.511,"+0.037",4,"--",49,474,84,0.511
50,"--","JASON DERULO","The Other Side",465,"--",465,"--",5.057,"--",1,"23",50,465,465,5.057
