"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"37",37,"=","MAROON 5 Never Gonna Leave This Bed",1110,-28,-589,151,4.546,-0.104,80,"117",23,2433,312,10.24
"38",38,"+1","ANDY GRAMMER Keep Your Head Up",1105,43,138,57,3.687,0.119,34,"69",38,1105,280,3.687
"39",39,"-1","BIG SEAN My Last f/Chris Brown",1092,-7,21,-9,6.596,-0.064,55,"95",37,1099,169,6.66
"40",40,"+1","SELENA GOMEZ & THE SCENE Who Says",951,-8,-110,49,5.023,0.071,80,"56",17,4559,707,27.282
"41",41,"-1","T-PAIN Best Love Song f/Chris Brown",932,-52,-317,-27,5.686,-0.304,78,"36",33,1399,260,7.852
"42",42,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",781,32,214,-9,1.912,0.09,10,"201",42,781,293,1.912
"43",43,"+4","RIHANNA Cheers (Drink To That)",707,145,625,107,7.364,0.889,2,"190",43,707,625,7.364
"44",44,"-1","CODY SIMPSON On My Mind",673,14,73,9,1.821,0.055,40,"355",43,673,104,1.821
"45",45,"+1","MATT NATHANSON Faster",600,4,46,12,1.716,0.062,18,"135",45,600,166,1.798
"46",46,"-1","JOE JONAS See No More",596,-11,-39,-28,2.729,-0.045,16,"261",44,639,157,3.146
"47",47,"-3","ALL TIME LOW I Feel Like Dancin�",596,-43,-227,-24,1.566,-0.175,41,"--",41,881,294,2.442
"48",48,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",554,24,96,28,1.954,0.089,18,"62",48,554,96,1.954
"49",49,"-1","ALEXANDRA STAN Mr. Saxobeat",549,11,57,4,5.82,0.14,6,"155",47,549,57,5.82
"50",50,"=","LUPE FIASCO Out Of My Head f/Trey Songz",497,9,60,10,3.681,0.122,6,"70",49,497,60,3.681
