"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","IGGY AZALEA","Black Widow f/Rita Ora",17520,"-27",256,"-91",114.541,"-0.370",113,"21",1,17547,2437,115.226
2,"=","TAYLOR SWIFT","Shake It Off",17301,"-22",-231,"+10",106.847,"-0.079",63,"1",1,17531,9016,110.142
3,"=","MEGHAN TRAINOR","All About That Bass",15935,"-111",-1022,"+20",108.193,"-0.191",104,"2",1,17875,3030,116.17
4,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15384,"+245",1194,"+227",92.917,"+0.690",83,"6",4,15384,4716,92.917
5,"=","JEREMIH","Don't Tell 'Em f/YG",12435,"+75",580,"+24",74.225,"+0.032",92,"14",5,12435,1458,74.225
6,"=","TOVE LO","Habits (Stay High)",11614,"+102",952,"-15",79.843,"+0.799",119,"9",6,11614,1460,79.843
7,"=","ED SHEERAN","Don't",10035,"+21",526,"-59",60.768,"+0.158",99,"15",7,10035,1458,60.768
8,"=","ARIANA GRANDE","Break Free f/Zedd",8475,"-609",-3993,"-442",64.999,"-2.390",107,"29",4,14321,2327,87.942
9,"=","ECHOSMITH","Cool Kids",8383,"-39",97,"-113",45.717,"-0.472",134,"10",9,8425,978,46.431
10,"=","CALVIN HARRIS","Blame f/John Newman",8139,"+35",720,"-92",48.521,"+1.130",42,"23",10,8139,1988,48.521
11,"=","MAROON 5","Animals",7491,"+209",1448,"+13",45.712,"+1.742",27,"3",11,7491,2460,45.712
12,"=","CHARLI XCX","Boom Clap",6757,"-208",-1529,"-116",48.166,"-1.086",128,"43",1,16743,2210,108.049
13,"=","NICK JONAS","Jealous",6585,"+76",736,"-35",36.713,"+0.233",39,"12",13,6585,1846,36.713
14,"=","JASON DERULO","Trumpets",6423,"+161",493,"+99",33.124,"+0.837",56,"7",14,6423,1238,33.124
15,"=","MR PROBZ","Waves",6332,"+117",603,"-30",44.34,"+0.944",99,"18",15,6332,1001,44.34
16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",6133,"-28",-285,"+34",53.08,"+0.027",144,"20",6,11598,1590,74.965
17,"=","5 SECONDS OF SUMMER","Amnesia",5814,"-52",18,"-30",27.022,"+0.041",96,"35",14,5943,912,27.287
18,"+1","PITBULL","Fireball f/John Ryan",5346,"-12",158,"-97",25.456,"-0.329",78,"11",18,5387,739,26.223
19,"-1","COLDPLAY","A Sky Full Of Stars",5325,"-208",-1223,"-142",31.026,"-1.445",113,"42",12,6757,946,41.834
20,"+1","SAM SMITH","I'm Not The Only One",4147,"+139",826,"-64",19.115,"+1.070",25,"13",20,4147,1424,19.115
21,"+1","ONE DIRECTION","Steal My Girl",4123,"+181",860,"+1",16.497,"+1.341",21,"17",21,4123,2502,16.497
22,"-2","MAROON 5","Maps",3937,"-93",-777,"+264",26.061,"-0.464",126,"32",2,14278,4866,79.434
23,"=","NICKI MINAJ","Anaconda",3579,"-239",-927,"-306",16.966,"-1.472",76,"27",21,4506,974,22.917
24,"=","NICO & VINZ","In Your Arms",3348,"+133",494,"+31",15.848,"+0.458",26,"50",24,3348,1121,15.848
25,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",3030,"-95",-901,"+96",28.569,"+0.080",148,"54",9,9201,1299,66.786
