"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Heaven",15147,"+97",644,"+80",116.006,"+0.635",77,"1",1,15147,2790,116.006
2,"=","KE$HA","Die Young",13967,"-488",-1585,"-508",104.343,"-4.705",83,"10",1,15607,3842,121.911
3,"=","RIHANNA","Diamonds",13184,"+8",110,"-36",95.488,"-0.367",82,"7",3,13195,2812,96.67
4,"=","NE-YO","Let Me Love You",10978,"-136",-1161,"-83",80.493,"-1.648",130,"34",4,12234,1345,90.373
5,"+1","LUMINEERS","Ho Hey",10487,"+135",1679,"-121",82.323,"+1.693",92,"3",5,10487,1921,82.323
6,"-1","MAROON 5","One More Night",10469,"-157",-1315,"-119",78.413,"-1.203",152,"17",1,15401,1593,119.954
7,"=","FLO RIDA","I Cry",10394,"+67",685,"-20",76.063,"-0.074",93,"13",6,10394,1268,76.373
8,"+1","PHILLIP PHILLIPS","Home",8443,"+89",486,"-21",54.355,"+0.480",159,"9",8,8443,1033,54.355
9,"-1","FUN.","Some Nights",8426,"-106",-1022,"+39",58.216,"-1.004",190,"15",2,13297,1295,93.147
10,"=","JUSTIN BIEBER","Beauty And A Beat f/...",7812,"+75",384,"-1",60.808,"-0.117",60,"5",10,7812,1998,60.925
11,"=","PINK","Try",7067,"+165",713,"+77",48.208,"+1.560",50,"11",11,7067,1515,48.208
12,"=","ED SHEERAN","The A Team",6818,"+157",755,"+128",54.303,"+0.520",120,"23",12,6818,868,54.303
13,"=","TAYLOR SWIFT","I Knew You Were Trou...",6691,"+192",1603,"-45",48.653,"+1.410",28,"2",13,6691,2452,48.653
14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",6530,"+147",1035,"+32",52.472,"+1.499",99,"12",14,6530,1035,52.472
15,"=","NICKI MINAJ","Va Va Voom",5925,"-74",-315,"-51",37.783,"-0.678",59,"33",12,6322,1566,45.452
16,"=","TAYLOR SWIFT","We Are Never Ever Ge...",4246,"-44",-624,"+103",26.7,"-0.447",125,"26",2,13523,4592,90.881
17,"=","PITBULL","Don't Stop The Party",4215,"+58",288,"+66",30.329,"+0.106",71,"18",17,4215,567,30.329
18,"+1","KELLY CLARKSON","Catch My Breath",3663,"+72",325,"+50",22.243,"+0.549",52,"35",18,3663,767,22.243
19,"+1","ONE DIRECTION","Little Things",3649,"+142",899,"-22",23.315,"+1.150",29,"43",19,3649,1166,23.315
20,"-2","THE SCRIPT","Hall Of Fame f/will....",3600,"+7",227,"-34",18.652,"+0.272",92,"25",18,3600,493,18.652
21,"+2","WILL.I.AM & BRITNEY ...","Scream And Shout",3548,"+249",1501,"+53",27.323,"+1.734",22,"4",21,3548,1501,27.323
22,"-1","CALVIN HARRIS","Sweet Nothing f/Flor...",3516,"+64",735,"-75",31.861,"+0.423",32,"28",21,3516,875,31.861
23,"-1","ALICIA KEYS","Girl On Fire",3456,"+141",847,"-46",29.987,"+0.502",55,"32/37",22,3456,893,29.987
24,"=","IMAGINE DRAGONS","It's Time",3416,"+236",736,"+195",23.463,"+1.990",85,"20",23,3416,736,23.463
