"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18677,42,471,1,112.185,0.338,67,"2",1,18677,4549,112.185
"2",2,"=","OMI","Cheerleader",18148,-160,-562,-150,105.768,-0.455,104,"3/70",1,18752,2755,109.867
"3",3,"=","TAYLOR SWIFT","Bad Blood",15029,-205,-1120,-60,88.332,-1.528,88,"44/65",1,19566,6848,120.08
"4",4,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",14278,265,1096,154,87.489,1.441,96,"4",4,14278,2026,87.489
"5",5,"=","FIFTH HARMONY","Worth It f/Kid Ink",13579,-314,-928,-309,72.173,-1.719,163,"27",4,14593,1718,78.088
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",12839,165,1239,-15,70.275,0.68,53,"11",6,12839,4663,70.275
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11635,65,236,52,75.817,0.238,125,"26",7,11635,1280,75.817
"8",8,"=","DEMI LOVATO","Cool For The Summer",10179,13,542,-118,57.343,0.3,44,"21",8,10179,4704,57.343
"9",9,"=","RACHEL PLATTEN","Fight Song",9930,-18,232,-136,51.335,-0.389,88,"9",8,9970,1603,52.805
"10",10,"=","ED SHEERAN","Photograph",9152,85,639,-33,54.864,1.077,91,"22",10,9152,1005,54.864
"11",11,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",8630,-253,-2176,215,58.021,-2.018,159,"48",2,16451,2042,99.313
"12",12,"=","FALL OUT BOY","Uma Thurman",8392,135,451,79,50.479,0.551,116,"20",12,8392,1055,50.479
"13",13,"=","WIZ KHALIFA","See You Again f/Charlie Puth",6976,-146,-1000,-11,47.179,0.047,133,"43",1,19208,3713,118.768
"14",14,"=","ANDY GRAMMER","Honey, I'm Good",6758,-356,-1604,-231,34.723,-1.274,170,"25",8,10607,1319,57.373
"15",15,"=","R. CITY","Locked Away f/Adam Levine",6594,376,2059,199,39.589,1.485,35,"5",15,6594,2059,39.589
"16",16,"=","ZEDD","Beautiful Now f/Jon Bellion",5757,47,379,-47,25.225,0.102,78,"89",15,5757,915,25.225
