"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",16659,7,-367,202,113.782,-0.398,102,"5",1,17233,2520,121.78
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",14623,-93,-724,-4,94.965,-1.542,133,"30/38",1,16827,2775,114.964
"3",3,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",14362,159,1094,102,93.044,0.593,77,"15",3,14362,2024,93.044
"4",4,"=","AMERICAN AUTHORS","Best Day Of My Life",11607,-81,60,-160,58.647,-0.65,153,"22",4,11803,1116,61.737
"5",5,"+2","PARAMORE","Ain't It Fun",10923,135,1309,-19,66.759,0.636,92,"10",5,10923,1853,66.759
"6",6,"-1","KATY PERRY","Dark Horse",10819,-246,-1065,-150,79.304,-1.57,170,"16",1,17515,2780,123.167
"7",7,"-1","PHARRELL WILLIAMS","Happy",10704,-359,-2160,64,65.639,-2.627,113,"3",1,17173,2414,120.293
"8",8,"=","ED SHEERAN","Sing",9344,143,996,58,55.022,0.467,33,"13",8,9344,2778,55.022
"9",9,"=","RIXTON","Me And My Broken Heart",8688,90,1092,-6,46.056,0.777,70,"8",9,8688,1397,46.056
"10",10,"=","NAUGHTY BOY","La La La f/Sam Smith",8367,107,553,191,42.464,0.504,119,"23",10,8367,984,42.471
"11",11,"=","DJ SNAKE & LIL JON","Turn Down For What",8225,120,1351,65,51.999,1.129,112,"4",11,8225,1435,51.999
"12",12,"=","IGGY AZALEA","Fancy f/Charlie XCX",8003,396,2440,125,53.811,2.232,51,"2",12,8003,2440,53.811
"13",13,"=","DEMI LOVATO","Neon Lights",6926,-232,-1722,89,37.203,-1.465,164,"81",5,10638,1162,63.06
"14",14,"=","KATY PERRY","Birthday",6727,115,1299,-186,40.359,0.892,35,"40",14,6727,2209,40.359
"15",15,"=","PITBULL","Wild Wild Love f/GRL",6431,-23,191,-43,34.326,-0.413,70,"20",13,6469,1068,37.119
"16",16,"=","MKTO","Classic",6037,-18,376,-182,29.059,-0.327,161,"19",16,6055,682,29.386
"17",17,"=","TIESTO","Red Lights",5947,27,277,23,32.965,0.92,79,"60",15,5978,850,33.723
"18",18,"=","CALVIN HARRIS","Summer",5885,201,1355,-2,47.157,0.878,51,"11",18,5885,1521,47.157
"19",19,"=","NICO & VINZ","Am I Wrong",5472,124,990,-57,29.021,0.74,40,"7",19,5472,1267,29.021
"20",20,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5341,11,347,-122,22.774,-0.18,48,"26",18,5341,1186,22.954
"21",21,"=","ARIANA GRANDE","Problem f/Iggy Azalea",4114,307,2286,-87,28.935,2.246,11,"1",21,4114,2439,28.935
"22",22,"=","NEON TREES","Sleeping With A Friend",3471,52,367,33,14.32,0.066,95,"48",22,3471,507,14.32
"23",23,"=","DISCLOSURE","Latch f/Sam Smith",3373,10,416,-107,20.944,0.95,98,"24",23,3373,543,20.944
"24",24,"=","MARTIN GARRIX","Animals",3021,-281,-2170,109,21.638,-1.518,161,"46",12,7393,993,43.39
"25",25,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2473,-286,-1820,-142,10.128,-1.023,96,"35",18,4731,764,20.02
"26",26,"=","MAGIC!","Rude",2468,98,711,15,18.088,0.443,25,"25",26,2468,774,18.088
"27",27,"=","KATY TIZ","The Big Bang",2270,64,282,35,13.05,0.521,46,"65",27,2270,878,13.692
"28",28,"+1","ONE DIRECTION","You & I",2072,61,610,-28,8.041,0.3,16,"131",28,2072,850,8.041
"29",29,"+1","KONGOS","Come With Me Now",1972,49,333,13,7.355,0.067,23,"32",29,1972,628,7.371
"30",30,"-2","ALOE BLACC","The Man",1934,-111,-1329,276,9.069,-0.858,109,"17",8,9064,1722,43.362
"31",31,"=","LADY GAGA","G.U.Y.",1690,-62,-303,-75,5.864,-0.127,42,"387",28,1994,816,7.227
"32",32,"=","SHAKIRA","Empire",1650,64,180,63,8.734,0.639,44,"45",32,1650,494,8.734
"33",33,"=","HOT CHELLE RAE","Don't Say Goodnight",1448,-11,32,19,5.124,-0.033,65,"220",33,1487,225,6.003
"34",34,"=","KID INK","Show Me f/Chris Brown",1434,-15,-107,3,9.578,-0.2,126,"93",19,3945,644,21.33
"35",35,"=","CHRISTINA PERRI","Human",1368,54,226,33,4.92,0.27,61,"28",35,1368,226,4.92
"36",36,"=","NEW HOLLOW","She Ain't You",1142,-44,-121,-26,3.302,-0.109,56,"329",35,1281,181,3.816
"37",37,"=","AFROJACK","Ten Feet Tall f/Wrabel",1092,22,71,-19,3.368,0.166,42,"345",37,1092,218,3.509
"38",38,"+1","AJR","I'm Ready",946,21,112,39,1.833,0.113,30,"152",38,946,190,1.833
"39",39,"-1","B.O.B","John Doe f/Priscilla",923,-25,-249,96,2.898,-0.114,82,"106",25,2490,644,12.96
"40",40,"+1","MY CRAZY GIRLFRIEND","Crazy Stupid Love",918,73,97,75,2.079,0.334,21,"--",40,918,314,2.079
"41",41,"-1","LORDE","Tennis Court",893,27,212,2,4.352,0.096,12,"230",40,893,445,4.352
"42",42,"=","SIA","Chandelier",855,11,156,1,3.692,-0.061,21,"76",41,865,313,3.753
"43",43,"=","HAIM","Forever",841,19,123,2,2.858,0.039,19,"--",43,841,264,2.858
"44",44,"=","ONEREPUBLIC","Love Runs Out",792,33,158,11,3.69,0.16,9,"70",44,792,214,3.69
"45",45,"=","CHRIS BROWN","Loyal f/Lil' Wayne",650,-9,-97,-19,3.135,-0.012,44,"84",43,804,230,3.633
"46",46,"+1","TREY SONGZ","Na Na",637,38,168,43,2.528,0.143,37,"52",46,637,168,2.528
"47",47,"-1","FITZ & THE TANTRUMS","The Walker",624,0,47,-12,2.019,-0.066,12,"86",46,629,82,2.108
"48",48,"+1","JASON DERULO","Wiggle f/Snoop Dogg",615,87,379,63,2.435,0.301,2,"6",48,615,379,2.435
"49",49,"-1","R5","(I Can't) Forget About You",579,0,15,-5,1.233,-0.023,8,"--",48,582,114,1.256
"50",50,"=","TIESTO","Wasted",450,7,106,-22,5.473,0.14,4,"--",50,450,224,5.473
