"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
24,"=","B.O.B","Both Of Us f/Taylor ...",2661,"+65",237,"-29",14.951,"+0.355",44,"43",24,2661,577,14.951
25,"=","ADELE","Rumour Has It",2517,"-39",-407,"+75",14.478,"-0.844",114,"88",8,8497,1514,56.313
26,"=","CALVIN HARRIS","Feel So Close",2417,"-67",-342,"-32",19.473,"-0.478",138,"37",7,8145,1329,55.352
27,"=","THE WANTED","Chasing The Sun",2334,"+8",386,"-65",16.155,"+0.016",53,"65",27,2334,461,16.155
28,"=","NEON TREES","Everybody Talks",1906,"+34",160,"+16",11.201,"+0.465",78,"16",28,1906,240,11.201
29,"+1","JASON MRAZ","I Won't Give Up",1655,"+41",196,"+22",9.18,"+0.426",72,"18",29,1655,276,9.18
30,"-1","KIRKO BANGZ","Drank In My Cup",1614,"-49",-210,"-52",10.206,"-0.221",84,"95",28,1855,312,10.841
31,"=","GROUPLOVE","Tongue Tied",1533,"+22",131,"+11",10,"+0.372",63,"60",31,1533,284,10
32,"=","FLO RIDA","Whistle",1417,"+90",554,"+37",8.414,"+0.488",21,"21",32,1417,554,8.414
33,"=","OUTASIGHT","Now Or Never",1190,"+38",187,"+4",5.098,"+0.243",47,"--",33,1190,206,5.098
34,"=","KELLY CLARKSON","Dark Side",1177,"+36",350,"-29",7.542,"+0.351",17,"--",34,1177,406,7.542
35,"=","SAMMY ADAMS","Only One",982,"+16",89,"-7",3.998,"-0.114",38,"--",34,982,230,4.261
36,"=","DRAKE","The Motto f/Lil Wayn...",912,"-29",-169,"-1",8.559,"-0.453",128,"79",25,2047,321,19.147
37,"=","ALEX CLARE","Too Close",846,"+27",180,"+20",2.738,"+0.155",28,"56",37,846,194,2.738
38,"=","MATCHBOX TWENTY","She's So Mean",735,"+3",181,"-110",2.955,"-0.001",9,"--",38,735,574,3.028
39,"+1","FUN.","Some Nights",678,"+40",183,"+23",3.331,"+0.143",16,"30",39,678,214,3.331
40,"-1","LINKIN PARK","Burn It Down",637,"-2",59,"-40",2.207,"+0.056",20,"80",39,639,217,2.207
41,"=","SEAN KINGSTON","Back 2 Life (Live It...",625,"+15",105,"-5",4.006,"+0.024",16,"--",41,625,305,4.006
42,"=","CHIDDY BANG","Mind Your Manners f/...",607,"+13",98,"-7",1.611,"+0.024",34,"--",41,607,114,1.614
43,"+1","BREATHE CAROLINA","Hit And Run",570,"+17",53,"+0",1.082,"+0.046",14,"--",40,570,272,1.094
44,"-1","COLDPLAY","Paradise",538,"-47",-281,"-18",3.568,"-0.305",97,"69",35,943,255,5.988
45,"=","CHRIS BROWN","Don't Wake Me Up",478,"+5",97,"-26",2.838,"-0.022",9,"102",45,478,163,2.86
46,"=","STEFANO","I'm On A Roll f/New ...",445,"-9",8,"-26",1.332,"-0.015",23,"--",45,457,128,1.348
47,"+1","K'NAAN","Hurt Me Tomorrow",439,"+0",56,"-16",1.461,"+0.052",10,"--",47,439,76,1.461
48,"-1","JAY SEAN","I'm All Yours f/Pitb...",438,"-2",6,"-7",0.843,"-0.018",26,"--",42,443,205,0.948
49,"=","AFROJACK & SHERMANOL...","Can't Stop Me",398,"+11",101,"+5",5.228,"+0.161",3,"--",49,398,101,5.228
50,"--","JENNIFER LOPEZ","Goin' In f/Flo Rida",391,"--",237,"--",1.167,"--",1,"--",50,391,237,1.167
