"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",14066,26,312,-89,94.577,-0.025,74,"2",1,14066,2184,94.602
2,"=","DAVID GUETTA Without You f/Usher",12581,-206,-789,-148,75.092,-1.568,103,"17",1,13428,1586,84.476
3,"=","LMFAO Sexy And I Know It",11974,-26,349,-61,74.569,0.153,103,"3",3,12000,1530,74.569
4,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10655,-187,-391,-151,68.783,-0.501,162,"22",1,13951,1685,86.013
5,"=","KATY PERRY The One That Got Away",10228,172,1360,-3,64.766,0.711,62,"6",5,10228,1631,64.766
6,"=","BRUNO MARS It Will Rain",9797,253,1280,101,59.039,2.056,66,"4",6,9797,1337,59.039
7,"+1","FLO RIDA Good Feeling",8856,88,842,-72,56.665,0.656,74,"5",7,8856,1207,56.665
8,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",8692,-135,-1013,35,56.343,-1.153,152,"14",1,14127,1893,93.336
9,"=","ADELE Someone Like You",8113,-65,-944,103,56.32,-0.649,123,"11",2,13563,2614,91.686
10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",7616,-164,-1320,28,49.364,-0.654,177,"46",4,11548,1097,70.438
11,"=","KELLY CLARKSON Mr. Know It All",6368,35,137,20,34.073,0.359,95,"40",11,6368,1093,34.073
12,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5573,64,252,10,30.516,0.093,61,"10",12,5573,1264,30.516
13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",5357,159,636,93,28.314,0.584,107,"44",13,5357,636,28.314
14,"+1","DEV In The Dark",4888,-106,-1144,-1,37.509,-0.287,132,"89",8,8037,1224,51.486
15,"-1","FOSTER THE PEOPLE Pumped Up Kicks",4869,-126,-692,-93,27.244,-0.511,147,"38",3,12112,1356,70.246
16,"+1","LADY GAGA Marry The Night",4736,79,590,-47,27.014,0.606,29,"33",16,4736,1570,27.014
17,"-1","NICKI MINAJ Fly f/Rihanna",4596,-149,-371,-162,23.839,-0.532,81,"58",15,4998,987,27.303
18,"+1","GAVIN DEGRAW Not Over You",4061,94,544,29,19.356,0.571,105,"28",18,4061,545,19.356
19,"-1","JASON DERULO It Girl",3944,-159,-1903,66,17.534,-0.732,112,"52",10,6647,1048,29.647
20,"=","RIHANNA You Da One",3752,28,759,-65,21.713,-0.04,27,"27",20,3752,3394,36.963
21,"=","JESSIE J Domino",3688,56,587,-13,20.062,0.556,83,"43",21,3688,600,20.062
